estimate,value,method,samples,i
σ2boot,NaN,sipw_iid,100,339
stabilized,true,sipw_iid,100,339
ψ,3.443699034308066,onestep_iid,100,339
σ2,0.000703426118222343,onestep_iid,100,339
σ2net,0.0007034261182223427,onestep_iid,100,339
σ2boot,NaN,onestep_iid,100,339
ψ,3.4436990475320943,tmle_iid,100,339
σ2,0.0007034259978507021,tmle_iid,100,339
σ2net,0.000703425997850702,tmle_iid,100,339
σ2boot,NaN,tmle_iid,100,339
ψ,0.09768019443826013,ols,100,339
σ2,0.03508431031603555,ols,100,339
σ2net,0.03508431031603555,ols,100,339
ψ,3.5473066917038603,plugin,100,340
σ2boot,NaN,plugin,100,340
ψ,3.4951729166095573,ipw,100,340
σ2,0.0009410354140159736,ipw,100,340
σ2net,0.002409730928018944,ipw,100,340
σ2boot,NaN,ipw,100,340
stabilized,false,ipw,100,340
ψ,3.495172795813947,sipw,100,340
σ2,0.00094102411666456,sipw,100,340
σ2net,0.0024096691667957275,sipw,100,340
σ2boot,NaN,sipw,100,340
stabilized,true,sipw,100,340
ψ,3.5473066953582197,onestep,100,340
σ2,0.000994258636888907,onestep,100,340
σ2net,0.002590850470798795,onestep,100,340
σ2boot,NaN,onestep,100,340
ψ,3.54613180155817,tmle,100,340
σ2,0.0009942723557923054,tmle,100,340
σ2net,0.0026005435161292043,tmle,100,340
σ2boot,NaN,tmle,100,340
ψ,3.505878021368151,plugin_iid,100,340
σ2boot,NaN,plugin_iid,100,340
ψ,3.4951728539788998,ipw_iid,100,340
σ2,0.0009410305926272441,ipw_iid,100,340
σ2net,0.0009410305926272443,ipw_iid,100,340
σ2boot,NaN,ipw_iid,100,340
stabilized,false,ipw_iid,100,340
ψ,3.4951728629843295,sipw_iid,100,340
σ2,0.0009410239741096271,sipw_iid,100,340
σ2net,0.0009410239741096273,sipw_iid,100,340
σ2boot,NaN,sipw_iid,100,340
stabilized,true,sipw_iid,100,340
ψ,3.5058779975862073,onestep_iid,100,340
σ2,0.0009410238633590534,onestep_iid,100,340
σ2net,0.0009410238633590534,onestep_iid,100,340
σ2boot,NaN,onestep_iid,100,340
ψ,3.5058780279778947,tmle_iid,100,340
σ2,0.0009410237605117278,tmle_iid,100,340
σ2net,0.000941023760511728,tmle_iid,100,340
σ2boot,NaN,tmle_iid,100,340
ψ,-0.16386248278819865,ols,100,340
σ2,0.023734276940088207,ols,100,340
σ2net,0.023734276940088207,ols,100,340
ψ,3.491264158319893,plugin,100,341
σ2boot,NaN,plugin,100,341
ψ,3.4416069424687787,ipw,100,341
σ2,0.0008920042402496226,ipw,100,341
σ2net,0.0010476472162174004,ipw,100,341
σ2boot,NaN,ipw,100,341
stabilized,false,ipw,100,341
ψ,3.4416069631701065,sipw,100,341
σ2,0.0008920033093358924,sipw,100,341
σ2net,0.0010476498207109594,sipw,100,341
σ2boot,NaN,sipw,100,341
stabilized,true,sipw,100,341
ψ,3.4912641593405014,onestep,100,341
σ2,0.000790907012931789,onestep,100,341
σ2net,0.0008808447104828742,onestep,100,341
σ2boot,NaN,onestep,100,341
ψ,3.4902860225641876,tmle,100,341
σ2,0.0007909165308473197,tmle,100,341
σ2net,0.0008701356478003564,tmle,100,341
σ2boot,NaN,tmle,100,341
ψ,3.447585059009077,plugin_iid,100,341
σ2boot,NaN,plugin_iid,100,341
ψ,3.441606985155849,ipw_iid,100,341
σ2,0.0008920073577057914,ipw_iid,100,341
σ2net,0.0008920073577057911,ipw_iid,100,341
σ2boot,NaN,ipw_iid,100,341
stabilized,false,ipw_iid,100,341
ψ,3.4416069514001326,sipw_iid,100,341
σ2,0.0008920033373968267,sipw_iid,100,341
σ2net,0.0008920033373968267,sipw_iid,100,341
σ2boot,NaN,sipw_iid,100,341
stabilized,true,sipw_iid,100,341
ψ,3.4475850468323417,onestep_iid,100,341
σ2,0.0008920034680054468,onestep_iid,100,341
σ2net,0.0008920034680054475,onestep_iid,100,341
σ2boot,NaN,onestep_iid,100,341
ψ,3.4475850593677864,tmle_iid,100,341
σ2,0.0008920035550831627,tmle_iid,100,341
σ2net,0.0008920035550831626,tmle_iid,100,341
σ2boot,NaN,tmle_iid,100,341
ψ,-0.05503156866412009,ols,100,341
σ2,0.02674168895271342,ols,100,341
σ2net,0.02674168895271342,ols,100,341
ψ,3.546892346139519,plugin,100,342
σ2boot,NaN,plugin,100,342
ψ,3.5004066462485834,ipw,100,342
σ2,0.0006539370874029405,ipw,100,342
σ2net,0.0009363060519935373,ipw,100,342
σ2boot,NaN,ipw,100,342
stabilized,false,ipw,100,342
ψ,3.5004066808858867,sipw,100,342
σ2,0.0006539345702427598,sipw,100,342
σ2net,0.0009363064316169243,sipw,100,342
σ2boot,NaN,sipw,100,342
stabilized,true,sipw,100,342
ψ,3.546892352135355,onestep,100,342
σ2,0.0006946420705755715,onestep,100,342
σ2net,0.0009050014022271588,onestep,100,342
σ2boot,NaN,onestep,100,342
ψ,3.5467158521384397,tmle,100,342
σ2,0.0006946424096515537,tmle,100,342
σ2net,0.0009055563492002028,tmle,100,342
σ2boot,NaN,tmle,100,342
ψ,3.5116760185725933,plugin_iid,100,342
σ2boot,NaN,plugin_iid,100,342
ψ,3.500406661341371,ipw_iid,100,342
σ2,0.0006539370811326527,ipw_iid,100,342
σ2net,0.0006539370811326528,ipw_iid,100,342
σ2boot,NaN,ipw_iid,100,342
stabilized,false,ipw_iid,100,342
ψ,3.5004066620535124,sipw_iid,100,342
σ2,0.0006539337610616149,sipw_iid,100,342
σ2net,0.000653933761061615,sipw_iid,100,342
σ2boot,NaN,sipw_iid,100,342
stabilized,true,sipw_iid,100,342
ψ,3.5116760330644605,onestep_iid,100,342
σ2,0.0006539341105373003,onestep_iid,100,342
σ2net,0.0006539341105373007,onestep_iid,100,342
σ2boot,NaN,onestep_iid,100,342
ψ,3.511676032778536,tmle_iid,100,342
σ2,0.0006539343554002207,tmle_iid,100,342
σ2net,0.0006539343554002204,tmle_iid,100,342
σ2boot,NaN,tmle_iid,100,342
ψ,0.19065688139754142,ols,100,342
σ2,0.037139858780535155,ols,100,342
σ2net,0.037139858780535155,ols,100,342
ψ,3.4792314039692087,plugin,100,343
σ2boot,NaN,plugin,100,343
ψ,3.4261046082892768,ipw,100,343
σ2,0.0006781074303290552,ipw,100,343
σ2net,0.0008945778850107123,ipw,100,343
σ2boot,NaN,ipw,100,343
stabilized,false,ipw,100,343
ψ,3.4261045941021218,sipw,100,343
σ2,0.0006781055553169556,sipw,100,343
σ2net,0.00089457191042891,sipw,100,343
σ2boot,NaN,sipw,100,343
stabilized,true,sipw,100,343
ψ,3.4792314086697838,onestep,100,343
σ2,0.0006312209424622088,onestep,100,343
σ2net,0.0007468997840646218,onestep,100,343
σ2boot,NaN,onestep,100,343
ψ,3.479231406838124,tmle,100,343
σ2,0.0006312209360381338,tmle,100,343
σ2net,0.000746899698569879,tmle,100,343
σ2boot,NaN,tmle,100,343
ψ,3.439699555376496,plugin_iid,100,343
σ2boot,NaN,plugin_iid,100,343
ψ,3.4261045776860835,ipw_iid,100,343
σ2,0.0006781052541620517,ipw_iid,100,343
σ2net,0.0006781052541620517,ipw_iid,100,343
σ2boot,NaN,ipw_iid,100,343
stabilized,false,ipw_iid,100,343
ψ,3.426104574046931,sipw_iid,100,343
σ2,0.000678105567574239,sipw_iid,100,343
σ2net,0.0006781055675742393,sipw_iid,100,343
σ2boot,NaN,sipw_iid,100,343
stabilized,true,sipw_iid,100,343
ψ,3.439699561701167,onestep_iid,100,343
σ2,0.0006781056354662994,onestep_iid,100,343
σ2net,0.0006781056354662994,onestep_iid,100,343
σ2boot,NaN,onestep_iid,100,343
ψ,3.439699545558536,tmle_iid,100,343
σ2,0.0006781055233949409,tmle_iid,100,343
σ2net,0.0006781055233949409,tmle_iid,100,343
σ2boot,NaN,tmle_iid,100,343
ψ,0.19573876249135577,ols,100,343
σ2,0.03374128253571244,ols,100,343
σ2net,0.03374128253571244,ols,100,343
ψ,3.5305975169347046,plugin,100,344
σ2boot,NaN,plugin,100,344
ψ,3.4765096082851836,ipw,100,344
σ2,0.0007925224304526108,ipw,100,344
σ2net,0.0018796175636249805,ipw,100,344
σ2boot,NaN,ipw,100,344
stabilized,false,ipw,100,344
ψ,3.476509608929737,sipw,100,344
σ2,0.0007925193736733567,sipw,100,344
σ2net,0.0018796079005609218,sipw,100,344
σ2boot,NaN,sipw,100,344
stabilized,true,sipw,100,344
ψ,3.530597507800429,onestep,100,344
σ2,0.0007955693324626575,onestep,100,344
σ2net,0.001927369125803558,onestep,100,344
σ2boot,NaN,onestep,100,344
ψ,3.5305975440962327,tmle,100,344
σ2,0.0007955692845561786,tmle,100,344
σ2net,0.0019273695397526098,tmle,100,344
σ2boot,NaN,tmle,100,344
ψ,3.481174738067521,plugin_iid,100,344
σ2boot,NaN,plugin_iid,100,344
ψ,3.476509568814096,ipw_iid,100,344
σ2,0.0007925197119046447,ipw_iid,100,344
σ2net,0.0007925197119046448,ipw_iid,100,344
σ2boot,NaN,ipw_iid,100,344
stabilized,false,ipw_iid,100,344
ψ,3.476509593688427,sipw_iid,100,344
σ2,0.0007925195097730191,sipw_iid,100,344
σ2net,0.0007925195097730189,sipw_iid,100,344
σ2boot,NaN,sipw_iid,100,344
stabilized,true,sipw_iid,100,344
ψ,3.481174721846927,onestep_iid,100,344
σ2,0.0007925195683149943,onestep_iid,100,344
σ2net,0.0007925195683149942,onestep_iid,100,344
σ2boot,NaN,onestep_iid,100,344
ψ,3.481174754915731,tmle_iid,100,344
σ2,0.0007925194296808679,tmle_iid,100,344
σ2net,0.0007925194296808679,tmle_iid,100,344
σ2boot,NaN,tmle_iid,100,344
ψ,-0.13022531755216685,ols,100,344
σ2,0.038330845579237334,ols,100,344
σ2net,0.038330845579237334,ols,100,344
ψ,3.523995224671619,plugin,100,345
σ2boot,NaN,plugin,100,345
ψ,3.4309577928316735,ipw,100,345
σ2,0.00127562656971058,ipw,100,345
σ2net,0.0039484696934925165,ipw,100,345
σ2boot,NaN,ipw,100,345
stabilized,false,ipw,100,345
ψ,3.4309578018312834,sipw,100,345
σ2,0.0012756241295272647,sipw,100,345
σ2net,0.003948453897245433,sipw,100,345
σ2boot,NaN,sipw,100,345
stabilized,true,sipw,100,345
ψ,3.5239952267246117,onestep,100,345
σ2,0.0012956841722930692,onestep,100,345
σ2net,0.004173351357760827,onestep,100,345
σ2boot,NaN,onestep,100,345
ψ,3.522939860616144,tmle,100,345
σ2,0.0012956953843888633,tmle,100,345
σ2net,0.004183069896330813,tmle,100,345
σ2boot,NaN,tmle,100,345
ψ,3.4430286989486336,plugin_iid,100,345
σ2boot,NaN,plugin_iid,100,345
ψ,3.430957785350629,ipw_iid,100,345
σ2,0.0012756260038969233,ipw_iid,100,345
σ2net,0.0012756260038969231,ipw_iid,100,345
σ2boot,NaN,ipw_iid,100,345
stabilized,false,ipw_iid,100,345
ψ,3.4309577903961577,sipw_iid,100,345
σ2,0.0012756238141419741,sipw_iid,100,345
σ2net,0.0012756238141419744,sipw_iid,100,345
σ2boot,NaN,sipw_iid,100,345
stabilized,true,sipw_iid,100,345
ψ,3.443028710886178,onestep_iid,100,345
σ2,0.0012756239189307432,onestep_iid,100,345
σ2net,0.0012756239189307436,onestep_iid,100,345
σ2boot,NaN,onestep_iid,100,345
ψ,3.4430287137967905,tmle_iid,100,345
σ2,0.0012756239921545324,tmle_iid,100,345
σ2net,0.0012756239921545317,tmle_iid,100,345
σ2boot,NaN,tmle_iid,100,345
ψ,0.18302759875024668,ols,100,345
σ2,0.031959800221772104,ols,100,345
σ2net,0.031959800221772104,ols,100,345
ψ,3.5921902390534406,plugin,100,346
σ2boot,NaN,plugin,100,346
ψ,3.5391855106977066,ipw,100,346
σ2,0.0008940746602654133,ipw,100,346
σ2net,0.0015886760058190514,ipw,100,346
σ2boot,NaN,ipw,100,346
stabilized,false,ipw,100,346
ψ,3.5391855388605222,sipw,100,346
σ2,0.0008940754903967781,sipw,100,346
σ2net,0.0015886747171284389,sipw,100,346
σ2boot,NaN,sipw,100,346
stabilized,true,sipw,100,346
ψ,3.5921902417540292,onestep,100,346
σ2,0.000935087776243001,onestep,100,346
σ2net,0.001534242771249392,onestep,100,346
σ2boot,NaN,onestep,100,346
ψ,3.5898758592072544,tmle,100,346
σ2,0.0009351413261057605,tmle,100,346
σ2net,0.0015476770303925835,tmle,100,346
σ2boot,NaN,tmle,100,346
ψ,3.553144364383399,plugin_iid,100,346
σ2boot,NaN,plugin_iid,100,346
ψ,3.5391889849720917,ipw_iid,100,346
σ2,0.0008943202196629615,ipw_iid,100,346
σ2net,0.0008943202196629615,ipw_iid,100,346
σ2boot,NaN,ipw_iid,100,346
stabilized,false,ipw_iid,100,346
ψ,3.5391819048781956,sipw_iid,100,346
σ2,0.0008940593563685364,sipw_iid,100,346
σ2net,0.0008940593563685359,sipw_iid,100,346
σ2boot,NaN,sipw_iid,100,346
stabilized,true,sipw_iid,100,346
ψ,3.553145745026054,onestep_iid,100,346
σ2,0.0008940831263338031,onestep_iid,100,346
σ2net,0.0008940831263338024,onestep_iid,100,346
σ2boot,NaN,onestep_iid,100,346
ψ,3.5531457532522084,tmle_iid,100,346
σ2,0.0008940831081986177,tmle_iid,100,346
σ2net,0.0008940831081986179,tmle_iid,100,346
σ2boot,NaN,tmle_iid,100,346
ψ,0.26169826531055207,ols,100,346
σ2,0.026051451198722247,ols,100,346
σ2net,0.026051451198722247,ols,100,346
ψ,3.540268793565844,plugin,100,347
σ2boot,NaN,plugin,100,347
ψ,3.4861514239669487,ipw,100,347
σ2,0.0007318204382373193,ipw,100,347
σ2net,0.0007221813242156359,ipw,100,347
σ2boot,NaN,ipw,100,347
stabilized,false,ipw,100,347
ψ,3.4861514211482403,sipw,100,347
σ2,0.0007318206446070003,sipw,100,347
σ2net,0.0007221747380029094,sipw,100,347
σ2boot,NaN,sipw,100,347
stabilized,true,sipw,100,347
ψ,3.540268784044092,onestep,100,347
σ2,0.0007512932594534607,onestep,100,347
σ2net,0.0008256409436138638,onestep,100,347
σ2boot,NaN,onestep,100,347
ψ,3.5393750847509065,tmle,100,347
σ2,0.0007513011570810156,tmle,100,347
σ2net,0.0008338225118578961,tmle,100,347
σ2boot,NaN,tmle,100,347
ψ,3.498309646420911,plugin_iid,100,347
σ2boot,NaN,plugin_iid,100,347
ψ,3.486151391950642,ipw_iid,100,347
σ2,0.000731818171012094,ipw_iid,100,347
σ2net,0.0007318181710120938,ipw_iid,100,347
σ2boot,NaN,ipw_iid,100,347
stabilized,false,ipw_iid,100,347
ψ,3.486151403261732,sipw_iid,100,347
σ2,0.0007318208508866635,sipw_iid,100,347
σ2net,0.0007318208508866638,sipw_iid,100,347
σ2boot,NaN,sipw_iid,100,347
stabilized,true,sipw_iid,100,347
ψ,3.4983096192627112,onestep_iid,100,347
σ2,0.0007318207161801034,onestep_iid,100,347
σ2net,0.0007318207161801034,onestep_iid,100,347
σ2boot,NaN,onestep_iid,100,347
ψ,3.498309622325515,tmle_iid,100,347
σ2,0.0007318206677457586,tmle_iid,100,347
σ2net,0.0007318206677457585,tmle_iid,100,347
σ2boot,NaN,tmle_iid,100,347
ψ,-0.11352584027820843,ols,100,347
σ2,0.04157746280526649,ols,100,347
σ2net,0.04157746280526649,ols,100,347
ψ,3.4945260956350443,plugin,100,348
σ2boot,NaN,plugin,100,348
ψ,3.4458003360163176,ipw,100,348
σ2,0.0007480901455620277,ipw,100,348
σ2net,0.001088204536630281,ipw,100,348
σ2boot,NaN,ipw,100,348
stabilized,false,ipw,100,348
ψ,3.4458003505433044,sipw,100,348
σ2,0.0007480898342699815,sipw,100,348
σ2net,0.0010882033900151992,sipw,100,348
σ2boot,NaN,sipw,100,348
stabilized,true,sipw,100,348
ψ,3.4945260988260713,onestep,100,348
σ2,0.000804338140473959,onestep,100,348
σ2net,0.001293213294581103,onestep,100,348
σ2boot,NaN,onestep,100,348
ψ,3.492671514810967,tmle,100,348
σ2,0.0008043725225855767,tmle,100,348
σ2net,0.0013249014268441274,tmle,100,348
σ2boot,NaN,tmle,100,348
ψ,3.4547629993559457,plugin_iid,100,348
σ2boot,NaN,plugin_iid,100,348
ψ,3.4458003774603894,ipw_iid,100,348
σ2,0.0007480933001021808,ipw_iid,100,348
σ2net,0.0007480933001021806,ipw_iid,100,348
σ2boot,NaN,ipw_iid,100,348
stabilized,false,ipw_iid,100,348
ψ,3.445800323612319,sipw_iid,100,348
σ2,0.0007480898967559361,sipw_iid,100,348
σ2net,0.0007480898967559359,sipw_iid,100,348
σ2boot,NaN,sipw_iid,100,348
stabilized,true,sipw_iid,100,348
ψ,3.45476299578507,onestep_iid,100,348
σ2,0.0007480898200810401,onestep_iid,100,348
σ2net,0.0007480898200810401,onestep_iid,100,348
σ2boot,NaN,onestep_iid,100,348
ψ,3.454763000929581,tmle_iid,100,348
σ2,0.0007480898414581834,tmle_iid,100,348
σ2net,0.0007480898414581834,tmle_iid,100,348
σ2boot,NaN,tmle_iid,100,348
ψ,-0.05949068259817038,ols,100,348
σ2,0.021429323580378815,ols,100,348
σ2net,0.021429323580378815,ols,100,348
ψ,3.440126290027527,plugin,100,349
σ2boot,NaN,plugin,100,349
ψ,3.395460108635689,ipw,100,349
σ2,0.0008271188465033825,ipw,100,349
σ2net,0.0020661715487252466,ipw,100,349
σ2boot,NaN,ipw,100,349
stabilized,false,ipw,100,349
ψ,3.3954601041752914,sipw,100,349
σ2,0.0008271184724701049,sipw,100,349
σ2net,0.002066176050247985,sipw,100,349
σ2boot,NaN,sipw,100,349
stabilized,true,sipw,100,349
ψ,3.4401262903336396,onestep,100,349
σ2,0.0007987588658521579,onestep,100,349
σ2net,0.0019380400932019557,onestep,100,349
σ2boot,NaN,onestep,100,349
ψ,3.440126290528264,tmle,100,349
σ2,0.0007987588940008019,tmle,100,349
σ2net,0.001938040072992159,tmle,100,349
σ2boot,NaN,tmle,100,349
ψ,3.410317871668636,plugin_iid,100,349
σ2boot,NaN,plugin_iid,100,349
ψ,3.3954600975027067,ipw_iid,100,349
σ2,0.0008271182622260362,ipw_iid,100,349
σ2net,0.0008271182622260362,ipw_iid,100,349
σ2boot,NaN,ipw_iid,100,349
stabilized,false,ipw_iid,100,349
ψ,3.3954600922334,sipw_iid,100,349
σ2,0.0008271185136298281,sipw_iid,100,349
σ2net,0.0008271185136298281,sipw_iid,100,349
σ2boot,NaN,sipw_iid,100,349
stabilized,true,sipw_iid,100,349
ψ,3.4103178789347783,onestep_iid,100,349
σ2,0.0008271183379419597,onestep_iid,100,349
σ2net,0.0008271183379419595,onestep_iid,100,349
σ2boot,NaN,onestep_iid,100,349
ψ,3.4103178813729134,tmle_iid,100,349
σ2,0.0008271183501957785,tmle_iid,100,349
σ2net,0.0008271183501957785,tmle_iid,100,349
σ2boot,NaN,tmle_iid,100,349
ψ,0.18033172698800443,ols,100,349
σ2,0.02560072294733676,ols,100,349
σ2net,0.02560072294733676,ols,100,349
ψ,3.446776608093862,plugin,100,350
σ2boot,NaN,plugin,100,350
ψ,3.395371899861622,ipw,100,350
σ2,0.0006643742672824673,ipw,100,350
σ2net,0.0019044240640885316,ipw,100,350
σ2boot,NaN,ipw,100,350
stabilized,false,ipw,100,350
ψ,3.3953718905303027,sipw,100,350
σ2,0.0006643728785004613,sipw,100,350
σ2net,0.0019043976214605791,sipw,100,350
σ2boot,NaN,sipw,100,350
stabilized,true,sipw,100,350
ψ,3.4467766077868283,onestep,100,350
σ2,0.0006251343472245526,onestep,100,350
σ2net,0.0019405709780096403,onestep,100,350
σ2boot,NaN,onestep,100,350
ψ,3.446023688768034,tmle,100,350
σ2,0.0006251399949056119,tmle,100,350
σ2net,0.0019406153533446833,tmle,100,350
σ2boot,NaN,tmle,100,350
ψ,3.406535213497047,plugin_iid,100,350
σ2boot,NaN,plugin_iid,100,350
ψ,3.395371900850993,ipw_iid,100,350
σ2,0.0006643741770388066,ipw_iid,100,350
σ2net,0.0006643741770388068,ipw_iid,100,350
σ2boot,NaN,ipw_iid,100,350
stabilized,false,ipw_iid,100,350
ψ,3.3953719012060377,sipw_iid,100,350
σ2,0.0006643730514526243,sipw_iid,100,350
σ2net,0.0006643730514526243,sipw_iid,100,350
σ2boot,NaN,sipw_iid,100,350
stabilized,true,sipw_iid,100,350
ψ,3.4065351838990585,onestep_iid,100,350
σ2,0.0006643728622033498,onestep_iid,100,350
σ2net,0.0006643728622033493,onestep_iid,100,350
σ2boot,NaN,onestep_iid,100,350
ψ,3.4065351960160344,tmle_iid,100,350
σ2,0.0006643729130479904,tmle_iid,100,350
σ2net,0.0006643729130479905,tmle_iid,100,350
σ2boot,NaN,tmle_iid,100,350
ψ,0.15727410147025048,ols,100,350
σ2,0.028210129508822457,ols,100,350
σ2net,0.028210129508822457,ols,100,350
ψ,3.5320924369820954,plugin,100,351
σ2boot,NaN,plugin,100,351
ψ,3.4800561597193305,ipw,100,351
σ2,0.0006942363806974792,ipw,100,351
σ2net,0.002025536461661895,ipw,100,351
σ2boot,NaN,ipw,100,351
stabilized,false,ipw,100,351
ψ,3.480056165989325,sipw,100,351
σ2,0.0006942352698964208,sipw,100,351
σ2net,0.0020255303640313513,sipw,100,351
σ2boot,NaN,sipw,100,351
stabilized,true,sipw,100,351
ψ,3.5320924481392364,onestep,100,351
σ2,0.0006719105293456383,onestep,100,351
σ2net,0.001966827937220044,onestep,100,351
σ2boot,NaN,onestep,100,351
ψ,3.5320924372013214,tmle,100,351
σ2,0.0006719105316837335,tmle,100,351
σ2net,0.001966827719892812,tmle,100,351
σ2boot,NaN,tmle,100,351
ψ,3.4968325435735,plugin_iid,100,351
σ2boot,NaN,plugin_iid,100,351
ψ,3.4800561578209868,ipw_iid,100,351
σ2,0.0006942361570574034,ipw_iid,100,351
σ2net,0.0006942361570574032,ipw_iid,100,351
σ2boot,NaN,ipw_iid,100,351
stabilized,false,ipw_iid,100,351
ψ,3.480056173946784,sipw_iid,100,351
σ2,0.000694235512217029,sipw_iid,100,351
σ2net,0.0006942355122170285,sipw_iid,100,351
σ2boot,NaN,sipw_iid,100,351
stabilized,true,sipw_iid,100,351
ψ,3.4968325469283887,onestep_iid,100,351
σ2,0.0006942355244209054,onestep_iid,100,351
σ2net,0.0006942355244209053,onestep_iid,100,351
σ2boot,NaN,onestep_iid,100,351
ψ,3.496832538061893,tmle_iid,100,351
σ2,0.0006942354722537403,tmle_iid,100,351
σ2net,0.0006942354722537403,tmle_iid,100,351
σ2boot,NaN,tmle_iid,100,351
ψ,0.1909947571400263,ols,100,351
σ2,0.03324418178125412,ols,100,351
σ2net,0.03324418178125412,ols,100,351
ψ,3.5846383075084947,plugin,100,352
σ2boot,NaN,plugin,100,352
ψ,3.5265530512843344,ipw,100,352
σ2,0.0007977332359771575,ipw,100,352
σ2net,0.0019038338806913345,ipw,100,352
σ2boot,NaN,ipw,100,352
stabilized,false,ipw,100,352
ψ,3.5265530826358056,sipw,100,352
σ2,0.0007977331662933988,sipw,100,352
σ2net,0.0019038366549235608,sipw,100,352
σ2boot,NaN,sipw,100,352
stabilized,true,sipw,100,352
ψ,3.5846382992277275,onestep,100,352
σ2,0.0008084467088561191,onestep,100,352
σ2net,0.002004423439458462,onestep,100,352
σ2boot,NaN,onestep,100,352
ψ,3.5846383073887056,tmle,100,352
σ2,0.0008084468511699637,tmle,100,352
σ2net,0.002004423911766321,tmle,100,352
σ2boot,NaN,tmle,100,352
ψ,3.5403948097122124,plugin_iid,100,352
σ2boot,NaN,plugin_iid,100,352
ψ,3.5265530474118894,ipw_iid,100,352
σ2,0.0007977325101442979,ipw_iid,100,352
σ2net,0.0007977325101442976,ipw_iid,100,352
σ2boot,NaN,ipw_iid,100,352
stabilized,false,ipw_iid,100,352
ψ,3.5265530607425295,sipw_iid,100,352
σ2,0.000797732297534587,sipw_iid,100,352
σ2net,0.0007977322975345874,sipw_iid,100,352
σ2boot,NaN,sipw_iid,100,352
stabilized,true,sipw_iid,100,352
ψ,3.5403947948050574,onestep_iid,100,352
σ2,0.0007977317460298012,onestep_iid,100,352
σ2net,0.0007977317460298007,onestep_iid,100,352
σ2boot,NaN,onestep_iid,100,352
ψ,3.5403947835718537,tmle_iid,100,352
σ2,0.0007977317928550942,tmle_iid,100,352
σ2net,0.0007977317928550942,tmle_iid,100,352
σ2boot,NaN,tmle_iid,100,352
ψ,0.23960968268230193,ols,100,352
σ2,0.03185113366027881,ols,100,352
σ2net,0.03185113366027881,ols,100,352
ψ,3.5200588570997335,plugin,100,353
σ2boot,NaN,plugin,100,353
ψ,3.47358162780082,ipw,100,353
σ2,0.0005747042677243406,ipw,100,353
σ2net,0.0011385968137114346,ipw,100,353
σ2boot,NaN,ipw,100,353
stabilized,false,ipw,100,353
ψ,3.4735816213996724,sipw,100,353
σ2,0.0005747049035455741,sipw,100,353
σ2net,0.0011385966150329109,sipw,100,353
σ2boot,NaN,sipw,100,353
stabilized,true,sipw,100,353
ψ,3.5200588397702863,onestep,100,353
σ2,0.0005963213662951066,onestep,100,353
σ2net,0.0012795009116649124,onestep,100,353
σ2boot,NaN,onestep,100,353
ψ,3.5186113358571087,tmle,100,353
σ2,0.0005963423611662361,tmle,100,353
σ2net,0.0012943156017916275,tmle,100,353
σ2boot,NaN,tmle,100,353
ψ,3.47736141243318,plugin_iid,100,353
σ2boot,NaN,plugin_iid,100,353
ψ,3.4735816196665654,ipw_iid,100,353
σ2,0.0005747037554227461,ipw_iid,100,353
σ2net,0.0005747037554227461,ipw_iid,100,353
σ2boot,NaN,ipw_iid,100,353
stabilized,false,ipw_iid,100,353
ψ,3.473581626171629,sipw_iid,100,353
σ2,0.0005747049147443603,sipw_iid,100,353
σ2net,0.0005747049147443602,sipw_iid,100,353
σ2boot,NaN,sipw_iid,100,353
stabilized,true,sipw_iid,100,353
ψ,3.4773613926767526,onestep_iid,100,353
σ2,0.0005747049590139778,onestep_iid,100,353
σ2net,0.0005747049590139777,onestep_iid,100,353
σ2boot,NaN,onestep_iid,100,353
ψ,3.477361384736487,tmle_iid,100,353
σ2,0.0005747048660558973,tmle_iid,100,353
σ2net,0.0005747048660558975,tmle_iid,100,353
σ2boot,NaN,tmle_iid,100,353
ψ,0.11941896842062372,ols,100,353
σ2,0.03234198942898836,ols,100,353
σ2net,0.03234198942898836,ols,100,353
ψ,3.527313477271251,plugin,100,354
σ2boot,NaN,plugin,100,354
ψ,3.4794531828537982,ipw,100,354
σ2,0.0008179945033118207,ipw,100,354
σ2net,0.0013010306835248783,ipw,100,354
σ2boot,NaN,ipw,100,354
stabilized,false,ipw,100,354
ψ,3.4794531882266178,sipw,100,354
σ2,0.0008179966549644041,sipw,100,354
σ2net,0.0013010393519410823,sipw,100,354
σ2boot,NaN,sipw,100,354
stabilized,true,sipw,100,354
ψ,3.5273134852802803,onestep,100,354
σ2,0.0007683758504892888,onestep,100,354
σ2net,0.0011268211683215263,onestep,100,354
σ2boot,NaN,onestep,100,354
ψ,3.527313481107995,tmle,100,354
σ2,0.0007683757964377984,tmle,100,354
σ2net,0.0011268211785505195,tmle,100,354
σ2boot,NaN,tmle,100,354
ψ,3.484230472392653,plugin_iid,100,354
σ2boot,NaN,plugin_iid,100,354
ψ,3.479453196549794,ipw_iid,100,354
σ2,0.0008179954108065566,ipw_iid,100,354
σ2net,0.0008179954108065566,ipw_iid,100,354
σ2boot,NaN,ipw_iid,100,354
stabilized,false,ipw_iid,100,354
ψ,3.4794532036710195,sipw_iid,100,354
σ2,0.0008179963229564552,sipw_iid,100,354
σ2net,0.0008179963229564552,sipw_iid,100,354
σ2boot,NaN,sipw_iid,100,354
stabilized,true,sipw_iid,100,354
ψ,3.48423047044527,onestep_iid,100,354
σ2,0.0008179963030947851,onestep_iid,100,354
