estimate,value,method,samples,i
σ2,0.001849473291989998,onestep_iid,400,126
σ2net,0.0018494732919899992,onestep_iid,400,126
σ2boot,NaN,onestep_iid,400,126
ψ,11.044627694134531,tmle_iid,400,126
σ2,0.0018494722802546955,tmle_iid,400,126
σ2net,0.0018494722802546977,tmle_iid,400,126
σ2boot,NaN,tmle_iid,400,126
ψ,-0.957160849743692,ols,400,126
σ2,0.07869456011218923,ols,400,126
σ2net,0.07869456011218923,ols,400,126
ψ,11.267999258041382,plugin,400,127
σ2boot,NaN,plugin,400,127
ψ,11.061542175471855,ipw,400,127
σ2,0.0018285427323793037,ipw,400,127
σ2net,0.007828209630424717,ipw,400,127
σ2boot,NaN,ipw,400,127
stabilized,false,ipw,400,127
ψ,11.061542322253995,sipw,400,127
σ2,0.0018284880244245731,sipw,400,127
σ2net,0.007827852475321037,sipw,400,127
σ2boot,NaN,sipw,400,127
stabilized,true,sipw,400,127
ψ,11.267999095114298,onestep,400,127
σ2,0.0020951106736435514,onestep,400,127
σ2net,0.009491573018603875,onestep,400,127
σ2boot,NaN,onestep,400,127
ψ,11.267966412569017,tmle,400,127
σ2,0.002095110676289329,tmle,400,127
σ2net,0.009491738892553487,tmle,400,127
σ2boot,NaN,tmle,400,127
ψ,11.089510754349522,plugin_iid,400,127
σ2boot,NaN,plugin_iid,400,127
ψ,11.061541148644288,ipw_iid,400,127
σ2,0.0018284825642257772,ipw_iid,400,127
σ2net,0.001828482564225776,ipw_iid,400,127
σ2boot,NaN,ipw_iid,400,127
stabilized,false,ipw_iid,400,127
ψ,11.061541177488893,sipw_iid,400,127
σ2,0.0018284803177395553,sipw_iid,400,127
σ2net,0.0018284803177395545,sipw_iid,400,127
σ2boot,NaN,sipw_iid,400,127
stabilized,true,sipw_iid,400,127
ψ,11.089510775912489,onestep_iid,400,127
σ2,0.0018284797360385429,onestep_iid,400,127
σ2net,0.0018284797360385433,onestep_iid,400,127
σ2boot,NaN,onestep_iid,400,127
ψ,11.089510859019395,tmle_iid,400,127
σ2,0.0018284808793026183,tmle_iid,400,127
σ2net,0.001828480879302618,tmle_iid,400,127
σ2boot,NaN,tmle_iid,400,127
ψ,-0.4239470183750622,ols,400,127
σ2,0.08212616394023967,ols,400,127
σ2net,0.08212616394023967,ols,400,127
ψ,11.241307876110078,plugin,400,128
σ2boot,NaN,plugin,400,128
ψ,11.029309082215867,ipw,400,128
σ2,0.0014982465935132023,ipw,400,128
σ2net,0.006429911629220399,ipw,400,128
σ2boot,NaN,ipw,400,128
stabilized,false,ipw,400,128
ψ,11.029431604273716,sipw,400,128
σ2,0.001500394083794372,sipw,400,128
σ2net,0.006463147227610493,sipw,400,128
σ2boot,NaN,sipw,400,128
stabilized,true,sipw,400,128
ψ,11.24131111388673,onestep,400,128
σ2,0.001707704873043377,onestep,400,128
σ2net,0.007416491169941611,onestep,400,128
σ2boot,NaN,onestep,400,128
ψ,11.24127581607172,tmle,400,128
σ2,0.0017077043883014344,tmle,400,128
σ2net,0.007416571259616669,tmle,400,128
σ2boot,NaN,tmle,400,128
ψ,11.047295294473154,plugin_iid,400,128
σ2boot,NaN,plugin_iid,400,128
ψ,11.029412968516553,ipw_iid,400,128
σ2,0.0015011289722305062,ipw_iid,400,128
σ2net,0.0015011289722305066,ipw_iid,400,128
σ2boot,NaN,ipw_iid,400,128
stabilized,false,ipw_iid,400,128
ψ,11.029412982061775,sipw_iid,400,128
σ2,0.0015011321900549235,sipw_iid,400,128
σ2net,0.0015011321900549235,sipw_iid,400,128
σ2boot,NaN,sipw_iid,400,128
stabilized,true,sipw_iid,400,128
ψ,11.047295273996042,onestep_iid,400,128
σ2,0.0015011323658773385,onestep_iid,400,128
σ2net,0.0015011323658773391,onestep_iid,400,128
σ2boot,NaN,onestep_iid,400,128
ψ,11.047295246307206,tmle_iid,400,128
σ2,0.0015011322178013636,tmle_iid,400,128
σ2net,0.001501132217801365,tmle_iid,400,128
σ2boot,NaN,tmle_iid,400,128
ψ,-0.4056715965830803,ols,400,128
σ2,0.057755559295411,ols,400,128
σ2net,0.057755559295411,ols,400,128
ψ,11.313898980617523,plugin,400,129
σ2boot,NaN,plugin,400,129
ψ,11.131463937182131,ipw,400,129
σ2,0.0020113743142515686,ipw,400,129
σ2net,0.01096148973903106,ipw,400,129
σ2boot,NaN,ipw,400,129
stabilized,false,ipw,400,129
ψ,11.13146395799848,sipw,400,129
σ2,0.0020113665355043944,sipw,400,129
σ2net,0.010961431299089415,sipw,400,129
σ2boot,NaN,sipw,400,129
stabilized,true,sipw,400,129
ψ,11.313896823729392,onestep,400,129
σ2,0.0021563863128659286,onestep,400,129
σ2net,0.011962819855445065,onestep,400,129
σ2boot,NaN,onestep,400,129
ψ,11.313851440071717,tmle,400,129
σ2,0.002156386318130751,tmle,400,129
σ2net,0.011962874825193962,tmle,400,129
σ2boot,NaN,tmle,400,129
ψ,11.17581889876931,plugin_iid,400,129
σ2boot,NaN,plugin_iid,400,129
ψ,11.131463751451104,ipw_iid,400,129
σ2,0.002011363551898123,ipw_iid,400,129
σ2net,0.0020113635518981244,ipw_iid,400,129
σ2boot,NaN,ipw_iid,400,129
stabilized,false,ipw_iid,400,129
ψ,11.131463855951033,sipw_iid,400,129
σ2,0.0020113656863382135,sipw_iid,400,129
σ2net,0.002011365686338216,sipw_iid,400,129
σ2boot,NaN,sipw_iid,400,129
stabilized,true,sipw_iid,400,129
ψ,11.175818885015344,onestep_iid,400,129
σ2,0.002011365420409669,onestep_iid,400,129
σ2net,0.0020113654204096713,onestep_iid,400,129
σ2boot,NaN,onestep_iid,400,129
ψ,11.175818984604675,tmle_iid,400,129
σ2,0.002011366482870781,tmle_iid,400,129
σ2net,0.002011366482870782,tmle_iid,400,129
σ2boot,NaN,tmle_iid,400,129
ψ,-0.03437399174962551,ols,400,129
σ2,0.0754483035216737,ols,400,129
σ2net,0.0754483035216737,ols,400,129
ψ,11.166801471710205,plugin,400,130
σ2boot,NaN,plugin,400,130
ψ,10.966759866928735,ipw,400,130
σ2,0.001517221928581049,ipw,400,130
σ2net,0.007548655024815008,ipw,400,130
σ2boot,NaN,ipw,400,130
stabilized,false,ipw,400,130
ψ,10.96675983792779,sipw,400,130
σ2,0.0015172175496101475,sipw,400,130
σ2net,0.007548952515478913,sipw,400,130
σ2boot,NaN,sipw,400,130
stabilized,true,sipw,400,130
ψ,11.166802908369101,onestep,400,130
σ2,0.0017220942693214445,onestep,400,130
σ2net,0.008578698591558211,onestep,400,130
σ2boot,NaN,onestep,400,130
ψ,11.166704617611895,tmle,400,130
σ2,0.0017220942873768677,tmle,400,130
σ2net,0.008578517214663524,tmle,400,130
σ2boot,NaN,tmle,400,130
ψ,10.990027869953312,plugin_iid,400,130
σ2boot,NaN,plugin_iid,400,130
ψ,10.966759834475258,ipw_iid,400,130
σ2,0.0015172183984044798,ipw_iid,400,130
σ2net,0.0015172183984044798,ipw_iid,400,130
σ2boot,NaN,ipw_iid,400,130
stabilized,false,ipw_iid,400,130
ψ,10.966759880976968,sipw_iid,400,130
σ2,0.0015172185577527872,sipw_iid,400,130
σ2net,0.0015172185577527876,sipw_iid,400,130
σ2boot,NaN,sipw_iid,400,130
stabilized,true,sipw_iid,400,130
ψ,10.990027888605168,onestep_iid,400,130
σ2,0.0015172184463098928,onestep_iid,400,130
σ2net,0.0015172184463098913,onestep_iid,400,130
σ2boot,NaN,onestep_iid,400,130
ψ,10.990027848556384,tmle_iid,400,130
σ2,0.001517218212716859,tmle_iid,400,130
σ2net,0.00151721821271686,tmle_iid,400,130
σ2boot,NaN,tmle_iid,400,130
ψ,-0.6255045506724675,ols,400,130
σ2,0.07134349127776644,ols,400,130
σ2net,0.07134349127776644,ols,400,130
ψ,11.473035962581635,plugin,400,131
σ2boot,NaN,plugin,400,131
ψ,11.252867503149869,ipw,400,131
σ2,0.00208460706019994,ipw,400,131
σ2net,0.010454788043935506,ipw,400,131
σ2boot,NaN,ipw,400,131
stabilized,false,ipw,400,131
ψ,11.252477381334478,sipw,400,131
σ2,0.002054084830849341,sipw,400,131
σ2net,0.010214004158306275,sipw,400,131
σ2boot,NaN,sipw,400,131
stabilized,true,sipw,400,131
ψ,11.473034801716622,onestep,400,131
σ2,0.0023875848537793115,onestep,400,131
σ2net,0.012066354166826894,onestep,400,131
σ2boot,NaN,onestep,400,131
ψ,11.473019263448803,tmle,400,131
σ2,0.002387585122365126,tmle,400,131
σ2net,0.012066432407190544,tmle,400,131
σ2boot,NaN,tmle,400,131
ψ,11.26083373968702,plugin_iid,400,131
σ2boot,NaN,plugin_iid,400,131
ψ,11.252467817134793,ipw_iid,400,131
σ2,0.002052188799828279,ipw_iid,400,131
σ2net,0.0020521887998282812,ipw_iid,400,131
σ2boot,NaN,ipw_iid,400,131
stabilized,false,ipw_iid,400,131
ψ,11.252467841668516,sipw_iid,400,131
σ2,0.0020521922623342576,sipw_iid,400,131
σ2net,0.0020521922623342576,sipw_iid,400,131
σ2boot,NaN,sipw_iid,400,131
stabilized,true,sipw_iid,400,131
ψ,11.260833729210894,onestep_iid,400,131
σ2,0.0020521926145686325,onestep_iid,400,131
σ2net,0.0020521926145686317,onestep_iid,400,131
σ2boot,NaN,onestep_iid,400,131
ψ,11.260833697684008,tmle_iid,400,131
σ2,0.002052192056529356,tmle_iid,400,131
σ2net,0.002052192056529357,tmle_iid,400,131
σ2boot,NaN,tmle_iid,400,131
ψ,-0.9810746488750163,ols,400,131
σ2,0.08514865797354221,ols,400,131
σ2net,0.08514865797354221,ols,400,131
ψ,11.23272412776947,plugin,400,132
σ2boot,NaN,plugin,400,132
ψ,11.02893092791797,ipw,400,132
σ2,0.0016804537414548744,ipw,400,132
σ2net,0.008612734200251833,ipw,400,132
σ2boot,NaN,ipw,400,132
stabilized,false,ipw,400,132
ψ,11.028930983674677,sipw,400,132
σ2,0.0016804532242237812,sipw,400,132
σ2net,0.008612746532646045,sipw,400,132
σ2boot,NaN,sipw,400,132
stabilized,true,sipw,400,132
ψ,11.232721156993637,onestep,400,132
σ2,0.001911656645626399,onestep,400,132
σ2net,0.009979576435310398,onestep,400,132
σ2boot,NaN,onestep,400,132
ψ,11.232549995809327,tmle,400,132
σ2,0.0019116567183667032,tmle,400,132
σ2net,0.009979790362767246,tmle,400,132
σ2boot,NaN,tmle,400,132
ψ,11.057346792003468,plugin_iid,400,132
σ2boot,NaN,plugin_iid,400,132
ψ,11.02893093604094,ipw_iid,400,132
σ2,0.001680454029199262,ipw_iid,400,132
σ2net,0.0016804540291992603,ipw_iid,400,132
σ2boot,NaN,ipw_iid,400,132
stabilized,false,ipw_iid,400,132
ψ,11.028930873527747,sipw_iid,400,132
σ2,0.0016804525219957804,sipw_iid,400,132
σ2net,0.0016804525219957817,sipw_iid,400,132
σ2boot,NaN,sipw_iid,400,132
stabilized,true,sipw_iid,400,132
ψ,11.057346735602078,onestep_iid,400,132
σ2,0.0016804523649325998,onestep_iid,400,132
σ2net,0.001680452364932601,onestep_iid,400,132
σ2boot,NaN,onestep_iid,400,132
ψ,11.057346745978045,tmle_iid,400,132
σ2,0.001680452053780221,tmle_iid,400,132
σ2net,0.0016804520537802197,tmle_iid,400,132
σ2boot,NaN,tmle_iid,400,132
ψ,-0.5488678533807702,ols,400,132
σ2,0.07242824481919112,ols,400,132
σ2net,0.07242824481919112,ols,400,132
ψ,11.23176036119461,plugin,400,133
σ2boot,NaN,plugin,400,133
ψ,11.054653720117997,ipw,400,133
σ2,0.0018610485449009708,ipw,400,133
σ2net,0.009158425485388281,ipw,400,133
σ2boot,NaN,ipw,400,133
stabilized,false,ipw,400,133
ψ,11.054653704012253,sipw,400,133
σ2,0.0018610471322785599,sipw,400,133
σ2net,0.009158435667743476,sipw,400,133
σ2boot,NaN,sipw,400,133
stabilized,true,sipw,400,133
ψ,11.231760331850294,onestep,400,133
σ2,0.0019421223738781052,onestep,400,133
σ2net,0.010145243504164183,onestep,400,133
σ2boot,NaN,onestep,400,133
ψ,11.231547848935154,tmle,400,133
σ2,0.0019421224869474662,tmle,400,133
σ2net,0.010145375966792014,tmle,400,133
σ2boot,NaN,tmle,400,133
ψ,11.072695676290074,plugin_iid,400,133
σ2boot,NaN,plugin_iid,400,133
ψ,11.054653704145597,ipw_iid,400,133
σ2,0.001861047605385454,ipw_iid,400,133
σ2net,0.0018610476053854527,ipw_iid,400,133
σ2boot,NaN,ipw_iid,400,133
stabilized,false,ipw_iid,400,133
ψ,11.054653747052187,sipw_iid,400,133
σ2,0.0018610466851276513,sipw_iid,400,133
σ2net,0.0018610466851276518,sipw_iid,400,133
σ2boot,NaN,sipw_iid,400,133
stabilized,true,sipw_iid,400,133
ψ,11.072695687617614,onestep_iid,400,133
σ2,0.0018610466768104444,onestep_iid,400,133
σ2net,0.0018610466768104442,onestep_iid,400,133
σ2boot,NaN,onestep_iid,400,133
ψ,11.072695769310997,tmle_iid,400,133
σ2,0.00186104616725397,tmle_iid,400,133
σ2net,0.0018610461672539716,tmle_iid,400,133
σ2boot,NaN,tmle_iid,400,133
ψ,-0.4926128256403681,ols,400,133
σ2,0.08598527533663876,ols,400,133
σ2net,0.08598527533663876,ols,400,133
ψ,11.224804472923278,plugin,400,134
σ2boot,NaN,plugin,400,134
ψ,11.029819145693727,ipw,400,134
σ2,0.002232484362629089,ipw,400,134
σ2net,0.016013287342464724,ipw,400,134
σ2boot,NaN,ipw,400,134
stabilized,false,ipw,400,134
ψ,11.030170552401945,sipw,400,134
σ2,0.0022394241989852383,sipw,400,134
σ2net,0.01636526736836369,sipw,400,134
σ2boot,NaN,sipw,400,134
stabilized,true,sipw,400,134
ψ,11.224806200345355,onestep,400,134
σ2,0.0023205037556974896,onestep,400,134
σ2net,0.01638233490131322,onestep,400,134
σ2boot,NaN,onestep,400,134
ψ,11.22472785001471,tmle,400,134
σ2,0.0023205041771780037,tmle,400,134
σ2net,0.016383102442294694,tmle,400,134
σ2boot,NaN,tmle,400,134
ψ,11.065786493102433,plugin_iid,400,134
σ2boot,NaN,plugin_iid,400,134
ψ,11.030346475417646,ipw_iid,400,134
σ2,0.0022420375979902997,ipw_iid,400,134
σ2net,0.002242037597990299,ipw_iid,400,134
σ2boot,NaN,ipw_iid,400,134
stabilized,false,ipw_iid,400,134
ψ,11.0303463947957,sipw_iid,400,134
σ2,0.002242036437398678,sipw_iid,400,134
σ2net,0.002242036437398678,sipw_iid,400,134
σ2boot,NaN,sipw_iid,400,134
stabilized,true,sipw_iid,400,134
ψ,11.065786427290409,onestep_iid,400,134
σ2,0.0022420370456116357,onestep_iid,400,134
σ2net,0.002242037045611636,onestep_iid,400,134
σ2boot,NaN,onestep_iid,400,134
ψ,11.065786442569374,tmle_iid,400,134
σ2,0.0022420367113056765,tmle_iid,400,134
σ2net,0.0022420367113056765,tmle_iid,400,134
σ2boot,NaN,tmle_iid,400,134
ψ,-0.23539664013530312,ols,400,134
σ2,0.08855454966783789,ols,400,134
σ2net,0.08855454966783789,ols,400,134
ψ,11.39854712486267,plugin,400,135
σ2boot,NaN,plugin,400,135
ψ,11.200733026700329,ipw,400,135
σ2,0.002031231900299798,ipw,400,135
σ2net,0.007414530029256422,ipw,400,135
σ2boot,NaN,ipw,400,135
stabilized,false,ipw,400,135
ψ,11.20073296653358,sipw,400,135
σ2,0.0020312237630908635,sipw,400,135
σ2net,0.007414514740178771,sipw,400,135
σ2boot,NaN,sipw,400,135
stabilized,true,sipw,400,135
ψ,11.398543266827398,onestep,400,135
σ2,0.002134802895569995,onestep,400,135
σ2net,0.008487096364244192,onestep,400,135
σ2boot,NaN,onestep,400,135
ψ,11.398509134406394,tmle,400,135
σ2,0.002134802898199655,tmle,400,135
σ2net,0.008487276230252453,tmle,400,135
σ2boot,NaN,tmle,400,135
ψ,11.218594270303592,plugin_iid,400,135
σ2boot,NaN,plugin_iid,400,135
ψ,11.20073294136276,ipw_iid,400,135
σ2,0.002031226142493044,ipw_iid,400,135
σ2net,0.002031226142493042,ipw_iid,400,135
σ2boot,NaN,ipw_iid,400,135
stabilized,false,ipw_iid,400,135
ψ,11.200732914920051,sipw_iid,400,135
σ2,0.0020312238036216406,sipw_iid,400,135
σ2net,0.002031223803621641,sipw_iid,400,135
σ2boot,NaN,sipw_iid,400,135
stabilized,true,sipw_iid,400,135
ψ,11.218594278017989,onestep_iid,400,135
σ2,0.002031223501482334,onestep_iid,400,135
σ2net,0.002031223501482335,onestep_iid,400,135
σ2boot,NaN,onestep_iid,400,135
ψ,11.218594298665776,tmle_iid,400,135
σ2,0.0020312235278421107,tmle_iid,400,135
σ2net,0.0020312235278421116,tmle_iid,400,135
σ2boot,NaN,tmle_iid,400,135
ψ,-0.5641065092176973,ols,400,135
σ2,0.0848081467765274,ols,400,135
σ2net,0.0848081467765274,ols,400,135
ψ,11.183858652114868,plugin,400,136
σ2boot,NaN,plugin,400,136
ψ,10.988504016139053,ipw,400,136
σ2,0.001818033551160502,ipw,400,136
σ2net,0.00815271105413799,ipw,400,136
σ2boot,NaN,ipw,400,136
stabilized,false,ipw,400,136
ψ,10.988519148032406,sipw,400,136
σ2,0.0017963816554585452,sipw,400,136
σ2net,0.008073721844088782,sipw,400,136
σ2boot,NaN,sipw,400,136
stabilized,true,sipw,400,136
ψ,11.183859888327834,onestep,400,136
σ2,0.0019871827201830734,onestep,400,136
σ2net,0.008878758533443588,onestep,400,136
σ2boot,NaN,onestep,400,136
ψ,11.183867251576658,tmle,400,136
σ2,0.00198718298692452,tmle,400,136
σ2net,0.008878765642374683,tmle,400,136
σ2boot,NaN,tmle,400,136
ψ,11.01398675856235,plugin_iid,400,136
σ2boot,NaN,plugin_iid,400,136
ψ,10.988154075324019,ipw_iid,400,136
σ2,0.0017938686377344836,ipw_iid,400,136
σ2net,0.001793868637734484,ipw_iid,400,136
σ2boot,NaN,ipw_iid,400,136
stabilized,false,ipw_iid,400,136
ψ,10.988154066262352,sipw_iid,400,136
σ2,0.0017938712733592797,sipw_iid,400,136
σ2net,0.001793871273359279,sipw_iid,400,136
σ2boot,NaN,sipw_iid,400,136
stabilized,true,sipw_iid,400,136
ψ,11.013986766735375,onestep_iid,400,136
σ2,0.0017938712284608894,onestep_iid,400,136
σ2net,0.0017938712284608894,onestep_iid,400,136
σ2boot,NaN,onestep_iid,400,136
ψ,11.013986843603798,tmle_iid,400,136
σ2,0.001793871374724384,tmle_iid,400,136
σ2net,0.0017938713747243837,tmle_iid,400,136
σ2boot,NaN,tmle_iid,400,136
ψ,0.1034992165030237,ols,400,136
σ2,0.06950488004268938,ols,400,136
σ2net,0.06950488004268938,ols,400,136
ψ,11.338477885723114,plugin,400,137
σ2boot,NaN,plugin,400,137
ψ,11.088560938806847,ipw,400,137
σ2,0.0014828282192615662,ipw,400,137
σ2net,0.006091380361087963,ipw,400,137
σ2boot,NaN,ipw,400,137
stabilized,false,ipw,400,137
ψ,11.088560900586765,sipw,400,137
σ2,0.0014828237021124182,sipw,400,137
σ2net,0.006091370899361258,sipw,400,137
σ2boot,NaN,sipw,400,137
stabilized,true,sipw,400,137
ψ,11.3384789173008,onestep,400,137
σ2,0.0017638314948016664,onestep,400,137
σ2net,0.007406938066999487,onestep,400,137
σ2boot,NaN,onestep,400,137
ψ,11.338445521061164,tmle,400,137
σ2,0.0017638314972922909,tmle,400,137
σ2net,0.007407084624935929,tmle,400,137
σ2boot,NaN,tmle,400,137
ψ,11.10458762370459,plugin_iid,400,137
σ2boot,NaN,plugin_iid,400,137
ψ,11.088560806336822,ipw_iid,400,137
σ2,0.0014828207353975553,ipw_iid,400,137
σ2net,0.0014828207353975542,ipw_iid,400,137
σ2boot,NaN,ipw_iid,400,137
stabilized,false,ipw_iid,400,137
ψ,11.088560916908744,sipw_iid,400,137
σ2,0.0014828232501653822,sipw_iid,400,137
σ2net,0.0014828232501653829,sipw_iid,400,137
σ2boot,NaN,sipw_iid,400,137
stabilized,true,sipw_iid,400,137
ψ,11.10458760373684,onestep_iid,400,137
σ2,0.0014828232481849213,onestep_iid,400,137
σ2net,0.0014828232481849226,onestep_iid,400,137
σ2boot,NaN,onestep_iid,400,137
ψ,11.104587600191563,tmle_iid,400,137
σ2,0.0014828230435243062,tmle_iid,400,137
σ2net,0.0014828230435243056,tmle_iid,400,137
σ2boot,NaN,tmle_iid,400,137
ψ,-0.7096252140631466,ols,400,137
σ2,0.0838782560704447,ols,400,137
σ2net,0.0838782560704447,ols,400,137
ψ,11.363409790992737,plugin,400,138
σ2boot,NaN,plugin,400,138
ψ,11.15758724129821,ipw,400,138
σ2,0.001948619847043997,ipw,400,138
σ2net,0.009375429910479962,ipw,400,138
σ2boot,NaN,ipw,400,138
stabilized,false,ipw,400,138
ψ,11.15786605987454,sipw,400,138
σ2,0.001934607095157846,sipw,400,138
σ2net,0.009303400057420485,sipw,400,138
σ2boot,NaN,sipw,400,138
stabilized,true,sipw,400,138
ψ,11.363409896089,onestep,400,138
σ2,0.002240492915796877,onestep,400,138
σ2net,0.010898630793221361,onestep,400,138
σ2boot,NaN,onestep,400,138
ψ,11.363380423675341,tmle,400,138
σ2,0.0022404927542319553,tmle,400,138
σ2net,0.010898798877350612,tmle,400,138
σ2boot,NaN,tmle,400,138
ψ,11.187207570512513,plugin_iid,400,138
σ2boot,NaN,plugin_iid,400,138
ψ,11.157414142977318,ipw_iid,400,138
σ2,0.0019334329688930393,ipw_iid,400,138
σ2net,0.0019334329688930378,ipw_iid,400,138
σ2boot,NaN,ipw_iid,400,138
stabilized,false,ipw_iid,400,138
ψ,11.157414042666506,sipw_iid,400,138
σ2,0.0019334245887603514,sipw_iid,400,138
σ2net,0.0019334245887603501,sipw_iid,400,138
σ2boot,NaN,sipw_iid,400,138
stabilized,true,sipw_iid,400,138
ψ,11.187207579920013,onestep_iid,400,138
σ2,0.001933424291377957,onestep_iid,400,138
σ2net,0.0019334242913779573,onestep_iid,400,138
σ2boot,NaN,onestep_iid,400,138
ψ,11.18720763539401,tmle_iid,400,138
σ2,0.0019334245118364701,tmle_iid,400,138
σ2net,0.0019334245118364701,tmle_iid,400,138
σ2boot,NaN,tmle_iid,400,138
ψ,-0.4272069144537861,ols,400,138
σ2,0.07245047216858896,ols,400,138
σ2net,0.07245047216858896,ols,400,138
ψ,11.32685521543221,plugin,400,139
σ2boot,NaN,plugin,400,139
ψ,11.10203853550849,ipw,400,139
σ2,0.0014280943934143367,ipw,400,139
σ2net,0.005822179021397444,ipw,400,139
σ2boot,NaN,ipw,400,139
stabilized,false,ipw,400,139
ψ,11.102038496731266,sipw,400,139
σ2,0.0014280887221275423,sipw,400,139
σ2net,0.005822146723029941,sipw,400,139
σ2boot,NaN,sipw,400,139
stabilized,true,sipw,400,139
ψ,11.326855207280182,onestep,400,139
σ2,0.001696201348670003,onestep,400,139
σ2net,0.007124852514654447,onestep,400,139
σ2boot,NaN,onestep,400,139
ψ,11.326855214211884,tmle,400,139
σ2,0.0016962013646581798,tmle,400,139
σ2net,0.007124852605451102,tmle,400,139
σ2boot,NaN,tmle,400,139
ψ,11.120608390958905,plugin_iid,400,139
σ2boot,NaN,plugin_iid,400,139
ψ,11.102038420565506,ipw_iid,400,139
σ2,0.0014280873482678006,ipw_iid,400,139
σ2net,0.0014280873482678009,ipw_iid,400,139
σ2boot,NaN,ipw_iid,400,139
stabilized,false,ipw_iid,400,139
ψ,11.102038347951359,sipw_iid,400,139
σ2,0.0014280877181137431,sipw_iid,400,139
σ2net,0.0014280877181137438,sipw_iid,400,139
σ2boot,NaN,sipw_iid,400,139
stabilized,true,sipw_iid,400,139
ψ,11.12060838995275,onestep_iid,400,139
σ2,0.001428088148497423,onestep_iid,400,139
σ2net,0.001428088148497424,onestep_iid,400,139
σ2boot,NaN,onestep_iid,400,139
ψ,11.120608339962054,tmle_iid,400,139
σ2,0.0014280881167468556,tmle_iid,400,139
σ2net,0.001428088116746855,tmle_iid,400,139
σ2boot,NaN,tmle_iid,400,139
ψ,-0.7746012576179758,ols,400,139
σ2,0.07177972997212631,ols,400,139
σ2net,0.07177972997212631,ols,400,139
ψ,11.306344347000122,plugin,400,140
σ2boot,NaN,plugin,400,140
ψ,11.098985956294378,ipw,400,140
σ2,0.0016435800067171819,ipw,400,140
σ2net,0.007728318590649124,ipw,400,140
σ2boot,NaN,ipw,400,140
stabilized,false,ipw,400,140
ψ,11.09898600207337,sipw,400,140
σ2,0.0016435770788827643,sipw,400,140
σ2net,0.007728293473366179,sipw,400,140
σ2boot,NaN,sipw,400,140
stabilized,true,sipw,400,140
ψ,11.306343189448206,onestep,400,140
σ2,0.0018370161075785558,onestep,400,140
σ2net,0.009136223196363067,onestep,400,140
σ2boot,NaN,onestep,400,140
ψ,11.306306078954385,tmle,400,140
σ2,0.0018370161111046434,tmle,400,140
σ2net,0.009136393933505469,tmle,400,140
σ2boot,NaN,tmle,400,140
ψ,11.13668152133289,plugin_iid,400,140
σ2boot,NaN,plugin_iid,400,140
ψ,11.098985860391053,ipw_iid,400,140
σ2,0.001643574353212757,ipw_iid,400,140
σ2net,0.0016435743532127566,ipw_iid,400,140
σ2boot,NaN,ipw_iid,400,140
stabilized,false,ipw_iid,400,140
ψ,11.098985977088528,sipw_iid,400,140
σ2,0.0016435771909625882,sipw_iid,400,140
σ2net,0.0016435771909625882,sipw_iid,400,140
σ2boot,NaN,sipw_iid,400,140
stabilized,true,sipw_iid,400,140
ψ,11.136681566818101,onestep_iid,400,140
σ2,0.001643577093424556,onestep_iid,400,140
σ2net,0.0016435770934245572,onestep_iid,400,140
σ2boot,NaN,onestep_iid,400,140
ψ,11.136681548216773,tmle_iid,400,140
σ2,0.0016435772681976993,tmle_iid,400,140
σ2net,0.0016435772681977006,tmle_iid,400,140
σ2boot,NaN,tmle_iid,400,140
ψ,0.06682900021102268,ols,400,140
σ2,0.06816501349515991,ols,400,140
σ2net,0.06816501349515991,ols,400,140
ψ,11.223051617145538,plugin,400,141
σ2boot,NaN,plugin,400,141
ψ,11.00719624560543,ipw,400,141
σ2,0.0014013760790506484,ipw,400,141
σ2net,0.00641952742466278,ipw,400,141
σ2boot,NaN,ipw,400,141
stabilized,false,ipw,400,141
ψ,11.007196220665266,sipw,400,141
σ2,0.0014013675761887967,sipw,400,141
σ2net,0.006419480516298935,sipw,400,141
σ2boot,NaN,sipw,400,141
stabilized,true,sipw,400,141
ψ,11.223050336072463,onestep,400,141
σ2,0.0015135546436306994,onestep,400,141
σ2net,0.00725924032258238,onestep,400,141
σ2boot,NaN,onestep,400,141
ψ,11.222956815376858,tmle,400,141
σ2,0.0015135546653613028,tmle,400,141
σ2net,0.0072595920506841995,tmle,400,141
σ2boot,NaN,tmle,400,141
ψ,11.030366841657132,plugin_iid,400,141
σ2boot,NaN,plugin_iid,400,141
ψ,11.007196151667678,ipw_iid,400,141
σ2,0.0014013705963902225,ipw_iid,400,141
σ2net,0.0014013705963902227,ipw_iid,400,141
σ2boot,NaN,ipw_iid,400,141
stabilized,false,ipw_iid,400,141
ψ,11.00719619439713,sipw_iid,400,141
σ2,0.0014013675248005038,sipw_iid,400,141
σ2net,0.0014013675248005025,sipw_iid,400,141
σ2boot,NaN,sipw_iid,400,141
stabilized,true,sipw_iid,400,141
ψ,11.030366921633183,onestep_iid,400,141
σ2,0.0014013678328053045,onestep_iid,400,141
σ2net,0.0014013678328053038,onestep_iid,400,141
σ2boot,NaN,onestep_iid,400,141
ψ,11.030366926121934,tmle_iid,400,141
σ2,0.0014013677954579948,tmle_iid,400,141
σ2net,0.0014013677954579952,tmle_iid,400,141
σ2boot,NaN,tmle_iid,400,141
ψ,-1.0358738765783146,ols,400,141
σ2,0.07268352244448016,ols,400,141
σ2net,0.07268352244448016,ols,400,141
ψ,11.399080259799957,plugin,400,142
σ2boot,NaN,plugin,400,142
