estimate,value,method,samples,i
σ2boot,NaN,plugin,400,78
ψ,11.062419714249994,ipw,400,78
σ2,0.0015968260344891227,ipw,400,78
σ2net,0.007678435089388489,ipw,400,78
σ2boot,NaN,ipw,400,78
stabilized,false,ipw,400,78
ψ,11.06241983824376,sipw,400,78
σ2,0.0015968297559031852,sipw,400,78
σ2net,0.007678443405286171,sipw,400,78
σ2boot,NaN,sipw,400,78
stabilized,true,sipw,400,78
ψ,11.269702212578691,onestep,400,78
σ2,0.0017717114361226294,onestep,400,78
σ2net,0.008706763862278056,onestep,400,78
σ2boot,NaN,onestep,400,78
ψ,11.269615369900267,tmle,400,78
σ2,0.0017717114552933517,tmle,400,78
σ2net,0.008706746799918764,tmle,400,78
σ2boot,NaN,tmle,400,78
ψ,11.085387076591244,plugin_iid,400,78
σ2boot,NaN,plugin_iid,400,78
ψ,11.062419648577475,ipw_iid,400,78
σ2,0.0015968216388782608,ipw_iid,400,78
σ2net,0.0015968216388782613,ipw_iid,400,78
σ2boot,NaN,ipw_iid,400,78
stabilized,false,ipw_iid,400,78
ψ,11.062419699959895,sipw_iid,400,78
σ2,0.0015968289080070441,sipw_iid,400,78
σ2net,0.0015968289080070437,sipw_iid,400,78
σ2boot,NaN,sipw_iid,400,78
stabilized,true,sipw_iid,400,78
ψ,11.085387040717091,onestep_iid,400,78
σ2,0.0015968295390469275,onestep_iid,400,78
σ2net,0.0015968295390469268,onestep_iid,400,78
σ2boot,NaN,onestep_iid,400,78
ψ,11.085387111118647,tmle_iid,400,78
σ2,0.0015968293946120673,tmle_iid,400,78
σ2net,0.0015968293946120658,tmle_iid,400,78
σ2boot,NaN,tmle_iid,400,78
ψ,-0.5614263527173214,ols,400,78
σ2,0.07279352215766273,ols,400,78
σ2net,0.07279352215766273,ols,400,78
ψ,11.342051057815551,plugin,400,79
σ2boot,NaN,plugin,400,79
ψ,11.123399645934564,ipw,400,79
σ2,0.0018649229228491528,ipw,400,79
σ2net,0.007562872377051063,ipw,400,79
σ2boot,NaN,ipw,400,79
stabilized,false,ipw,400,79
ψ,11.1235493809574,sipw,400,79
σ2,0.0018389533094007638,sipw,400,79
σ2net,0.007496335469287865,sipw,400,79
σ2boot,NaN,sipw,400,79
stabilized,true,sipw,400,79
ψ,11.342047641973366,onestep,400,79
σ2,0.0019095844917964558,onestep,400,79
σ2net,0.0078074800335791224,onestep,400,79
σ2boot,NaN,onestep,400,79
ψ,11.341965752655746,tmle,400,79
σ2,0.0019095853104113489,tmle,400,79
σ2net,0.007807544744669927,tmle,400,79
σ2boot,NaN,tmle,400,79
ψ,11.148200454282792,plugin_iid,400,79
σ2boot,NaN,plugin_iid,400,79
ψ,11.123026394709552,ipw_iid,400,79
σ2,0.0018362810288357918,ipw_iid,400,79
σ2net,0.0018362810288357935,ipw_iid,400,79
σ2boot,NaN,ipw_iid,400,79
stabilized,false,ipw_iid,400,79
ψ,11.12302638597201,sipw_iid,400,79
σ2,0.0018362783418079673,sipw_iid,400,79
σ2net,0.001836278341807969,sipw_iid,400,79
σ2boot,NaN,sipw_iid,400,79
stabilized,true,sipw_iid,400,79
ψ,11.148200477771258,onestep_iid,400,79
σ2,0.001836278135637305,onestep_iid,400,79
σ2net,0.0018362781356373059,onestep_iid,400,79
σ2boot,NaN,onestep_iid,400,79
ψ,11.148200513030384,tmle_iid,400,79
σ2,0.001836279086180319,tmle_iid,400,79
σ2net,0.0018362790861803208,tmle_iid,400,79
σ2boot,NaN,tmle_iid,400,79
ψ,-0.5899452809274642,ols,400,79
σ2,0.08499521930441613,ols,400,79
σ2net,0.08499521930441613,ols,400,79
ψ,11.410053014755249,plugin,400,80
σ2boot,NaN,plugin,400,80
ψ,11.202647046331753,ipw,400,80
σ2,0.0023123528303533405,ipw,400,80
σ2net,0.011495235863732085,ipw,400,80
σ2boot,NaN,ipw,400,80
stabilized,false,ipw,400,80
ψ,11.202646965787954,sipw,400,80
σ2,0.0023123412077191226,sipw,400,80
σ2net,0.011495179605362728,sipw,400,80
σ2boot,NaN,sipw,400,80
stabilized,true,sipw,400,80
ψ,11.410055376186719,onestep,400,80
σ2,0.0024399630604967867,onestep,400,80
σ2net,0.012136566769310166,onestep,400,80
σ2boot,NaN,onestep,400,80
ψ,11.409991589168026,tmle,400,80
σ2,0.002439963070879889,tmle,400,80
σ2net,0.012137110584649372,tmle,400,80
σ2boot,NaN,tmle,400,80
ψ,11.22059506920106,plugin_iid,400,80
σ2boot,NaN,plugin_iid,400,80
ψ,11.202646894529106,ipw_iid,400,80
σ2,0.0023123437122007807,ipw_iid,400,80
σ2net,0.0023123437122007802,ipw_iid,400,80
σ2boot,NaN,ipw_iid,400,80
stabilized,false,ipw_iid,400,80
ψ,11.20264685332905,sipw_iid,400,80
σ2,0.0023123402077763204,sipw_iid,400,80
σ2net,0.0023123402077763183,sipw_iid,400,80
σ2boot,NaN,sipw_iid,400,80
stabilized,true,sipw_iid,400,80
ψ,11.22059493883983,onestep_iid,400,80
σ2,0.0023123390385482046,onestep_iid,400,80
σ2net,0.0023123390385482055,onestep_iid,400,80
σ2boot,NaN,onestep_iid,400,80
ψ,11.22059511168165,tmle_iid,400,80
σ2,0.0023123411021873357,tmle_iid,400,80
σ2net,0.002312341102187335,tmle_iid,400,80
σ2boot,NaN,tmle_iid,400,80
ψ,-0.2386605088908778,ols,400,80
σ2,0.07998948995079429,ols,400,80
σ2net,0.07998948995079429,ols,400,80
ψ,11.44959408044815,plugin,400,81
σ2boot,NaN,plugin,400,81
ψ,11.250737368039902,ipw,400,81
σ2,0.0023680825324307315,ipw,400,81
σ2net,0.012665439366854972,ipw,400,81
σ2boot,NaN,ipw,400,81
stabilized,false,ipw,400,81
ψ,11.250737318144827,sipw,400,81
σ2,0.002368078960176459,sipw,400,81
σ2net,0.01266541176727754,sipw,400,81
σ2boot,NaN,sipw,400,81
stabilized,true,sipw,400,81
ψ,11.449594732977578,onestep,400,81
σ2,0.0026212901525139915,onestep,400,81
σ2net,0.014248533127644498,onestep,400,81
σ2boot,NaN,onestep,400,81
ψ,11.449499954407097,tmle,400,81
σ2,0.002621290175268952,tmle,400,81
σ2net,0.014249047904839137,tmle,400,81
σ2boot,NaN,tmle,400,81
ψ,11.27885702667465,plugin_iid,400,81
σ2boot,NaN,plugin_iid,400,81
ψ,11.250737214388748,ipw_iid,400,81
σ2,0.0023680729541796885,ipw_iid,400,81
σ2net,0.00236807295417969,ipw_iid,400,81
σ2boot,NaN,ipw_iid,400,81
stabilized,false,ipw_iid,400,81
ψ,11.250737269199304,sipw_iid,400,81
σ2,0.0023680794163511627,sipw_iid,400,81
σ2net,0.0023680794163511635,sipw_iid,400,81
σ2boot,NaN,sipw_iid,400,81
stabilized,true,sipw_iid,400,81
ψ,11.278856941603223,onestep_iid,400,81
σ2,0.0023680791036274364,onestep_iid,400,81
σ2net,0.0023680791036274364,onestep_iid,400,81
σ2boot,NaN,onestep_iid,400,81
ψ,11.278856990315155,tmle_iid,400,81
σ2,0.0023680789682818787,tmle_iid,400,81
σ2net,0.002368078968281878,tmle_iid,400,81
σ2boot,NaN,tmle_iid,400,81
ψ,-0.6270390258672879,ols,400,81
σ2,0.08293118400649774,ols,400,81
σ2net,0.08293118400649774,ols,400,81
ψ,11.170345232486724,plugin,400,82
σ2boot,NaN,plugin,400,82
ψ,10.987433109972148,ipw,400,82
σ2,0.001445409432453238,ipw,400,82
σ2net,0.005824906169428768,ipw,400,82
σ2boot,NaN,ipw,400,82
stabilized,false,ipw,400,82
ψ,10.987433065036686,sipw,400,82
σ2,0.0014453994728796055,sipw,400,82
σ2net,0.005824874891393681,sipw,400,82
σ2boot,NaN,sipw,400,82
stabilized,true,sipw,400,82
ψ,11.170340756621371,onestep,400,82
σ2,0.0015738669273041867,onestep,400,82
σ2net,0.006248488837806643,onestep,400,82
σ2boot,NaN,onestep,400,82
ψ,11.17021981127053,tmle,400,82
σ2,0.0015738669638657747,tmle,400,82
σ2net,0.006248088313681201,tmle,400,82
σ2boot,NaN,tmle,400,82
ψ,11.007440447999677,plugin_iid,400,82
σ2boot,NaN,plugin_iid,400,82
ψ,10.987433065802616,ipw_iid,400,82
σ2,0.0014454069425974627,ipw_iid,400,82
σ2net,0.001445406942597465,ipw_iid,400,82
σ2boot,NaN,ipw_iid,400,82
stabilized,false,ipw_iid,400,82
ψ,10.987432951508897,sipw_iid,400,82
σ2,0.0014453988438607982,sipw_iid,400,82
σ2net,0.0014453988438607984,sipw_iid,400,82
σ2boot,NaN,sipw_iid,400,82
stabilized,true,sipw_iid,400,82
ψ,11.007440488849463,onestep_iid,400,82
σ2,0.0014453990723838081,onestep_iid,400,82
σ2net,0.0014453990723838088,onestep_iid,400,82
σ2boot,NaN,onestep_iid,400,82
ψ,11.007440487252948,tmle_iid,400,82
σ2,0.0014453990079902656,tmle_iid,400,82
σ2net,0.0014453990079902656,tmle_iid,400,82
σ2boot,NaN,tmle_iid,400,82
ψ,-0.9357988868728706,ols,400,82
σ2,0.08135020358786745,ols,400,82
σ2net,0.08135020358786745,ols,400,82
ψ,11.395151102542878,plugin,400,83
σ2boot,NaN,plugin,400,83
ψ,11.162203387323821,ipw,400,83
σ2,0.0020238318207521774,ipw,400,83
σ2net,0.010728997495285667,ipw,400,83
σ2boot,NaN,ipw,400,83
stabilized,false,ipw,400,83
ψ,11.162472477499422,sipw,400,83
σ2,0.0020162537609122707,sipw,400,83
σ2net,0.010723052701419487,sipw,400,83
σ2boot,NaN,sipw,400,83
stabilized,true,sipw,400,83
ψ,11.395151953004234,onestep,400,83
σ2,0.0023080052813723353,onestep,400,83
σ2net,0.011825478777480617,onestep,400,83
σ2boot,NaN,onestep,400,83
ψ,11.395086664361097,tmle,400,83
σ2,0.0023080049972140715,tmle,400,83
σ2net,0.011825713554333508,tmle,400,83
σ2boot,NaN,tmle,400,83
ψ,11.194124412800258,plugin_iid,400,83
σ2boot,NaN,plugin_iid,400,83
ψ,11.162145497124683,ipw_iid,400,83
σ2,0.002013345568911078,ipw_iid,400,83
σ2net,0.002013345568911079,ipw_iid,400,83
σ2boot,NaN,ipw_iid,400,83
stabilized,false,ipw_iid,400,83
ψ,11.162145435047565,sipw_iid,400,83
σ2,0.002013343035503852,sipw_iid,400,83
σ2net,0.0020133430355038506,sipw_iid,400,83
σ2boot,NaN,sipw_iid,400,83
stabilized,true,sipw_iid,400,83
ψ,11.194124411363518,onestep_iid,400,83
σ2,0.002013343508049497,onestep_iid,400,83
σ2net,0.0020133435080494965,onestep_iid,400,83
σ2boot,NaN,onestep_iid,400,83
ψ,11.194124453044418,tmle_iid,400,83
σ2,0.0020133432610135397,tmle_iid,400,83
σ2net,0.0020133432610135392,tmle_iid,400,83
σ2boot,NaN,tmle_iid,400,83
ψ,-0.33412612571918743,ols,400,83
σ2,0.06887855041145105,ols,400,83
σ2net,0.06887855041145105,ols,400,83
ψ,11.379943625926972,plugin,400,84
σ2boot,NaN,plugin,400,84
ψ,11.153832726875391,ipw,400,84
σ2,0.001993363512249743,ipw,400,84
σ2net,0.008736961519612904,ipw,400,84
σ2boot,NaN,ipw,400,84
stabilized,false,ipw,400,84
ψ,11.153832656892213,sipw,400,84
σ2,0.0019933553701192742,sipw,400,84
σ2net,0.008736923345040393,sipw,400,84
σ2boot,NaN,sipw,400,84
stabilized,true,sipw,400,84
ψ,11.379943974363082,onestep,400,84
σ2,0.0023096649687302457,onestep,400,84
σ2net,0.009959283926521593,onestep,400,84
σ2boot,NaN,onestep,400,84
ψ,11.379882440605863,tmle,400,84
σ2,0.0023096649778569147,tmle,400,84
σ2net,0.009959472534115391,tmle,400,84
σ2boot,NaN,tmle,400,84
ψ,11.171841798074622,plugin_iid,400,84
σ2boot,NaN,plugin_iid,400,84
ψ,11.1538326458214,ipw_iid,400,84
σ2,0.0019933581514717737,ipw_iid,400,84
σ2net,0.0019933581514717724,ipw_iid,400,84
σ2boot,NaN,ipw_iid,400,84
stabilized,false,ipw_iid,400,84
ψ,11.153832623330441,sipw_iid,400,84
σ2,0.001993354416189979,sipw_iid,400,84
σ2net,0.001993354416189979,sipw_iid,400,84
σ2boot,NaN,sipw_iid,400,84
stabilized,true,sipw_iid,400,84
ψ,11.171841824740616,onestep_iid,400,84
σ2,0.001993354863592779,onestep_iid,400,84
σ2net,0.0019933548635927795,onestep_iid,400,84
σ2boot,NaN,onestep_iid,400,84
ψ,11.171841883092263,tmle_iid,400,84
σ2,0.0019933547616387583,tmle_iid,400,84
σ2net,0.001993354761638757,tmle_iid,400,84
σ2boot,NaN,tmle_iid,400,84
ψ,-0.6833875814761451,ols,400,84
σ2,0.07952902543070899,ols,400,84
σ2net,0.07952902543070899,ols,400,84
ψ,11.283822176456452,plugin,400,85
σ2boot,NaN,plugin,400,85
ψ,11.094115147268624,ipw,400,85
σ2,0.0016360032862349691,ipw,400,85
σ2net,0.005934692902050381,ipw,400,85
σ2boot,NaN,ipw,400,85
stabilized,false,ipw,400,85
ψ,11.094115203769809,sipw,400,85
σ2,0.001636004523417823,sipw,400,85
σ2net,0.005934694118049293,sipw,400,85
σ2boot,NaN,sipw,400,85
stabilized,true,sipw,400,85
ψ,11.283822917573687,onestep,400,85
σ2,0.001840418441947983,onestep,400,85
σ2net,0.007300850852372767,onestep,400,85
σ2boot,NaN,onestep,400,85
ψ,11.283823091123669,tmle,400,85
σ2,0.001840418441733654,tmle,400,85
σ2net,0.007300849492420354,tmle,400,85
σ2boot,NaN,tmle,400,85
ψ,11.125802617132583,plugin_iid,400,85
σ2boot,NaN,plugin_iid,400,85
ψ,11.094115175162868,ipw_iid,400,85
σ2,0.0016360050031393421,ipw_iid,400,85
σ2net,0.0016360050031393428,ipw_iid,400,85
σ2boot,NaN,ipw_iid,400,85
stabilized,false,ipw_iid,400,85
ψ,11.094115153688167,sipw_iid,400,85
σ2,0.0016360045320972716,sipw_iid,400,85
σ2net,0.0016360045320972726,sipw_iid,400,85
σ2boot,NaN,sipw_iid,400,85
stabilized,true,sipw_iid,400,85
ψ,11.125802605000477,onestep_iid,400,85
σ2,0.0016360045959932143,onestep_iid,400,85
σ2net,0.0016360045959932148,onestep_iid,400,85
σ2boot,NaN,onestep_iid,400,85
ψ,11.125802584717997,tmle_iid,400,85
σ2,0.0016360042722213246,tmle_iid,400,85
σ2net,0.001636004272221325,tmle_iid,400,85
σ2boot,NaN,tmle_iid,400,85
ψ,-0.570608212118926,ols,400,85
σ2,0.06909538417447442,ols,400,85
σ2net,0.06909538417447442,ols,400,85
ψ,11.22910532951355,plugin,400,86
σ2boot,NaN,plugin,400,86
ψ,10.997236335633113,ipw,400,86
σ2,0.0016586288374555356,ipw,400,86
σ2net,0.006709020520388212,ipw,400,86
σ2boot,NaN,ipw,400,86
stabilized,false,ipw,400,86
ψ,10.997236176373509,sipw,400,86
σ2,0.001658619317894984,sipw,400,86
σ2net,0.00670898583615846,sipw,400,86
σ2boot,NaN,sipw,400,86
stabilized,true,sipw,400,86
ψ,11.229104602166274,onestep,400,86
σ2,0.0019412661339851137,onestep,400,86
σ2net,0.008783783607155055,onestep,400,86
σ2boot,NaN,onestep,400,86
ψ,11.22904949377735,tmle,400,86
σ2,0.0019412661417886681,tmle,400,86
σ2net,0.00878413539345736,tmle,400,86
σ2boot,NaN,tmle,400,86
ψ,11.014660858809519,plugin_iid,400,86
σ2boot,NaN,plugin_iid,400,86
ψ,10.997236189476965,ipw_iid,400,86
σ2,0.001658619954750602,ipw_iid,400,86
σ2net,0.0016586199547506016,ipw_iid,400,86
σ2boot,NaN,ipw_iid,400,86
stabilized,false,ipw_iid,400,86
ψ,10.997236205507527,sipw_iid,400,86
σ2,0.0016586198781054769,sipw_iid,400,86
σ2net,0.0016586198781054747,sipw_iid,400,86
σ2boot,NaN,sipw_iid,400,86
stabilized,true,sipw_iid,400,86
ψ,11.014660927323172,onestep_iid,400,86
σ2,0.001658620247611186,onestep_iid,400,86
σ2net,0.0016586202476111859,onestep_iid,400,86
σ2boot,NaN,onestep_iid,400,86
ψ,11.014660931427592,tmle_iid,400,86
σ2,0.0016586197885789442,tmle_iid,400,86
σ2net,0.001658619788578946,tmle_iid,400,86
σ2boot,NaN,tmle_iid,400,86
ψ,-0.39483904051232105,ols,400,86
σ2,0.0724008748792547,ols,400,86
σ2net,0.0724008748792547,ols,400,86
ψ,11.401724817752838,plugin,400,87
σ2boot,NaN,plugin,400,87
ψ,11.178831734914235,ipw,400,87
σ2,0.0018076121048455588,ipw,400,87
σ2net,0.007852879645490302,ipw,400,87
σ2boot,NaN,ipw,400,87
stabilized,false,ipw,400,87
ψ,11.178831708303774,sipw,400,87
σ2,0.0018076021229420842,sipw,400,87
σ2net,0.007852830928625504,sipw,400,87
σ2boot,NaN,sipw,400,87
stabilized,true,sipw,400,87
ψ,11.401717344894879,onestep,400,87
σ2,0.0020733544064869547,onestep,400,87
σ2net,0.009619931727676959,onestep,400,87
σ2boot,NaN,onestep,400,87
ψ,11.401626564420056,tmle,400,87
σ2,0.0020733544270261422,tmle,400,87
σ2net,0.009620784325550562,tmle,400,87
σ2boot,NaN,tmle,400,87
ψ,11.184854481158679,plugin_iid,400,87
σ2boot,NaN,plugin_iid,400,87
ψ,11.178831622421505,ipw_iid,400,87
σ2,0.0018076050665859743,ipw_iid,400,87
σ2net,0.001807605066585974,ipw_iid,400,87
σ2boot,NaN,ipw_iid,400,87
stabilized,false,ipw_iid,400,87
ψ,11.178831544194008,sipw_iid,400,87
σ2,0.0018076013369739037,sipw_iid,400,87
σ2net,0.0018076013369739043,sipw_iid,400,87
σ2boot,NaN,sipw_iid,400,87
stabilized,true,sipw_iid,400,87
ψ,11.184854505273691,onestep_iid,400,87
σ2,0.0018076018235344228,onestep_iid,400,87
σ2net,0.0018076018235344221,onestep_iid,400,87
σ2boot,NaN,onestep_iid,400,87
ψ,11.184854514598383,tmle_iid,400,87
σ2,0.0018076016191418958,tmle_iid,400,87
σ2net,0.0018076016191418962,tmle_iid,400,87
σ2boot,NaN,tmle_iid,400,87
ψ,-1.0240102285003427,ols,400,87
σ2,0.07677408960917302,ols,400,87
σ2net,0.07677408960917302,ols,400,87
ψ,11.34027334690094,plugin,400,88
σ2boot,NaN,plugin,400,88
ψ,11.143697869612078,ipw,400,88
σ2,0.002155041002543397,ipw,400,88
σ2net,0.01192645440202632,ipw,400,88
σ2boot,NaN,ipw,400,88
stabilized,false,ipw,400,88
ψ,11.143699628706818,sipw,400,88
σ2,0.0021550532285386456,sipw,400,88
σ2net,0.01192646610629846,sipw,400,88
σ2boot,NaN,sipw,400,88
stabilized,true,sipw,400,88
ψ,11.340270361303784,onestep,400,88
σ2,0.0023232033948157936,onestep,400,88
σ2net,0.013373207413349712,onestep,400,88
σ2boot,NaN,onestep,400,88
ψ,11.340205565527256,tmle,400,88
σ2,0.00232320341340306,tmle,400,88
σ2net,0.013373532080078817,tmle,400,88
σ2boot,NaN,tmle,400,88
ψ,11.168218651063757,plugin_iid,400,88
σ2boot,NaN,plugin_iid,400,88
ψ,11.143698876328761,ipw_iid,400,88
σ2,0.002155127513401929,ipw_iid,400,88
σ2net,0.0021551275134019275,ipw_iid,400,88
σ2boot,NaN,ipw_iid,400,88
stabilized,false,ipw_iid,400,88
ψ,11.14369474131343,sipw_iid,400,88
σ2,0.002155082792195958,sipw_iid,400,88
σ2net,0.002155082792195958,sipw_iid,400,88
σ2boot,NaN,sipw_iid,400,88
stabilized,true,sipw_iid,400,88
ψ,11.168217928268637,onestep_iid,400,88
σ2,0.0021550992923693633,onestep_iid,400,88
σ2net,0.0021550992923693615,onestep_iid,400,88
σ2boot,NaN,onestep_iid,400,88
ψ,11.168212852788633,tmle_iid,400,88
σ2,0.002155076603096624,tmle_iid,400,88
σ2net,0.0021550766030966214,tmle_iid,400,88
σ2boot,NaN,tmle_iid,400,88
ψ,-0.4612924715633281,ols,400,88
σ2,0.08445223445379295,ols,400,88
σ2net,0.08445223445379295,ols,400,88
ψ,11.450418095588685,plugin,400,89
σ2boot,NaN,plugin,400,89
ψ,11.20108633326895,ipw,400,89
σ2,0.0025503639155245437,ipw,400,89
σ2net,0.015058026673831375,ipw,400,89
σ2boot,NaN,ipw,400,89
stabilized,false,ipw,400,89
ψ,11.201089321215074,sipw,400,89
σ2,0.0025493506161505235,sipw,400,89
σ2net,0.015052771803723873,sipw,400,89
σ2boot,NaN,sipw,400,89
stabilized,true,sipw,400,89
ψ,11.450416846665542,onestep,400,89
σ2,0.00286127406551217,onestep,400,89
σ2net,0.017134079404351084,onestep,400,89
σ2boot,NaN,onestep,400,89
ψ,11.450372388148628,tmle,400,89
σ2,0.0028612740444144387,tmle,400,89
σ2net,0.01713449108883231,tmle,400,89
σ2boot,NaN,tmle,400,89
ψ,11.234315247470217,plugin_iid,400,89
σ2boot,NaN,plugin_iid,400,89
ψ,11.201067971521454,ipw_iid,400,89
σ2,0.0025492074937443236,ipw_iid,400,89
σ2net,0.0025492074937443236,ipw_iid,400,89
σ2boot,NaN,ipw_iid,400,89
stabilized,false,ipw_iid,400,89
ψ,11.201068050150958,sipw_iid,400,89
σ2,0.0025492090430787946,sipw_iid,400,89
σ2net,0.0025492090430787955,sipw_iid,400,89
σ2boot,NaN,sipw_iid,400,89
stabilized,true,sipw_iid,400,89
ψ,11.234315259886108,onestep_iid,400,89
σ2,0.002549209053205914,onestep_iid,400,89
σ2net,0.002549209053205912,onestep_iid,400,89
σ2boot,NaN,onestep_iid,400,89
ψ,11.234315342193389,tmle_iid,400,89
σ2,0.002549209026869712,tmle_iid,400,89
σ2net,0.0025492090268697098,tmle_iid,400,89
σ2boot,NaN,tmle_iid,400,89
ψ,-0.4873934524103307,ols,400,89
σ2,0.09356447004395399,ols,400,89
σ2net,0.09356447004395399,ols,400,89
ψ,11.458081774711609,plugin,400,90
σ2boot,NaN,plugin,400,90
ψ,11.243976254173145,ipw,400,90
σ2,0.0023127668574475886,ipw,400,90
σ2net,0.011247638857956363,ipw,400,90
σ2boot,NaN,ipw,400,90
stabilized,false,ipw,400,90
ψ,11.243976182214091,sipw,400,90
σ2,0.002312763511810686,sipw,400,90
σ2net,0.011247633641520727,sipw,400,90
σ2boot,NaN,sipw,400,90
stabilized,true,sipw,400,90
ψ,11.458079710220442,onestep,400,90
σ2,0.002532170036340259,onestep,400,90
σ2net,0.012656686015768923,onestep,400,90
σ2boot,NaN,onestep,400,90
ψ,11.457908488756882,tmle,400,90
σ2,0.002532170109582539,tmle,400,90
σ2net,0.012658063098064255,tmle,400,90
σ2boot,NaN,tmle,400,90
ψ,11.265906729432935,plugin_iid,400,90
σ2boot,NaN,plugin_iid,400,90
ψ,11.243976119363584,ipw_iid,400,90
σ2,0.002312758688204666,ipw_iid,400,90
σ2net,0.0023127586882046663,ipw_iid,400,90
σ2boot,NaN,ipw_iid,400,90
stabilized,false,ipw_iid,400,90
ψ,11.243976125659165,sipw_iid,400,90
σ2,0.0023127632256456816,sipw_iid,400,90
σ2net,0.002312763225645682,sipw_iid,400,90
σ2boot,NaN,sipw_iid,400,90
stabilized,true,sipw_iid,400,90
ψ,11.26590672268867,onestep_iid,400,90
σ2,0.0023127633950513027,onestep_iid,400,90
σ2net,0.0023127633950513027,onestep_iid,400,90
σ2boot,NaN,onestep_iid,400,90
ψ,11.265906622242717,tmle_iid,400,90
σ2,0.0023127620224136464,tmle_iid,400,90
σ2net,0.0023127620224136455,tmle_iid,400,90
σ2boot,NaN,tmle_iid,400,90
ψ,-0.7100748819229222,ols,400,90
σ2,0.08373218824478174,ols,400,90
σ2net,0.08373218824478174,ols,400,90
ψ,11.188934149742126,plugin,400,91
σ2boot,NaN,plugin,400,91
ψ,10.985612986500152,ipw,400,91
σ2,0.0016292631666547774,ipw,400,91
σ2net,0.008138732853640125,ipw,400,91
σ2boot,NaN,ipw,400,91
stabilized,false,ipw,400,91
ψ,10.985407868189686,sipw,400,91
σ2,0.0015399617039191943,sipw,400,91
σ2net,0.007773019806603146,sipw,400,91
σ2boot,NaN,sipw,400,91
stabilized,true,sipw,400,91
ψ,11.188930690389373,onestep,400,91
σ2,0.0017607391383908668,onestep,400,91
σ2net,0.009393730103756546,onestep,400,91
σ2boot,NaN,onestep,400,91
ψ,11.18886063231414,tmle,400,91
σ2,0.0017607378457514034,tmle,400,91
σ2net,0.009393607797091471,tmle,400,91
σ2boot,NaN,tmle,400,91
ψ,10.998457712019727,plugin_iid,400,91
σ2boot,NaN,plugin_iid,400,91
ψ,10.984320338033037,ipw_iid,400,91
σ2,0.0015339025622526535,ipw_iid,400,91
σ2net,0.0015339025622526533,ipw_iid,400,91
σ2boot,NaN,ipw_iid,400,91
stabilized,false,ipw_iid,400,91
ψ,10.984320314971331,sipw_iid,400,91
σ2,0.0015338979598539279,sipw_iid,400,91
σ2net,0.0015338979598539272,sipw_iid,400,91
σ2boot,NaN,sipw_iid,400,91
stabilized,true,sipw_iid,400,91
ψ,10.998457751467134,onestep_iid,400,91
σ2,0.0015338980616391622,onestep_iid,400,91
σ2net,0.001533898061639162,onestep_iid,400,91
σ2boot,NaN,onestep_iid,400,91
ψ,10.998457786133907,tmle_iid,400,91
σ2,0.0015338982025599754,tmle_iid,400,91
σ2net,0.0015338982025599752,tmle_iid,400,91
σ2boot,NaN,tmle_iid,400,91
ψ,-0.9778472575680391,ols,400,91
σ2,0.08145002922325009,ols,400,91
σ2net,0.08145002922325009,ols,400,91
ψ,11.36255218744278,plugin,400,92
σ2boot,NaN,plugin,400,92
ψ,11.14202214054147,ipw,400,92
σ2,0.0018772948242338349,ipw,400,92
σ2net,0.010600397150390427,ipw,400,92
σ2boot,NaN,ipw,400,92
stabilized,false,ipw,400,92
ψ,11.142021967353406,sipw,400,92
σ2,0.001877283638605915,sipw,400,92
σ2net,0.010600335677366512,sipw,400,92
σ2boot,NaN,sipw,400,92
stabilized,true,sipw,400,92
ψ,11.36255190623774,onestep,400,92
σ2,0.002096285773697813,onestep,400,92
σ2net,0.011806392344194217,onestep,400,92
σ2boot,NaN,onestep,400,92
ψ,11.362458179429122,tmle,400,92
σ2,0.0020962857955719957,tmle,400,92
σ2net,0.0118068866304689,tmle,400,92
σ2boot,NaN,tmle,400,92
ψ,11.174673960057055,plugin_iid,400,92
σ2boot,NaN,plugin_iid,400,92
ψ,11.142021994501654,ipw_iid,400,92
σ2,0.001877286123022569,ipw_iid,400,92
σ2net,0.0018772861230225712,ipw_iid,400,92
σ2boot,NaN,ipw_iid,400,92
stabilized,false,ipw_iid,400,92
ψ,11.142022010330328,sipw_iid,400,92
σ2,0.001877283967299669,sipw_iid,400,92
σ2net,0.0018772839672996707,sipw_iid,400,92
σ2boot,NaN,sipw_iid,400,92
stabilized,true,sipw_iid,400,92
ψ,11.174673974177262,onestep_iid,400,92
σ2,0.0018772837723284388,onestep_iid,400,92
σ2net,0.0018772837723284382,onestep_iid,400,92
σ2boot,NaN,onestep_iid,400,92
ψ,11.17467400071563,tmle_iid,400,92
σ2,0.0018772838744404979,tmle_iid,400,92
σ2net,0.0018772838744404979,tmle_iid,400,92
σ2boot,NaN,tmle_iid,400,92
ψ,-0.34888568136122083,ols,400,92
σ2,0.08719912816910912,ols,400,92
σ2net,0.08719912816910912,ols,400,92
ψ,11.325140991210937,plugin,400,93
σ2boot,NaN,plugin,400,93
ψ,11.1380853110527,ipw,400,93
σ2,0.0018671545071714728,ipw,400,93
σ2net,0.008299059857845842,ipw,400,93
σ2boot,NaN,ipw,400,93
stabilized,false,ipw,400,93
ψ,11.138085326823248,sipw,400,93
σ2,0.001867147919809952,sipw,400,93
σ2net,0.008299019936258995,sipw,400,93
σ2boot,NaN,sipw,400,93
stabilized,true,sipw,400,93
ψ,11.325142262192017,onestep,400,93
σ2,0.0020319229048666398,onestep,400,93
