estimate,value,method,samples,i
stabilized,false,ipw_iid,100,386
ψ,10.902969243041191,sipw_iid,100,386
σ2,0.004776120620181061,sipw_iid,100,386
σ2net,0.00477612062018106,sipw_iid,100,386
σ2boot,NaN,sipw_iid,100,386
stabilized,true,sipw_iid,100,386
ψ,10.927746417212544,onestep_iid,100,386
σ2,0.00477612052431063,onestep_iid,100,386
σ2net,0.00477612052431063,onestep_iid,100,386
σ2boot,NaN,onestep_iid,100,386
ψ,10.927746416636218,tmle_iid,100,386
σ2,0.0047761212193476645,tmle_iid,100,386
σ2net,0.004776121219347663,tmle_iid,100,386
σ2boot,NaN,tmle_iid,100,386
ψ,-0.07243055996541133,ols,100,386
σ2,0.28552158075739426,ols,100,386
σ2net,0.28552158075739426,ols,100,386
ψ,11.375829000473022,plugin,100,387
σ2boot,NaN,plugin,100,387
ψ,11.209329062828758,ipw,100,387
σ2,0.007852342721614424,ipw,100,387
σ2net,0.01701170797186779,ipw,100,387
σ2boot,NaN,ipw,100,387
stabilized,false,ipw,100,387
ψ,11.209329124787919,sipw,100,387
σ2,0.007852257618339938,sipw,100,387
σ2net,0.017011512507426416,sipw,100,387
σ2boot,NaN,sipw,100,387
stabilized,true,sipw,100,387
ψ,11.375829860570905,onestep,100,387
σ2,0.007770655393554048,onestep,100,387
σ2net,0.019389553484858057,onestep,100,387
σ2boot,NaN,onestep,100,387
ψ,11.37559820876948,tmle,100,387
σ2,0.007770655929990135,tmle,100,387
σ2net,0.019395562493417,tmle,100,387
σ2boot,NaN,tmle,100,387
ψ,11.247932629176699,plugin_iid,100,387
σ2boot,NaN,plugin_iid,100,387
ψ,11.20932862631721,ipw_iid,100,387
σ2,0.007852237262963283,ipw_iid,100,387
σ2net,0.007852237262963281,ipw_iid,100,387
σ2boot,NaN,ipw_iid,100,387
stabilized,false,ipw_iid,100,387
ψ,11.209328652323004,sipw_iid,100,387
σ2,0.007852249373338652,sipw_iid,100,387
σ2net,0.00785224937333865,sipw_iid,100,387
σ2boot,NaN,sipw_iid,100,387
stabilized,true,sipw_iid,100,387
ψ,11.247932702937925,onestep_iid,100,387
σ2,0.007852249152993224,onestep_iid,100,387
σ2net,0.007852249152993226,onestep_iid,100,387
σ2boot,NaN,onestep_iid,100,387
ψ,11.247932634770555,tmle_iid,100,387
σ2,0.00785224475557271,tmle_iid,100,387
σ2net,0.007852244755572706,tmle_iid,100,387
σ2boot,NaN,tmle_iid,100,387
ψ,-0.8809872339062861,ols,100,387
σ2,0.39075436533561925,ols,100,387
σ2net,0.39075436533561925,ols,100,387
ψ,11.284501466751099,plugin,100,388
σ2boot,NaN,plugin,100,388
ψ,11.051051297478969,ipw,100,388
σ2,0.005343575535362331,ipw,100,388
σ2net,0.023536427427502973,ipw,100,388
σ2boot,NaN,ipw,100,388
stabilized,false,ipw,100,388
ψ,11.051051274208787,sipw,100,388
σ2,0.005343531831176085,sipw,100,388
σ2net,0.02353620790827492,sipw,100,388
σ2boot,NaN,sipw,100,388
stabilized,true,sipw,100,388
ψ,11.284502883698549,onestep,100,388
σ2,0.00626483272749838,onestep,100,388
σ2net,0.02644228317308973,onestep,100,388
σ2boot,NaN,onestep,100,388
ψ,11.284336911903551,tmle,100,388
σ2,0.006264833002697372,tmle,100,388
σ2net,0.026440076465899652,tmle,100,388
σ2boot,NaN,tmle,100,388
ψ,11.062782156187163,plugin_iid,100,388
σ2boot,NaN,plugin_iid,100,388
ψ,11.051051203687953,ipw_iid,100,388
σ2,0.005343554188745717,ipw_iid,100,388
σ2net,0.005343554188745717,ipw_iid,100,388
σ2boot,NaN,ipw_iid,100,388
stabilized,false,ipw_iid,100,388
ψ,11.051051149032297,sipw_iid,100,388
σ2,0.005343530351754321,sipw_iid,100,388
σ2net,0.00534353035175432,sipw_iid,100,388
σ2boot,NaN,sipw_iid,100,388
stabilized,true,sipw_iid,100,388
ψ,11.0627821905887,onestep_iid,100,388
σ2,0.005343530310572558,onestep_iid,100,388
σ2net,0.005343530310572556,onestep_iid,100,388
σ2boot,NaN,onestep_iid,100,388
ψ,11.062782221937994,tmle_iid,100,388
σ2,0.005343530787613345,tmle_iid,100,388
σ2net,0.0053435307876133434,tmle_iid,100,388
σ2boot,NaN,tmle_iid,100,388
ψ,-1.2208230411850098,ols,100,388
σ2,0.3262487252694416,ols,100,388
σ2net,0.3262487252694416,ols,100,388
ψ,11.436266717910767,plugin,100,389
σ2boot,NaN,plugin,100,389
ψ,11.203613519777134,ipw,100,389
σ2,0.007187677905605155,ipw,100,389
σ2net,0.030997502812412318,ipw,100,389
σ2boot,NaN,ipw,100,389
stabilized,false,ipw,100,389
ψ,11.203613384448978,sipw,100,389
σ2,0.007187617402518947,sipw,100,389
σ2net,0.030997120220655996,sipw,100,389
σ2boot,NaN,sipw,100,389
stabilized,true,sipw,100,389
ψ,11.436268219423289,onestep,100,389
σ2,0.006722986276496625,onestep,100,389
σ2net,0.029299193221871814,onestep,100,389
σ2boot,NaN,onestep,100,389
ψ,11.436072598044039,tmle,100,389
σ2,0.006722986657072204,tmle,100,389
σ2net,0.029303946993888833,tmle,100,389
σ2boot,NaN,tmle,100,389
ψ,11.2297517763009,plugin_iid,100,389
σ2boot,NaN,plugin_iid,100,389
ψ,11.203613500400952,ipw_iid,100,389
σ2,0.0071876685103567095,ipw_iid,100,389
σ2net,0.007187668510356709,ipw_iid,100,389
σ2boot,NaN,ipw_iid,100,389
stabilized,false,ipw_iid,100,389
ψ,11.203613291277515,sipw_iid,100,389
σ2,0.007187615143218886,sipw_iid,100,389
σ2net,0.007187615143218885,sipw_iid,100,389
σ2boot,NaN,sipw_iid,100,389
stabilized,true,sipw_iid,100,389
ψ,11.229751735611776,onestep_iid,100,389
σ2,0.007187616130853506,onestep_iid,100,389
σ2net,0.007187616130853506,onestep_iid,100,389
σ2boot,NaN,onestep_iid,100,389
ψ,11.229751778206571,tmle_iid,100,389
σ2,0.007187615638776741,tmle_iid,100,389
σ2net,0.007187615638776741,tmle_iid,100,389
σ2boot,NaN,tmle_iid,100,389
ψ,-0.9185309563628943,ols,100,389
σ2,0.3126021781767167,ols,100,389
σ2net,0.3126021781767167,ols,100,389
ψ,11.301959285736084,plugin,100,390
σ2boot,NaN,plugin,100,390
ψ,11.099858091750963,ipw,100,390
σ2,0.005131847966672216,ipw,100,390
σ2net,0.02237203512122963,ipw,100,390
σ2boot,NaN,ipw,100,390
stabilized,false,ipw,100,390
ψ,11.099858162195645,sipw,100,390
σ2,0.0051318262187357196,sipw,100,390
σ2net,0.02237199762842037,sipw,100,390
σ2boot,NaN,sipw,100,390
stabilized,true,sipw,100,390
ψ,11.301960045004543,onestep,100,390
σ2,0.005898031247913422,onestep,100,390
σ2net,0.021048193681325725,onestep,100,390
σ2boot,NaN,onestep,100,390
ψ,11.301784796365926,tmle,100,390
σ2,0.005898031554830697,tmle,100,390
σ2net,0.021047634884036437,tmle,100,390
σ2boot,NaN,tmle,100,390
ψ,11.157568965924906,plugin_iid,100,390
σ2boot,NaN,plugin_iid,100,390
ψ,11.099858104070785,ipw_iid,100,390
σ2,0.00513184774181683,ipw_iid,100,390
σ2net,0.0051318477418168295,ipw_iid,100,390
σ2boot,NaN,ipw_iid,100,390
stabilized,false,ipw_iid,100,390
ψ,11.099858153826466,sipw_iid,100,390
σ2,0.005131824657775332,sipw_iid,100,390
σ2net,0.005131824657775331,sipw_iid,100,390
σ2boot,NaN,sipw_iid,100,390
stabilized,true,sipw_iid,100,390
ψ,11.103215158659163,onestep_iid,100,390
σ2,0.005206080398440105,onestep_iid,100,390
σ2net,0.0052060803984401065,onestep_iid,100,390
σ2boot,NaN,onestep_iid,100,390
ψ,11.103191684101903,tmle_iid,100,390
σ2,0.005206079464344757,tmle_iid,100,390
σ2net,0.005206079464344755,tmle_iid,100,390
σ2boot,NaN,tmle_iid,100,390
ψ,-1.05122558210883,ols,100,390
σ2,0.3344981233637095,ols,100,390
σ2net,0.3344981233637095,ols,100,390
ψ,11.30070445496096,plugin,100,391
σ2boot,NaN,plugin,100,391
ψ,11.073868364869186,ipw,100,391
σ2,0.005728807607635168,ipw,100,391
σ2net,0.02861924343999607,ipw,100,391
σ2boot,NaN,ipw,100,391
stabilized,false,ipw,100,391
ψ,11.07386827025278,sipw,100,391
σ2,0.005728777500974121,sipw,100,391
σ2net,0.02861918117762674,sipw,100,391
σ2boot,NaN,sipw,100,391
stabilized,true,sipw,100,391
ψ,11.300704444145381,onestep,100,391
σ2,0.006408944693915935,onestep,100,391
σ2net,0.03474943145379782,onestep,100,391
σ2boot,NaN,onestep,100,391
ψ,11.300704416900404,tmle,100,391
σ2,0.006408944116284977,tmle,100,391
σ2net,0.03474942571854506,tmle,100,391
σ2boot,NaN,tmle,100,391
ψ,11.083711303285952,plugin_iid,100,391
σ2boot,NaN,plugin_iid,100,391
ψ,11.073868245568022,ipw_iid,100,391
σ2,0.005728778616160308,ipw_iid,100,391
σ2net,0.00572877861616031,ipw_iid,100,391
σ2boot,NaN,ipw_iid,100,391
stabilized,false,ipw_iid,100,391
ψ,11.073868269865956,sipw_iid,100,391
σ2,0.005728778285450797,sipw_iid,100,391
σ2net,0.005728778285450798,sipw_iid,100,391
σ2boot,NaN,sipw_iid,100,391
stabilized,true,sipw_iid,100,391
ψ,11.083711373954719,onestep_iid,100,391
σ2,0.005728775456640008,onestep_iid,100,391
σ2net,0.00572877545664001,onestep_iid,100,391
σ2boot,NaN,onestep_iid,100,391
ψ,11.083711292665338,tmle_iid,100,391
σ2,0.005728773731840247,tmle_iid,100,391
σ2net,0.005728773731840245,tmle_iid,100,391
σ2boot,NaN,tmle_iid,100,391
ψ,-1.2670234530753832,ols,100,391
σ2,0.2844320515808232,ols,100,391
σ2net,0.2844320515808232,ols,100,391
ψ,11.660478734970093,plugin,100,392
σ2boot,NaN,plugin,100,392
ψ,11.522646016102506,ipw,100,392
σ2,0.01167300089278269,ipw,100,392
σ2net,0.05309405616466055,ipw,100,392
σ2boot,NaN,ipw,100,392
stabilized,false,ipw,100,392
ψ,11.5226460331677,sipw,100,392
σ2,0.01167292724930234,sipw,100,392
σ2net,0.05309389310233174,sipw,100,392
σ2boot,NaN,sipw,100,392
stabilized,true,sipw,100,392
ψ,11.660480282082313,onestep,100,392
σ2,0.011666886855863076,onestep,100,392
σ2net,0.05047359850593609,onestep,100,392
σ2boot,NaN,onestep,100,392
ψ,11.660248809337356,tmle,100,392
σ2,0.01166688739087008,tmle,100,392
σ2net,0.050487965029573194,tmle,100,392
σ2boot,NaN,tmle,100,392
ψ,11.52518282285374,plugin_iid,100,392
σ2boot,NaN,plugin_iid,100,392
ψ,11.5226456918951,ipw_iid,100,392
σ2,0.011672914062863676,ipw_iid,100,392
σ2net,0.01167291406286368,ipw_iid,100,392
σ2boot,NaN,ipw_iid,100,392
stabilized,false,ipw_iid,100,392
ψ,11.522645759175443,sipw_iid,100,392
σ2,0.01167291807047888,sipw_iid,100,392
σ2net,0.011672918070478884,sipw_iid,100,392
σ2boot,NaN,sipw_iid,100,392
stabilized,true,sipw_iid,100,392
ψ,11.525182875600045,onestep_iid,100,392
σ2,0.011672917727428895,onestep_iid,100,392
σ2net,0.011672917727428893,onestep_iid,100,392
σ2boot,NaN,onestep_iid,100,392
ψ,11.525182847515905,tmle_iid,100,392
σ2,0.011672917901158446,tmle_iid,100,392
σ2net,0.011672917901158448,tmle_iid,100,392
σ2boot,NaN,tmle_iid,100,392
ψ,-1.6366739436772453,ols,100,392
σ2,0.3532627473196804,ols,100,392
σ2net,0.3532627473196804,ols,100,392
ψ,11.342446384429932,plugin,100,393
σ2boot,NaN,plugin,100,393
ψ,11.138060820563899,ipw,100,393
σ2,0.007990388092276306,ipw,100,393
σ2net,0.033425576040279306,ipw,100,393
σ2boot,NaN,ipw,100,393
stabilized,false,ipw,100,393
ψ,11.138060867190363,sipw,100,393
σ2,0.007990325045343229,sipw,100,393
σ2net,0.033425296292326295,sipw,100,393
σ2boot,NaN,sipw,100,393
stabilized,true,sipw,100,393
ψ,11.342447707677984,onestep,100,393
σ2,0.00848319234016528,onestep,100,393
σ2net,0.03784143995753481,onestep,100,393
σ2boot,NaN,onestep,100,393
ψ,11.342446876853996,tmle,100,393
σ2,0.008483192340299622,tmle,100,393
σ2net,0.0378414511818877,tmle,100,393
σ2boot,NaN,tmle,100,393
ψ,11.195109149010529,plugin_iid,100,393
σ2boot,NaN,plugin_iid,100,393
ψ,11.138060564402533,ipw_iid,100,393
σ2,0.007990330991569636,ipw_iid,100,393
σ2net,0.00799033099156963,ipw_iid,100,393
σ2boot,NaN,ipw_iid,100,393
stabilized,false,ipw_iid,100,393
ψ,11.138060475854626,sipw_iid,100,393
σ2,0.007990316143910796,sipw_iid,100,393
σ2net,0.007990316143910792,sipw_iid,100,393
σ2boot,NaN,sipw_iid,100,393
stabilized,true,sipw_iid,100,393
ψ,11.195109129228477,onestep_iid,100,393
σ2,0.007990323363359359,onestep_iid,100,393
σ2net,0.007990323363359357,onestep_iid,100,393
σ2boot,NaN,onestep_iid,100,393
ψ,11.195109239668835,tmle_iid,100,393
σ2,0.007990321712994549,tmle_iid,100,393
σ2net,0.007990321712994552,tmle_iid,100,393
σ2boot,NaN,tmle_iid,100,393
ψ,0.21501132811864798,ols,100,393
σ2,0.28094766991514875,ols,100,393
σ2net,0.28094766991514875,ols,100,393
ψ,11.52846079826355,plugin,100,394
σ2boot,NaN,plugin,100,394
ψ,11.345347946389815,ipw,100,394
σ2,0.014325400560456808,ipw,100,394
σ2net,0.058335123439636434,ipw,100,394
σ2boot,NaN,ipw,100,394
stabilized,false,ipw,100,394
ψ,11.345348233993874,sipw,100,394
σ2,0.014325302021133674,sipw,100,394
σ2net,0.058334740795520076,sipw,100,394
σ2boot,NaN,sipw,100,394
stabilized,true,sipw,100,394
ψ,11.528462243674563,onestep,100,394
σ2,0.014740214677107956,onestep,100,394
σ2net,0.05916206333840469,onestep,100,394
σ2boot,NaN,onestep,100,394
ψ,11.52804839987884,tmle,100,394
σ2,0.014740216391911778,tmle,100,394
σ2net,0.05917428374483312,tmle,100,394
σ2boot,NaN,tmle,100,394
ψ,11.356710588261164,plugin_iid,100,394
σ2boot,NaN,plugin_iid,100,394
ψ,11.345343173088743,ipw_iid,100,394
σ2,0.014324242852249494,ipw_iid,100,394
σ2net,0.014324242852249494,ipw_iid,100,394
σ2boot,NaN,ipw_iid,100,394
stabilized,false,ipw_iid,100,394
ψ,11.345343271364772,sipw_iid,100,394
σ2,0.014325220181222554,sipw_iid,100,394
σ2net,0.014325220181222554,sipw_iid,100,394
σ2boot,NaN,sipw_iid,100,394
stabilized,true,sipw_iid,100,394
ψ,11.356707119109025,onestep_iid,100,394
σ2,0.014325245121092763,onestep_iid,100,394
σ2net,0.014325245121092763,onestep_iid,100,394
σ2boot,NaN,onestep_iid,100,394
ψ,11.35670522633443,tmle_iid,100,394
σ2,0.014325208466462892,tmle_iid,100,394
σ2net,0.014325208466462885,tmle_iid,100,394
σ2boot,NaN,tmle_iid,100,394
ψ,-0.8270785791763297,ols,100,394
σ2,0.3101554859609098,ols,100,394
σ2net,0.3101554859609098,ols,100,394
ψ,11.36119374697951,plugin,100,395
σ2boot,NaN,plugin,100,395
ψ,11.156661404539626,ipw,100,395
σ2,0.00782008066451384,ipw,100,395
σ2net,0.036719526755069086,ipw,100,395
σ2boot,NaN,ipw,100,395
stabilized,false,ipw,100,395
ψ,11.156661373201093,sipw,100,395
σ2,0.007820013498151413,sipw,100,395
σ2net,0.036719509892094444,sipw,100,395
σ2boot,NaN,sipw,100,395
stabilized,true,sipw,100,395
ψ,11.361193716712338,onestep,100,395
σ2,0.009138392941824709,onestep,100,395
σ2net,0.03805289098766815,onestep,100,395
σ2boot,NaN,onestep,100,395
ψ,11.361193717159574,tmle,100,395
σ2,0.009138392931150608,tmle,100,395
σ2net,0.03805288941484253,tmle,100,395
σ2boot,NaN,tmle,100,395
ψ,11.143135851700052,plugin_iid,100,395
σ2boot,NaN,plugin_iid,100,395
ψ,11.156661128050763,ipw_iid,100,395
σ2,0.007820001510871076,ipw_iid,100,395
σ2net,0.007820001510871076,ipw_iid,100,395
σ2boot,NaN,ipw_iid,100,395
stabilized,false,ipw_iid,100,395
ψ,11.15666095740079,sipw_iid,100,395
σ2,0.007819999242822428,sipw_iid,100,395
σ2net,0.007819999242822425,sipw_iid,100,395
σ2boot,NaN,sipw_iid,100,395
stabilized,true,sipw_iid,100,395
ψ,11.143135803157941,onestep_iid,100,395
σ2,0.007820000412063308,onestep_iid,100,395
σ2net,0.007820000412063308,onestep_iid,100,395
σ2boot,NaN,onestep_iid,100,395
ψ,11.143135826559663,tmle_iid,100,395
σ2,0.007820001303919447,tmle_iid,100,395
σ2net,0.007820001303919445,tmle_iid,100,395
σ2boot,NaN,tmle_iid,100,395
ψ,-1.094259048967182,ols,100,395
σ2,0.24886373637742246,ols,100,395
σ2net,0.24886373637742246,ols,100,395
ψ,11.5179505443573,plugin,100,396
σ2boot,NaN,plugin,100,396
ψ,11.274577578899628,ipw,100,396
σ2,0.005619486831581945,ipw,100,396
σ2net,0.019924452603007733,ipw,100,396
σ2boot,NaN,ipw,100,396
stabilized,false,ipw,100,396
ψ,11.2745774811974,sipw,100,396
σ2,0.0056194462085318525,sipw,100,396
σ2net,0.01992427002639889,sipw,100,396
σ2boot,NaN,sipw,100,396
stabilized,true,sipw,100,396
ψ,11.517951961106611,onestep,100,396
σ2,0.005943241698849754,onestep,100,396
σ2net,0.01892271146955235,onestep,100,396
σ2boot,NaN,onestep,100,396
ψ,11.517788565558856,tmle,100,396
σ2,0.005943241966199906,tmle,100,396
σ2net,0.018923643420669354,tmle,100,396
σ2boot,NaN,tmle,100,396
ψ,11.312035850824492,plugin_iid,100,396
σ2boot,NaN,plugin_iid,100,396
ψ,11.274577483655808,ipw_iid,100,396
σ2,0.005619463635368293,ipw_iid,100,396
σ2net,0.0056194636353682935,ipw_iid,100,396
σ2boot,NaN,ipw_iid,100,396
stabilized,false,ipw_iid,100,396
ψ,11.274577489564443,sipw_iid,100,396
σ2,0.005619444424544693,sipw_iid,100,396
σ2net,0.005619444424544694,sipw_iid,100,396
σ2boot,NaN,sipw_iid,100,396
stabilized,true,sipw_iid,100,396
ψ,11.31203582844238,onestep_iid,100,396
σ2,0.005619444989457735,onestep_iid,100,396
σ2net,0.005619444989457733,onestep_iid,100,396
σ2boot,NaN,onestep_iid,100,396
ψ,11.312035874395173,tmle_iid,100,396
σ2,0.0056194450182054665,tmle_iid,100,396
σ2net,0.005619445018205467,tmle_iid,100,396
σ2boot,NaN,tmle_iid,100,396
ψ,-0.4100782016197845,ols,100,396
σ2,0.42471414618332837,ols,100,396
σ2net,0.42471414618332837,ols,100,396
ψ,11.093364333779503,plugin,100,397
σ2boot,NaN,plugin,100,397
ψ,10.944562443981258,ipw,100,397
σ2,0.004616619776634089,ipw,100,397
σ2net,0.014991544845744423,ipw,100,397
σ2boot,NaN,ipw,100,397
stabilized,false,ipw,100,397
ψ,10.944562476240002,sipw,100,397
σ2,0.004616577257626345,sipw,100,397
σ2net,0.014991368017108223,sipw,100,397
σ2boot,NaN,sipw,100,397
stabilized,true,sipw,100,397
ψ,11.093364315706332,onestep,100,397
σ2,0.004527869898151152,onestep,100,397
σ2net,0.015081432158972157,onestep,100,397
σ2boot,NaN,onestep,100,397
ψ,11.093364301883717,tmle,100,397
σ2,0.004527869577635449,tmle,100,397
σ2net,0.015081430614342856,tmle,100,397
σ2boot,NaN,tmle,100,397
ψ,10.968408902639013,plugin_iid,100,397
σ2boot,NaN,plugin_iid,100,397
ψ,10.944562249151657,ipw_iid,100,397
σ2,0.004616574712700723,ipw_iid,100,397
σ2net,0.004616574712700722,ipw_iid,100,397
σ2boot,NaN,ipw_iid,100,397
stabilized,false,ipw_iid,100,397
ψ,10.944562317476528,sipw_iid,100,397
σ2,0.004616575908881747,sipw_iid,100,397
σ2net,0.004616575908881747,sipw_iid,100,397
σ2boot,NaN,sipw_iid,100,397
stabilized,true,sipw_iid,100,397
ψ,10.9684089478127,onestep_iid,100,397
σ2,0.004616576531026994,onestep_iid,100,397
σ2net,0.004616576531026992,onestep_iid,100,397
σ2boot,NaN,onestep_iid,100,397
ψ,10.968408960280067,tmle_iid,100,397
σ2,0.004616576922421481,tmle_iid,100,397
σ2net,0.00461657692242148,tmle_iid,100,397
σ2boot,NaN,tmle_iid,100,397
ψ,-0.3138759921050625,ols,100,397
σ2,0.25018814907513154,ols,100,397
σ2net,0.25018814907513154,ols,100,397
ψ,11.370062627792358,plugin,100,398
σ2boot,NaN,plugin,100,398
ψ,11.126726536516928,ipw,100,398
σ2,0.005377286423491859,ipw,100,398
σ2net,0.021089365758617303,ipw,100,398
σ2boot,NaN,ipw,100,398
stabilized,false,ipw,100,398
ψ,11.126729275046923,sipw,100,398
σ2,0.005377055372498566,sipw,100,398
σ2net,0.021086863185644667,sipw,100,398
σ2boot,NaN,sipw,100,398
stabilized,true,sipw,100,398
ψ,11.370063719845705,onestep,100,398
σ2,0.005611485593229202,onestep,100,398
σ2net,0.02018815067017494,onestep,100,398
σ2boot,NaN,onestep,100,398
ψ,11.369888996984741,tmle,100,398
σ2,0.005611485899195988,tmle,100,398
σ2net,0.020185634898833335,tmle,100,398
σ2boot,NaN,tmle,100,398
ψ,11.14359275510795,plugin_iid,100,398
σ2boot,NaN,plugin_iid,100,398
ψ,11.126725477676086,ipw_iid,100,398
σ2,0.005377045221640585,ipw_iid,100,398
σ2net,0.005377045221640585,ipw_iid,100,398
σ2boot,NaN,ipw_iid,100,398
stabilized,false,ipw_iid,100,398
ψ,11.126725536479665,sipw_iid,100,398
σ2,0.005377032410536664,sipw_iid,100,398
σ2net,0.005377032410536664,sipw_iid,100,398
σ2boot,NaN,sipw_iid,100,398
stabilized,true,sipw_iid,100,398
ψ,11.143592751294044,onestep_iid,100,398
σ2,0.005377032255246836,onestep_iid,100,398
σ2net,0.005377032255246838,onestep_iid,100,398
σ2boot,NaN,onestep_iid,100,398
ψ,11.143592756277837,tmle_iid,100,398
σ2,0.005377032274818526,tmle_iid,100,398
σ2net,0.005377032274818528,tmle_iid,100,398
σ2boot,NaN,tmle_iid,100,398
ψ,-1.1828372818577846,ols,100,398
σ2,0.387397118825865,ols,100,398
σ2net,0.387397118825865,ols,100,398
ψ,11.504524278640748,plugin,100,399
σ2boot,NaN,plugin,100,399
ψ,11.322231392064339,ipw,100,399
σ2,0.010642340783031943,ipw,100,399
σ2net,0.055575678362504946,ipw,100,399
σ2boot,NaN,ipw,100,399
stabilized,false,ipw,100,399
ψ,11.322231252132605,sipw,100,399
σ2,0.010642267797406362,sipw,100,399
σ2net,0.055575224802627915,sipw,100,399
σ2boot,NaN,sipw,100,399
stabilized,true,sipw,100,399
ψ,11.504522793984243,onestep,100,399
σ2,0.011240382291271514,onestep,100,399
σ2net,0.059558436124705044,onestep,100,399
σ2boot,NaN,onestep,100,399
ψ,11.50449190091337,tmle,100,399
σ2,0.011240382300491425,tmle,100,399
σ2net,0.05955978149308779,tmle,100,399
σ2boot,NaN,tmle,100,399
ψ,11.338269995585474,plugin_iid,100,399
σ2boot,NaN,plugin_iid,100,399
ψ,11.322231284462376,ipw_iid,100,399
σ2,0.010642315891437777,ipw_iid,100,399
σ2net,0.010642315891437775,ipw_iid,100,399
σ2boot,NaN,ipw_iid,100,399
stabilized,false,ipw_iid,100,399
ψ,11.322231254321913,sipw_iid,100,399
σ2,0.01064226733634732,sipw_iid,100,399
σ2net,0.01064226733634732,sipw_iid,100,399
σ2boot,NaN,sipw_iid,100,399
stabilized,true,sipw_iid,100,399
ψ,11.338269823610995,onestep_iid,100,399
σ2,0.010642266873927877,onestep_iid,100,399
σ2net,0.010642266873927875,onestep_iid,100,399
σ2boot,NaN,onestep_iid,100,399
ψ,11.33826995079913,tmle_iid,100,399
σ2,0.010642264579321596,tmle_iid,100,399
σ2net,0.010642264579321593,tmle_iid,100,399
σ2boot,NaN,tmle_iid,100,399
ψ,-1.2940585718359816,ols,100,399
σ2,0.4512729599808398,ols,100,399
σ2net,0.4512729599808398,ols,100,399
ψ,11.491988325119019,plugin,100,400
σ2boot,NaN,plugin,100,400
ψ,11.319032790773184,ipw,100,400
σ2,0.007555051722315905,ipw,100,400
σ2net,0.035148356425963714,ipw,100,400
σ2boot,NaN,ipw,100,400
stabilized,false,ipw,100,400
ψ,11.31903276197098,sipw,100,400
σ2,0.007554999758430617,sipw,100,400
σ2net,0.0351482733820633,sipw,100,400
σ2boot,NaN,sipw,100,400
stabilized,true,sipw,100,400
ψ,11.491989361972506,onestep,100,400
σ2,0.007861427499212153,onestep,100,400
σ2net,0.03723875039862166,onestep,100,400
σ2boot,NaN,onestep,100,400
ψ,11.491759150667265,tmle,100,400
σ2,0.007861428031677878,tmle,100,400
σ2net,0.03724162719626993,tmle,100,400
σ2boot,NaN,tmle,100,400
ψ,11.356521826186048,plugin_iid,100,400
σ2boot,NaN,plugin_iid,100,400
ψ,11.319032667467232,ipw_iid,100,400
σ2,0.007555017117917966,ipw_iid,100,400
σ2net,0.00755501711791797,ipw_iid,100,400
σ2boot,NaN,ipw_iid,100,400
stabilized,false,ipw_iid,100,400
ψ,11.319032668355762,sipw_iid,100,400
σ2,0.007554996811950738,sipw_iid,100,400
σ2net,0.007554996811950737,sipw_iid,100,400
σ2boot,NaN,sipw_iid,100,400
stabilized,true,sipw_iid,100,400
ψ,11.318909029102066,onestep_iid,100,400
σ2,0.007555414886555002,onestep_iid,100,400
σ2net,0.007555414886555002,onestep_iid,100,400
σ2boot,NaN,onestep_iid,100,400
ψ,11.318911368499048,tmle_iid,100,400
σ2,0.007555413726486893,tmle_iid,100,400
σ2net,0.007555413726486893,tmle_iid,100,400
σ2boot,NaN,tmle_iid,100,400
ψ,-1.2262213357598295,ols,100,400
σ2,0.3629512920874353,ols,100,400
σ2net,0.3629512920874353,ols,100,400
ψ,11.29022006034851,plugin,100,401
σ2boot,NaN,plugin,100,401
ψ,11.138966864932417,ipw,100,401
σ2,0.005028484862915714,ipw,100,401
σ2net,0.016228053515679686,ipw,100,401
σ2boot,NaN,ipw,100,401
stabilized,false,ipw,100,401
ψ,11.138966874840078,sipw,100,401
σ2,0.005028463218168098,sipw,100,401
σ2net,0.01622803771320283,sipw,100,401
σ2boot,NaN,sipw,100,401
stabilized,true,sipw,100,401
ψ,11.29022096024492,onestep,100,401
σ2,0.004826633001651069,onestep,100,401
σ2net,0.016327070090142604,onestep,100,401
σ2boot,NaN,onestep,100,401
ψ,11.290035620911521,tmle,100,401
σ2,0.00482663334419962,tmle,100,401
σ2net,0.016332102996123428,tmle,100,401
σ2boot,NaN,tmle,100,401
ψ,11.118114769860997,plugin_iid,100,401
σ2boot,NaN,plugin_iid,100,401
ψ,11.138966879817012,ipw_iid,100,401
σ2,0.005028485826661128,ipw_iid,100,401
σ2net,0.0050284858266611285,ipw_iid,100,401
σ2boot,NaN,ipw_iid,100,401
stabilized,false,ipw_iid,100,401
ψ,11.138966783436997,sipw_iid,100,401
σ2,0.005028456411201242,sipw_iid,100,401
σ2net,0.005028456411201243,sipw_iid,100,401
σ2boot,NaN,sipw_iid,100,401
stabilized,true,sipw_iid,100,401
ψ,11.137105971891463,onestep_iid,100,401
σ2,0.004994721141355532,onestep_iid,100,401
σ2net,0.004994721141355535,onestep_iid,100,401
σ2boot,NaN,onestep_iid,100,401
ψ,11.137101379808485,tmle_iid,100,401
σ2,0.004994721450081712,tmle_iid,100,401
σ2net,0.004994721450081712,tmle_iid,100,401
σ2boot,NaN,tmle_iid,100,401
ψ,-0.2681413688775261,ols,100,401
σ2,0.3343771872010554,ols,100,401
σ2net,0.3343771872010554,ols,100,401
