estimate,value,method,samples,i
ψ,0.05004690738459709,tmle_iid,100,484
σ2,0.0004811033929247369,tmle_iid,100,484
σ2net,0.00048110339292473705,tmle_iid,100,484
σ2boot,NaN,tmle_iid,100,484
ψ,0.18887517028877374,ols,100,484
σ2,0.015154171819019176,ols,100,484
σ2net,0.015154171819019176,ols,100,484
ψ,0.08937546761237168,plugin,100,485
σ2boot,NaN,plugin,100,485
ψ,0.08118503165030928,ipw,100,485
σ2,0.0008636607935158251,ipw,100,485
σ2net,0.002772613151813983,ipw,100,485
σ2boot,NaN,ipw,100,485
stabilized,false,ipw,100,485
ψ,0.08173860526507298,sipw,100,485
σ2,0.0006969482884223897,sipw,100,485
σ2net,0.0021418792243094393,sipw,100,485
σ2boot,NaN,sipw,100,485
stabilized,true,sipw,100,485
ψ,0.08918418185089573,onestep,100,485
σ2,0.0005752958585363592,onestep,100,485
σ2net,0.002115407490476098,onestep,100,485
σ2boot,NaN,onestep,100,485
ψ,0.08734312301910886,tmle,100,485
σ2,0.0005753297535125802,tmle,100,485
σ2net,0.0021418865081233884,tmle,100,485
σ2boot,NaN,tmle,100,485
ψ,0.010515467696550634,plugin_iid,100,485
σ2boot,NaN,plugin_iid,100,485
ψ,0.016972257966316337,ipw_iid,100,485
σ2,0.0005472571111527782,ipw_iid,100,485
σ2net,0.0005472571111527783,ipw_iid,100,485
σ2boot,NaN,ipw_iid,100,485
stabilized,false,ipw_iid,100,485
ψ,0.016887740631614908,sipw_iid,100,485
σ2,0.0005344288440273476,sipw_iid,100,485
σ2net,0.0005344288440273475,sipw_iid,100,485
σ2boot,NaN,sipw_iid,100,485
stabilized,true,sipw_iid,100,485
ψ,0.00997411236785141,onestep_iid,100,485
σ2,0.0005550867607426516,onestep_iid,100,485
σ2net,0.0005550867607426516,onestep_iid,100,485
σ2boot,NaN,onestep_iid,100,485
ψ,0.00998430073695527,tmle_iid,100,485
σ2,0.0005550867617806801,tmle_iid,100,485
σ2net,0.0005550867617806803,tmle_iid,100,485
σ2boot,NaN,tmle_iid,100,485
ψ,0.4063655390865232,ols,100,485
σ2,0.009993042101301208,ols,100,485
σ2net,0.009993042101301208,ols,100,485
ψ,0.14050997940894597,plugin,100,486
σ2boot,NaN,plugin,100,486
ψ,0.15980173412999887,ipw,100,486
σ2,0.0016654232854690812,ipw,100,486
σ2net,0.004918122213517943,ipw,100,486
σ2boot,NaN,ipw,100,486
stabilized,false,ipw,100,486
ψ,0.14600443132414442,sipw,100,486
σ2,0.0009546896445904098,sipw,100,486
σ2net,0.0026121966693278226,sipw,100,486
σ2boot,NaN,sipw,100,486
stabilized,true,sipw,100,486
ψ,0.1421579565458091,onestep,100,486
σ2,0.0006380676356913761,onestep,100,486
σ2net,0.0014609846261712362,onestep,100,486
σ2boot,NaN,onestep,100,486
ψ,0.13995465597896212,tmle,100,486
σ2,0.0006381161810252546,tmle,100,486
σ2net,0.0014689538837994094,tmle,100,486
σ2boot,NaN,tmle,100,486
ψ,0.06584875955714391,plugin_iid,100,486
σ2boot,NaN,plugin_iid,100,486
ψ,0.06757082256752878,ipw_iid,100,486
σ2,0.0006766011188460816,ipw_iid,100,486
σ2net,0.0006766011188460816,ipw_iid,100,486
σ2boot,NaN,ipw_iid,100,486
stabilized,false,ipw_iid,100,486
ψ,0.06620973024736637,sipw_iid,100,486
σ2,0.0006183045345331914,sipw_iid,100,486
σ2net,0.0006183045345331915,sipw_iid,100,486
σ2boot,NaN,sipw_iid,100,486
stabilized,true,sipw_iid,100,486
ψ,0.06620353154045198,onestep_iid,100,486
σ2,0.0006307786579391977,onestep_iid,100,486
σ2net,0.0006307786579391979,onestep_iid,100,486
σ2boot,NaN,onestep_iid,100,486
ψ,0.06619551279009508,tmle_iid,100,486
σ2,0.0006307786585822013,tmle_iid,100,486
σ2net,0.0006307786585822015,tmle_iid,100,486
σ2boot,NaN,tmle_iid,100,486
ψ,0.511070671975943,ols,100,486
σ2,0.013302323885319102,ols,100,486
σ2net,0.013302323885319102,ols,100,486
ψ,0.09263599261159193,plugin,100,487
σ2boot,NaN,plugin,100,487
ψ,0.07597428111795954,ipw,100,487
σ2,0.0008090111302146404,ipw,100,487
σ2net,0.0027833181454601126,ipw,100,487
σ2boot,NaN,ipw,100,487
stabilized,false,ipw,100,487
ψ,0.07815979904728819,sipw,100,487
σ2,0.0006894317501845979,sipw,100,487
σ2net,0.002268491548715638,sipw,100,487
σ2boot,NaN,sipw,100,487
stabilized,true,sipw,100,487
ψ,0.09231479245133924,onestep,100,487
σ2,0.000526939156865895,onestep,100,487
σ2net,0.0018654395940039333,onestep,100,487
σ2boot,NaN,onestep,100,487
ψ,0.08979516516524179,tmle,100,487
σ2,0.0005270026420825034,tmle,100,487
σ2net,0.001884323423197199,tmle,100,487
σ2boot,NaN,tmle,100,487
ψ,0.008395048340558809,plugin_iid,100,487
σ2boot,NaN,plugin_iid,100,487
ψ,0.008668737702233302,ipw_iid,100,487
σ2,0.00048676494423146704,ipw_iid,100,487
σ2net,0.00048676494423146704,ipw_iid,100,487
σ2boot,NaN,ipw_iid,100,487
stabilized,false,ipw_iid,100,487
ψ,0.008642355363555216,sipw_iid,100,487
σ2,0.00048168890051095826,sipw_iid,100,487
σ2net,0.00048168890051095836,sipw_iid,100,487
σ2boot,NaN,sipw_iid,100,487
stabilized,true,sipw_iid,100,487
ψ,0.007667494460596467,onestep_iid,100,487
σ2,0.000506835375095883,onestep_iid,100,487
σ2net,0.0005068353750958828,onestep_iid,100,487
σ2boot,NaN,onestep_iid,100,487
ψ,0.007669772737047667,tmle_iid,100,487
σ2,0.0005068353751477886,tmle_iid,100,487
σ2net,0.0005068353751477886,tmle_iid,100,487
σ2boot,NaN,tmle_iid,100,487
ψ,0.34210913965125744,ols,100,487
σ2,0.01305605931614542,ols,100,487
σ2net,0.01305605931614542,ols,100,487
ψ,0.04238638944715801,plugin,100,488
σ2boot,NaN,plugin,100,488
ψ,0.05723421460303103,ipw,100,488
σ2,0.000728695354799997,ipw,100,488
σ2net,0.0029743498789422925,ipw,100,488
σ2boot,NaN,ipw,100,488
stabilized,false,ipw,100,488
ψ,0.06361426785592306,sipw,100,488
σ2,0.0007428629685205535,sipw,100,488
σ2net,0.0029519285387806056,sipw,100,488
σ2boot,NaN,sipw,100,488
stabilized,true,sipw,100,488
ψ,0.042883025015238524,onestep,100,488
σ2,0.0006931250306177791,onestep,100,488
σ2net,0.003345854410809501,onestep,100,488
σ2boot,NaN,onestep,100,488
ψ,0.04278963396086712,tmle,100,488
σ2,0.0006931251178366694,tmle,100,488
σ2net,0.003345806576812418,tmle,100,488
σ2boot,NaN,tmle,100,488
ψ,-0.029225326755929114,plugin_iid,100,488
σ2boot,NaN,plugin_iid,100,488
ψ,-0.022048577179264117,ipw_iid,100,488
σ2,0.0006549510658555131,ipw_iid,100,488
σ2net,0.000654951065855513,ipw_iid,100,488
σ2boot,NaN,ipw_iid,100,488
stabilized,false,ipw_iid,100,488
ψ,-0.022358975783228874,sipw_iid,100,488
σ2,0.0006863621578520614,sipw_iid,100,488
σ2net,0.0006863621578520616,sipw_iid,100,488
σ2boot,NaN,sipw_iid,100,488
stabilized,true,sipw_iid,100,488
ψ,-0.029546751929248504,onestep_iid,100,488
σ2,0.0006798642378145512,onestep_iid,100,488
σ2net,0.0006798642378145515,onestep_iid,100,488
σ2boot,NaN,onestep_iid,100,488
ψ,-0.029546902821294383,tmle_iid,100,488
σ2,0.000679864237814779,tmle_iid,100,488
σ2net,0.0006798642378147791,tmle_iid,100,488
σ2boot,NaN,tmle_iid,100,488
ψ,0.5627673676855108,ols,100,488
σ2,0.011830782052696406,ols,100,488
σ2net,0.011830782052696406,ols,100,488
ψ,0.035131482505794044,plugin,100,489
σ2boot,NaN,plugin,100,489
ψ,0.02809421994043672,ipw,100,489
σ2,0.0004869808486477178,ipw,100,489
σ2net,0.001290108009947461,ipw,100,489
σ2boot,NaN,ipw,100,489
stabilized,false,ipw,100,489
ψ,0.03146692512430607,sipw,100,489
σ2,0.0005522509597875436,sipw,100,489
σ2net,0.00142701503918768,sipw,100,489
σ2boot,NaN,sipw,100,489
stabilized,true,sipw,100,489
ψ,0.034003161469843404,onestep,100,489
σ2,0.00046545400860638673,onestep,100,489
σ2net,0.0011505149900872052,onestep,100,489
σ2boot,NaN,onestep,100,489
ψ,0.032204252315362336,tmle,100,489
σ2,0.0004654863693478475,tmle,100,489
σ2net,0.0011600949302932174,tmle,100,489
σ2boot,NaN,tmle,100,489
ψ,-0.03169234573572956,plugin_iid,100,489
σ2boot,NaN,plugin_iid,100,489
ψ,-0.025041988365195843,ipw_iid,100,489
σ2,0.00048078249436146335,ipw_iid,100,489
σ2net,0.0004807824943614633,ipw_iid,100,489
σ2boot,NaN,ipw_iid,100,489
stabilized,false,ipw_iid,100,489
ψ,-0.02572085472377246,sipw_iid,100,489
σ2,0.0005215541341781214,sipw_iid,100,489
σ2net,0.0005215541341781214,sipw_iid,100,489
σ2boot,NaN,sipw_iid,100,489
stabilized,true,sipw_iid,100,489
ψ,-0.030971412701483434,onestep_iid,100,489
σ2,0.0004558906989999807,onestep_iid,100,489
σ2net,0.0004558906989999807,onestep_iid,100,489
σ2boot,NaN,onestep_iid,100,489
ψ,-0.030959433197156095,tmle_iid,100,489
σ2,0.000455890700435066,tmle_iid,100,489
σ2net,0.00045589070043506615,tmle_iid,100,489
σ2boot,NaN,tmle_iid,100,489
ψ,0.47216941586595323,ols,100,489
σ2,0.006303505904232683,ols,100,489
σ2net,0.006303505904232683,ols,100,489
ψ,0.13611872709697426,plugin,100,490
σ2boot,NaN,plugin,100,490
ψ,0.17384802984702144,ipw,100,490
σ2,0.001864941224871049,ipw,100,490
σ2net,0.005939917754990406,ipw,100,490
σ2boot,NaN,ipw,100,490
stabilized,false,ipw,100,490
ψ,0.15440714724248683,sipw,100,490
σ2,0.000970992135266366,sipw,100,490
σ2net,0.0028564908262771766,sipw,100,490
σ2boot,NaN,sipw,100,490
stabilized,true,sipw,100,490
ψ,0.1353621753753966,onestep,100,490
σ2,0.0005999696194184387,onestep,100,490
σ2net,0.001812332256864104,onestep,100,490
σ2boot,NaN,onestep,100,490
ψ,0.1351377361057216,tmle,100,490
σ2,0.0005999701231482965,tmle,100,490
σ2net,0.0018136579675228834,tmle,100,490
σ2boot,NaN,tmle,100,490
ψ,0.06885887981224316,plugin_iid,100,490
σ2boot,NaN,plugin_iid,100,490
ψ,0.06984974462288097,ipw_iid,100,490
σ2,0.0006202216537913623,ipw_iid,100,490
σ2net,0.0006202216537913622,ipw_iid,100,490
σ2boot,NaN,ipw_iid,100,490
stabilized,false,ipw_iid,100,490
ψ,0.06848245024703516,sipw_iid,100,490
σ2,0.0005664155745989988,sipw_iid,100,490
σ2net,0.0005664155745989987,sipw_iid,100,490
σ2boot,NaN,sipw_iid,100,490
stabilized,true,sipw_iid,100,490
ψ,0.06883990739819057,onestep_iid,100,490
σ2,0.0005582227639953008,onestep_iid,100,490
σ2net,0.0005582227639953007,onestep_iid,100,490
σ2boot,NaN,onestep_iid,100,490
ψ,0.06884025823637324,tmle_iid,100,490
σ2,0.0005582227639965317,tmle_iid,100,490
σ2net,0.0005582227639965317,tmle_iid,100,490
σ2boot,NaN,tmle_iid,100,490
ψ,0.4503655202387409,ols,100,490
σ2,0.012496202987425292,ols,100,490
σ2net,0.012496202987425292,ols,100,490
ψ,0.09552589372266569,plugin,100,491
σ2boot,NaN,plugin,100,491
ψ,0.08502770494008,ipw,100,491
σ2,0.0007495281031746998,ipw,100,491
σ2net,0.0025074447443081136,ipw,100,491
σ2boot,NaN,ipw,100,491
stabilized,false,ipw,100,491
ψ,0.08430285998878137,sipw,100,491
σ2,0.0005753201073266171,sipw,100,491
σ2net,0.0018352079523942851,sipw,100,491
σ2boot,NaN,sipw,100,491
stabilized,true,sipw,100,491
ψ,0.09438170827075618,onestep,100,491
σ2,0.0006088059284581148,onestep,100,491
σ2net,0.0021856160327405625,onestep,100,491
σ2boot,NaN,onestep,100,491
ψ,0.09441842062757941,tmle,100,491
σ2,0.0006088059419360862,tmle,100,491
σ2net,0.0021855300653977902,tmle,100,491
σ2boot,NaN,tmle,100,491
ψ,0.012873340001206475,plugin_iid,100,491
σ2boot,NaN,plugin_iid,100,491
ψ,0.01329525138385554,ipw_iid,100,491
σ2,0.0005917593648757852,ipw_iid,100,491
σ2net,0.0005917593648757852,ipw_iid,100,491
σ2boot,NaN,ipw_iid,100,491
stabilized,false,ipw_iid,100,491
ψ,0.013206749478077612,sipw_iid,100,491
σ2,0.0005790670381569961,sipw_iid,100,491
σ2net,0.0005790670381569961,sipw_iid,100,491
σ2boot,NaN,sipw_iid,100,491
stabilized,true,sipw_iid,100,491
ψ,0.012958820374372576,onestep_iid,100,491
σ2,0.0006014304256888251,onestep_iid,100,491
σ2net,0.0006014304256888252,onestep_iid,100,491
σ2boot,NaN,onestep_iid,100,491
ψ,0.012958097236755308,tmle_iid,100,491
σ2,0.0006014304256940545,tmle_iid,100,491
σ2net,0.0006014304256940545,tmle_iid,100,491
σ2boot,NaN,tmle_iid,100,491
ψ,0.45101756512633684,ols,100,491
σ2,0.013705431559166028,ols,100,491
σ2net,0.013705431559166028,ols,100,491
ψ,0.037403971829225405,plugin,100,492
σ2boot,NaN,plugin,100,492
ψ,0.040702642557941884,ipw,100,492
σ2,0.0008296717833853748,ipw,100,492
σ2net,0.0032416400025617547,ipw,100,492
σ2boot,NaN,ipw,100,492
stabilized,false,ipw,100,492
ψ,0.0469478374015333,sipw,100,492
σ2,0.0009661725663938825,sipw,100,492
σ2net,0.003651384826755276,sipw,100,492
σ2boot,NaN,sipw,100,492
stabilized,true,sipw,100,492
ψ,0.036272288347454454,onestep,100,492
σ2,0.0006128295096750489,onestep,100,492
σ2net,0.0024559794102398916,onestep,100,492
σ2boot,NaN,onestep,100,492
ψ,0.035149995013745446,tmle,100,492
σ2,0.0006128421050983178,tmle,100,492
σ2net,0.0024551095583607604,tmle,100,492
σ2boot,NaN,tmle,100,492
ψ,-0.04451063838917744,plugin_iid,100,492
σ2boot,NaN,plugin_iid,100,492
ψ,-0.04203487408292058,ipw_iid,100,492
σ2,0.0006831392471869949,ipw_iid,100,492
σ2net,0.000683139247186995,ipw_iid,100,492
σ2boot,NaN,ipw_iid,100,492
stabilized,false,ipw_iid,100,492
ψ,-0.04357015004430516,sipw_iid,100,492
σ2,0.0007540210788198864,sipw_iid,100,492
σ2net,0.0007540210788198865,sipw_iid,100,492
σ2boot,NaN,sipw_iid,100,492
stabilized,true,sipw_iid,100,492
ψ,-0.04394365329426129,onestep_iid,100,492
σ2,0.0006818436396768268,onestep_iid,100,492
σ2net,0.0006818436396768268,onestep_iid,100,492
σ2boot,NaN,onestep_iid,100,492
ψ,-0.04392017909676811,tmle_iid,100,492
σ2,0.0006818436451872065,tmle_iid,100,492
σ2net,0.0006818436451872064,tmle_iid,100,492
σ2boot,NaN,tmle_iid,100,492
ψ,0.5468072184741549,ols,100,492
σ2,0.016174800917316996,ols,100,492
σ2net,0.016174800917316996,ols,100,492
ψ,0.09206453425655678,plugin,100,493
σ2boot,NaN,plugin,100,493
ψ,0.0821187285153358,ipw,100,493
σ2,0.0009662295605687328,ipw,100,493
σ2net,0.004110921988006618,ipw,100,493
σ2boot,NaN,ipw,100,493
stabilized,false,ipw,100,493
ψ,0.08335385623780944,sipw,100,493
σ2,0.0007914797985788285,sipw,100,493
σ2net,0.0031587962643505546,sipw,100,493
σ2boot,NaN,sipw,100,493
stabilized,true,sipw,100,493
ψ,0.09082621395801997,onestep,100,493
σ2,0.0004825788151057601,onestep,100,493
σ2net,0.002038552019197126,onestep,100,493
σ2boot,NaN,onestep,100,493
ψ,0.0892432038818754,tmle,100,493
σ2,0.00048260387431477196,tmle,100,493
σ2net,0.0020438061825080933,tmle,100,493
σ2boot,NaN,tmle,100,493
ψ,0.021926659670957194,plugin_iid,100,493
σ2boot,NaN,plugin_iid,100,493
ψ,0.016180793606170606,ipw_iid,100,493
σ2,0.0005496145330538488,ipw_iid,100,493
σ2net,0.0005496145330538489,ipw_iid,100,493
σ2boot,NaN,ipw_iid,100,493
stabilized,false,ipw_iid,100,493
ψ,0.016339967086820194,sipw_iid,100,493
σ2,0.0005533038804173153,sipw_iid,100,493
σ2net,0.0005533038804173152,sipw_iid,100,493
σ2boot,NaN,sipw_iid,100,493
stabilized,true,sipw_iid,100,493
ψ,0.022011260333205045,onestep_iid,100,493
σ2,0.0005186031087747084,onestep_iid,100,493
σ2net,0.0005186031087747085,onestep_iid,100,493
σ2boot,NaN,onestep_iid,100,493
ψ,0.02201273645104366,tmle_iid,100,493
σ2,0.0005186031087964977,tmle_iid,100,493
σ2net,0.0005186031087964976,tmle_iid,100,493
σ2boot,NaN,tmle_iid,100,493
ψ,0.6408345997698939,ols,100,493
σ2,0.012497993526765791,ols,100,493
σ2net,0.012497993526765791,ols,100,493
ψ,0.05369346243332574,plugin,100,494
σ2boot,NaN,plugin,100,494
ψ,0.028266357989018758,ipw,100,494
σ2,0.0004953921576347693,ipw,100,494
σ2net,0.001685575388035456,ipw,100,494
σ2boot,NaN,ipw,100,494
stabilized,false,ipw,100,494
ψ,0.03091389826680753,sipw,100,494
σ2,0.0005435002765217076,sipw,100,494
σ2net,0.0018105525047279734,sipw,100,494
σ2boot,NaN,sipw,100,494
stabilized,true,sipw,100,494
ψ,0.05408483152004478,onestep,100,494
σ2,0.0005140182715679185,onestep,100,494
σ2net,0.001939940590888644,onestep,100,494
σ2boot,NaN,onestep,100,494
ψ,0.05334311357552854,tmle,100,494
σ2,0.0005140237730230107,tmle,100,494
σ2net,0.0019412492347385818,tmle,100,494
σ2boot,NaN,tmle,100,494
ψ,-0.026205806502982824,plugin_iid,100,494
σ2boot,NaN,plugin_iid,100,494
ψ,-0.025515719065973136,ipw_iid,100,494
σ2,0.0004855425802302763,ipw_iid,100,494
σ2net,0.00048554258023027615,ipw_iid,100,494
σ2boot,NaN,ipw_iid,100,494
stabilized,false,ipw_iid,100,494
ψ,-0.025686305620545333,sipw_iid,100,494
σ2,0.0005017443114254716,sipw_iid,100,494
σ2net,0.0005017443114254716,sipw_iid,100,494
σ2boot,NaN,sipw_iid,100,494
stabilized,true,sipw_iid,100,494
ψ,-0.026282081291965423,onestep_iid,100,494
σ2,0.0005148046150784745,onestep_iid,100,494
σ2net,0.0005148046150784746,onestep_iid,100,494
σ2boot,NaN,onestep_iid,100,494
ψ,-0.026282405121952217,tmle_iid,100,494
σ2,0.0005148046150795231,tmle_iid,100,494
σ2net,0.0005148046150795231,tmle_iid,100,494
σ2boot,NaN,tmle_iid,100,494
ψ,0.48037193799032446,ols,100,494
σ2,0.011955752317948444,ols,100,494
σ2net,0.011955752317948444,ols,100,494
ψ,0.1562951362010754,plugin,100,495
σ2boot,NaN,plugin,100,495
ψ,0.12576486596625186,ipw,100,495
σ2,0.0008881684440751673,ipw,100,495
σ2net,0.002493724938255267,ipw,100,495
σ2boot,NaN,ipw,100,495
stabilized,false,ipw,100,495
ψ,0.11970777419089913,sipw,100,495
σ2,0.0005948019005579935,sipw,100,495
σ2net,0.0015497070975980397,sipw,100,495
σ2boot,NaN,sipw,100,495
stabilized,true,sipw,100,495
ψ,0.15549822797432408,onestep,100,495
σ2,0.0005463669055954375,onestep,100,495
σ2net,0.0018735845590638468,onestep,100,495
σ2boot,NaN,onestep,100,495
ψ,0.15478398089873102,tmle,100,495
σ2,0.0005463720070842873,tmle,100,495
σ2net,0.0018788544101418644,tmle,100,495
σ2boot,NaN,tmle,100,495
ψ,0.06256158786978873,plugin_iid,100,495
σ2boot,NaN,plugin_iid,100,495
ψ,0.0601339545362876,ipw_iid,100,495
σ2,0.0005565153461448309,ipw_iid,100,495
σ2net,0.0005565153461448312,ipw_iid,100,495
σ2boot,NaN,ipw_iid,100,495
stabilized,false,ipw_iid,100,495
ψ,0.05913492124257738,sipw_iid,100,495
σ2,0.0005202275453878938,sipw_iid,100,495
σ2net,0.0005202275453878941,sipw_iid,100,495
σ2boot,NaN,sipw_iid,100,495
stabilized,true,sipw_iid,100,495
ψ,0.062299758769140595,onestep_iid,100,495
σ2,0.0005434081747368934,onestep_iid,100,495
σ2net,0.0005434081747368931,onestep_iid,100,495
σ2boot,NaN,onestep_iid,100,495
ψ,0.06230189499282037,tmle_iid,100,495
σ2,0.0005434081747825279,tmle_iid,100,495
σ2net,0.0005434081747825281,tmle_iid,100,495
σ2boot,NaN,tmle_iid,100,495
ψ,0.46247848854113077,ols,100,495
σ2,0.01813706194959451,ols,100,495
σ2net,0.01813706194959451,ols,100,495
ψ,0.07326015577711913,plugin,100,496
σ2boot,NaN,plugin,100,496
ψ,0.07371179975536167,ipw,100,496
σ2,0.0010746926544543348,ipw,100,496
σ2net,0.00270890058063325,ipw,100,496
σ2boot,NaN,ipw,100,496
stabilized,false,ipw,100,496
ψ,0.07912440393773874,sipw,100,496
σ2,0.001002223380394741,sipw,100,496
σ2net,0.0023236436309125408,sipw,100,496
σ2boot,NaN,sipw,100,496
stabilized,true,sipw,100,496
ψ,0.07337680369405489,onestep,100,496
σ2,0.0006789950957505868,onestep,100,496
σ2net,0.00221933505959331,onestep,100,496
σ2boot,NaN,onestep,100,496
ψ,0.07338405260418279,tmle,100,496
σ2,0.0006789950962760537,tmle,100,496
σ2net,0.002219351782150635,tmle,100,496
σ2boot,NaN,tmle,100,496
ψ,-0.01819073727971407,plugin_iid,100,496
σ2boot,NaN,plugin_iid,100,496
ψ,-0.014601501394193356,ipw_iid,100,496
σ2,0.0007808669014838764,ipw_iid,100,496
σ2net,0.0007808669014838761,ipw_iid,100,496
σ2boot,NaN,ipw_iid,100,496
stabilized,false,ipw_iid,100,496
ψ,-0.014691328829201607,sipw_iid,100,496
σ2,0.0007973285814589355,sipw_iid,100,496
σ2net,0.0007973285814589356,sipw_iid,100,496
σ2boot,NaN,sipw_iid,100,496
stabilized,true,sipw_iid,100,496
ψ,-0.01636502424804447,onestep_iid,100,496
σ2,0.0007459763011424391,onestep_iid,100,496
σ2net,0.0007459763011424389,onestep_iid,100,496
σ2boot,NaN,onestep_iid,100,496
ψ,-0.016356827143587077,tmle_iid,100,496
σ2,0.0007459763018143644,tmle_iid,100,496
σ2net,0.0007459763018143643,tmle_iid,100,496
σ2boot,NaN,tmle_iid,100,496
ψ,0.40955208118501046,ols,100,496
σ2,0.013307736051122223,ols,100,496
σ2net,0.013307736051122223,ols,100,496
ψ,0.07185683836111809,plugin,100,497
σ2boot,NaN,plugin,100,497
ψ,0.06155500421151576,ipw,100,497
σ2,0.000845943454258512,ipw,100,497
σ2net,0.003116421469497649,ipw,100,497
σ2boot,NaN,ipw,100,497
stabilized,false,ipw,100,497
ψ,0.06461158917867608,sipw,100,497
σ2,0.000781149592174481,sipw,100,497
σ2net,0.002697087689494395,sipw,100,497
σ2boot,NaN,sipw,100,497
stabilized,true,sipw,100,497
ψ,0.0737770196305237,onestep,100,497
σ2,0.0005877594441280456,onestep,100,497
σ2net,0.0026422191194297425,onestep,100,497
σ2boot,NaN,onestep,100,497
ψ,0.07171906819552565,tmle,100,497
σ2,0.000587801795769134,tmle,100,497
σ2net,0.0026388978587146054,tmle,100,497
σ2boot,NaN,tmle,100,497
ψ,-0.013460312991338654,plugin_iid,100,497
σ2boot,NaN,plugin_iid,100,497
ψ,-0.013431510691193378,ipw_iid,100,497
σ2,0.0005698299256770532,ipw_iid,100,497
σ2net,0.0005698299256770533,ipw_iid,100,497
σ2boot,NaN,ipw_iid,100,497
stabilized,false,ipw_iid,100,497
ψ,-0.013634359283175983,sipw_iid,100,497
σ2,0.0005915578699294749,sipw_iid,100,497
σ2net,0.000591557869929475,sipw_iid,100,497
σ2boot,NaN,sipw_iid,100,497
stabilized,true,sipw_iid,100,497
ψ,-0.013800571072990344,onestep_iid,100,497
σ2,0.0005666294223846134,onestep_iid,100,497
σ2net,0.0005666294223846135,onestep_iid,100,497
σ2boot,NaN,onestep_iid,100,497
ψ,-0.01380609412971335,tmle_iid,100,497
σ2,0.0005666294226896551,tmle_iid,100,497
σ2net,0.0005666294226896548,tmle_iid,100,497
σ2boot,NaN,tmle_iid,100,497
ψ,0.39890633642263224,ols,100,497
σ2,0.016643005786005128,ols,100,497
σ2net,0.016643005786005128,ols,100,497
ψ,0.06693622427882417,plugin,100,498
σ2boot,NaN,plugin,100,498
ψ,0.061563740689687244,ipw,100,498
σ2,0.0006006470441476911,ipw,100,498
σ2net,0.0018395129758316945,ipw,100,498
σ2boot,NaN,ipw,100,498
stabilized,false,ipw,100,498
ψ,0.06374749077029036,sipw,100,498
σ2,0.0005270094310901729,sipw,100,498
σ2net,0.0015577511823612268,sipw,100,498
σ2boot,NaN,sipw,100,498
stabilized,true,sipw,100,498
ψ,0.06622047147477378,onestep,100,498
σ2,0.0005410748844981403,onestep,100,498
σ2net,0.0017115479660654103,onestep,100,498
σ2boot,NaN,onestep,100,498
ψ,0.06401580249100589,tmle,100,498
σ2,0.0005411234901514203,tmle,100,498
σ2net,0.0017075154124779831,tmle,100,498
σ2boot,NaN,tmle,100,498
ψ,-0.0004051507245688224,plugin_iid,100,498
σ2boot,NaN,plugin_iid,100,498
ψ,-0.0002911250570081281,ipw_iid,100,498
σ2,0.0005910230562206725,ipw_iid,100,498
σ2net,0.0005910230562206726,ipw_iid,100,498
σ2boot,NaN,ipw_iid,100,498
stabilized,false,ipw_iid,100,498
ψ,-0.00029258957420699396,sipw_iid,100,498
σ2,0.0005971322229796858,sipw_iid,100,498
σ2net,0.000597132222979686,sipw_iid,100,498
σ2boot,NaN,sipw_iid,100,498
stabilized,true,sipw_iid,100,498
ψ,-0.00016589396388889065,onestep_iid,100,498
σ2,0.0005789122993884655,onestep_iid,100,498
σ2net,0.0005789122993884656,onestep_iid,100,498
σ2boot,NaN,onestep_iid,100,498
ψ,-0.00016583175385884164,tmle_iid,100,498
σ2,0.0005789122993885042,tmle_iid,100,498
σ2net,0.0005789122993885043,tmle_iid,100,498
σ2boot,NaN,tmle_iid,100,498
ψ,0.5308973097495994,ols,100,498
σ2,0.011290963851772473,ols,100,498
σ2net,0.011290963851772473,ols,100,498
ψ,0.08003137539880768,plugin,100,499
σ2boot,NaN,plugin,100,499
ψ,0.06628247955485427,ipw,100,499
σ2,0.0010566441271867555,ipw,100,499
σ2net,0.0037606793693757885,ipw,100,499
σ2boot,NaN,ipw,100,499
stabilized,false,ipw,100,499
ψ,0.07044088571070811,sipw,100,499
σ2,0.0010042224204081353,sipw,100,499
σ2net,0.003480619779477815,sipw,100,499
σ2boot,NaN,sipw,100,499
stabilized,true,sipw,100,499
ψ,0.08029989959029898,onestep,100,499
σ2,0.0006704692188955916,onestep,100,499
σ2net,0.0031668593560483568,onestep,100,499
σ2boot,NaN,onestep,100,499
ψ,0.07750589095867201,tmle,100,499
σ2,0.0006705472837379276,tmle,100,499
σ2net,0.0032163689633723756,tmle,100,499
σ2boot,NaN,tmle,100,499
ψ,-0.008337175233408756,plugin_iid,100,499
σ2boot,NaN,plugin_iid,100,499
ψ,-0.008389471058058292,ipw_iid,100,499
σ2,0.0005962577133861737,ipw_iid,100,499
σ2net,0.0005962577133861736,ipw_iid,100,499
σ2boot,NaN,ipw_iid,100,499
stabilized,false,ipw_iid,100,499
ψ,-0.008471585393200276,sipw_iid,100,499
σ2,0.0006111847349264278,sipw_iid,100,499
σ2net,0.0006111847349264282,sipw_iid,100,499
σ2boot,NaN,sipw_iid,100,499
stabilized,true,sipw_iid,100,499
ψ,-0.008584506540996455,onestep_iid,100,499
σ2,0.0005805224606360511,onestep_iid,100,499
σ2net,0.0005805224606360509,onestep_iid,100,499
σ2boot,NaN,onestep_iid,100,499
