estimate,value,method,samples,i
σ2net,0.001609998580828326,sipw_iid,100,337
σ2boot,NaN,sipw_iid,100,337
stabilized,true,sipw_iid,100,337
ψ,0.9210678815189998,onestep_iid,100,337
σ2,0.0016100000804674865,onestep_iid,100,337
σ2net,0.001610000080467486,onestep_iid,100,337
σ2boot,NaN,onestep_iid,100,337
ψ,0.9210678571625089,tmle_iid,100,337
σ2,0.0016099997460724668,tmle_iid,100,337
σ2net,0.0016099997460724662,tmle_iid,100,337
σ2boot,NaN,tmle_iid,100,337
ψ,0.16035478547417786,ols,100,337
σ2,0.014826285952490878,ols,100,337
σ2net,0.014826285952490878,ols,100,337
ψ,0.8797237493453557,plugin,100,338
σ2boot,NaN,plugin,100,338
ψ,0.788853216902834,ipw,100,338
σ2,0.0017289449270038602,ipw,100,338
σ2net,0.0018618823057130502,ipw,100,338
σ2boot,NaN,ipw,100,338
stabilized,false,ipw,100,338
ψ,0.7888531568019944,sipw,100,338
σ2,0.0017289447570585522,sipw,100,338
σ2net,0.0018618853381340227,sipw,100,338
σ2boot,NaN,sipw,100,338
stabilized,true,sipw,100,338
ψ,0.8797237698254012,onestep,100,338
σ2,0.0017080243460857792,onestep,100,338
σ2net,0.001708403282708838,onestep,100,338
σ2boot,NaN,onestep,100,338
ψ,0.8775195614776226,tmle,100,338
σ2,0.0017080727932872553,tmle,100,338
σ2net,0.001705582699645792,tmle,100,338
σ2boot,NaN,tmle,100,338
ψ,0.8143770877416544,plugin_iid,100,338
σ2boot,NaN,plugin_iid,100,338
ψ,0.7888532375158939,ipw_iid,100,338
σ2,0.0017289473741412189,ipw_iid,100,338
σ2net,0.001728947374141219,ipw_iid,100,338
σ2boot,NaN,ipw_iid,100,338
stabilized,false,ipw_iid,100,338
ψ,0.788853307157657,sipw_iid,100,338
σ2,0.0017289469288773976,sipw_iid,100,338
σ2net,0.0017289469288773976,sipw_iid,100,338
σ2boot,NaN,sipw_iid,100,338
stabilized,true,sipw_iid,100,338
ψ,0.8143771118172155,onestep_iid,100,338
σ2,0.0017289462927409436,onestep_iid,100,338
σ2net,0.0017289462927409431,onestep_iid,100,338
σ2boot,NaN,onestep_iid,100,338
ψ,0.8142288407644475,tmle_iid,100,338
σ2,0.0017289470768418272,tmle_iid,100,338
σ2net,0.001728947076841828,tmle_iid,100,338
σ2boot,NaN,tmle_iid,100,338
ψ,0.6179572860942502,ols,100,338
σ2,0.012555036395319751,ols,100,338
σ2net,0.012555036395319751,ols,100,338
ψ,1.046257718032915,plugin,100,339
σ2boot,NaN,plugin,100,339
ψ,0.9374909673293171,ipw,100,339
σ2,0.0016389404271833442,ipw,100,339
σ2net,0.0035496074741046433,ipw,100,339
σ2boot,NaN,ipw,100,339
stabilized,false,ipw,100,339
ψ,0.9374909067031973,sipw,100,339
σ2,0.0016389407133472562,sipw,100,339
σ2net,0.003549604819801472,sipw,100,339
σ2boot,NaN,sipw,100,339
stabilized,true,sipw,100,339
ψ,1.0462577047887225,onestep,100,339
σ2,0.0016592131998955752,onestep,100,339
σ2net,0.0037297161791858867,onestep,100,339
σ2boot,NaN,onestep,100,339
ψ,1.0453362777488082,tmle,100,339
σ2,0.0016592216569640064,tmle,100,339
σ2net,0.003738774605107993,tmle,100,339
σ2boot,NaN,tmle,100,339
ψ,0.9517445314657401,plugin_iid,100,339
σ2boot,NaN,plugin_iid,100,339
ψ,0.9374909246529063,ipw_iid,100,339
σ2,0.0016389392650163614,ipw_iid,100,339
σ2net,0.0016389392650163618,ipw_iid,100,339
σ2boot,NaN,ipw_iid,100,339
stabilized,false,ipw_iid,100,339
ψ,0.9374909899394599,sipw_iid,100,339
σ2,0.0016389426088315564,sipw_iid,100,339
σ2net,0.0016389426088315564,sipw_iid,100,339
σ2boot,NaN,sipw_iid,100,339
stabilized,true,sipw_iid,100,339
ψ,0.951744501003983,onestep_iid,100,339
σ2,0.0016389424105965147,onestep_iid,100,339
σ2net,0.0016389424105965156,onestep_iid,100,339
σ2boot,NaN,onestep_iid,100,339
ψ,0.9517445066206766,tmle_iid,100,339
σ2,0.0016389429133359585,tmle_iid,100,339
σ2net,0.0016389429133359587,tmle_iid,100,339
σ2boot,NaN,tmle_iid,100,339
ψ,0.3553041486832605,ols,100,339
σ2,0.020580310693632992,ols,100,339
σ2net,0.020580310693632992,ols,100,339
ψ,1.046373023653295,plugin,100,340
σ2boot,NaN,plugin,100,340
ψ,0.9498325650629337,ipw,100,340
σ2,0.0009684054068145262,ipw,100,340
σ2net,0.0011425284021651491,ipw,100,340
σ2boot,NaN,ipw,100,340
stabilized,false,ipw,100,340
ψ,0.949832548550804,sipw,100,340
σ2,0.0009684043375164114,sipw,100,340
σ2net,0.0011425207082309799,sipw,100,340
σ2boot,NaN,sipw,100,340
stabilized,true,sipw,100,340
ψ,1.0463730384560184,onestep,100,340
σ2,0.001005438693523347,onestep,100,340
σ2net,0.001195856820840334,onestep,100,340
σ2boot,NaN,onestep,100,340
ψ,1.0463730317070923,tmle,100,340
σ2,0.0010054387368772328,tmle,100,340
σ2net,0.0011958570263198211,tmle,100,340
σ2boot,NaN,tmle,100,340
ψ,0.9650840215839902,plugin_iid,100,340
σ2boot,NaN,plugin_iid,100,340
ψ,0.9498324750439207,ipw_iid,100,340
σ2,0.000968402728900613,ipw_iid,100,340
σ2net,0.0009684027289006133,ipw_iid,100,340
σ2boot,NaN,ipw_iid,100,340
stabilized,false,ipw_iid,100,340
ψ,0.9498325114762919,sipw_iid,100,340
σ2,0.0009684039131823075,sipw_iid,100,340
σ2net,0.0009684039131823075,sipw_iid,100,340
σ2boot,NaN,sipw_iid,100,340
stabilized,true,sipw_iid,100,340
ψ,0.965084019892963,onestep_iid,100,340
σ2,0.0009684040039512807,onestep_iid,100,340
σ2net,0.0009684040039512809,onestep_iid,100,340
σ2boot,NaN,onestep_iid,100,340
ψ,0.965084024062291,tmle_iid,100,340
σ2,0.0009684040014479258,tmle_iid,100,340
σ2net,0.0009684040014479255,tmle_iid,100,340
σ2boot,NaN,tmle_iid,100,340
ψ,0.38119401308971457,ols,100,340
σ2,0.013453638317846598,ols,100,340
σ2net,0.013453638317846598,ols,100,340
ψ,0.9328426081786882,plugin,100,341
σ2boot,NaN,plugin,100,341
ψ,0.8411271548987854,ipw,100,341
σ2,0.0016503634813580265,ipw,100,341
σ2net,0.004353824893789378,ipw,100,341
σ2boot,NaN,ipw,100,341
stabilized,false,ipw,100,341
ψ,0.841127149020522,sipw,100,341
σ2,0.0016503634169006724,sipw,100,341
σ2net,0.004353820375935418,sipw,100,341
σ2boot,NaN,sipw,100,341
stabilized,true,sipw,100,341
ψ,0.9328426139329745,onestep,100,341
σ2,0.0015877243592441778,onestep,100,341
σ2net,0.004123550668092291,onestep,100,341
σ2boot,NaN,onestep,100,341
ψ,0.9328426130021116,tmle,100,341
σ2,0.001587724361769481,tmle,100,341
σ2net,0.004123550841134439,tmle,100,341
σ2boot,NaN,tmle,100,341
ψ,0.8670351700211011,plugin_iid,100,341
σ2boot,NaN,plugin_iid,100,341
ψ,0.841127222367883,ipw_iid,100,341
σ2,0.0016503661077275987,ipw_iid,100,341
σ2net,0.0016503661077275989,ipw_iid,100,341
σ2boot,NaN,ipw_iid,100,341
stabilized,false,ipw_iid,100,341
ψ,0.8411273047101624,sipw_iid,100,341
σ2,0.0016503671052848265,sipw_iid,100,341
σ2net,0.0016503671052848258,sipw_iid,100,341
σ2boot,NaN,sipw_iid,100,341
stabilized,true,sipw_iid,100,341
ψ,0.8670351838259136,onestep_iid,100,341
σ2,0.00165036469568285,onestep_iid,100,341
σ2net,0.0016503646956828502,onestep_iid,100,341
σ2boot,NaN,onestep_iid,100,341
ψ,0.8670351763726942,tmle_iid,100,341
σ2,0.0016503648017401023,tmle_iid,100,341
σ2net,0.0016503648017401034,tmle_iid,100,341
σ2boot,NaN,tmle_iid,100,341
ψ,0.6565218554036395,ols,100,341
σ2,0.013692803773247523,ols,100,341
σ2net,0.013692803773247523,ols,100,341
ψ,1.0329714921366968,plugin,100,342
σ2boot,NaN,plugin,100,342
ψ,0.9474506414612613,ipw,100,342
σ2,0.0014093633789540917,ipw,100,342
σ2net,0.004312167488881044,ipw,100,342
σ2boot,NaN,ipw,100,342
stabilized,false,ipw,100,342
ψ,0.947450668677009,sipw,100,342
σ2,0.0014093662573357666,sipw,100,342
σ2net,0.00431217369977715,sipw,100,342
σ2boot,NaN,sipw,100,342
stabilized,true,sipw,100,342
ψ,1.0329714858611698,onestep,100,342
σ2,0.001411806832614475,onestep,100,342
σ2net,0.004486556348477835,onestep,100,342
σ2boot,NaN,onestep,100,342
ψ,1.0329714775461496,tmle,100,342
σ2,0.001411806756467511,tmle,100,342
σ2net,0.00448655596132658,tmle,100,342
σ2boot,NaN,tmle,100,342
ψ,0.9626147811744246,plugin_iid,100,342
σ2boot,NaN,plugin_iid,100,342
ψ,0.9474507374400634,ipw_iid,100,342
σ2,0.0014093657337338672,ipw_iid,100,342
σ2net,0.001409365733733867,ipw_iid,100,342
σ2boot,NaN,ipw_iid,100,342
stabilized,false,ipw_iid,100,342
ψ,0.9474509234376025,sipw_iid,100,342
σ2,0.00140937072831358,sipw_iid,100,342
σ2net,0.0014093707283135799,sipw_iid,100,342
σ2boot,NaN,sipw_iid,100,342
stabilized,true,sipw_iid,100,342
ψ,0.9626146786238533,onestep_iid,100,342
σ2,0.0014093681683910403,onestep_iid,100,342
σ2net,0.00140936816839104,onestep_iid,100,342
σ2boot,NaN,onestep_iid,100,342
ψ,0.9626147869784165,tmle_iid,100,342
σ2,0.0014093691912945064,tmle_iid,100,342
σ2net,0.0014093691912945058,tmle_iid,100,342
σ2boot,NaN,tmle_iid,100,342
ψ,0.2627921591289358,ols,100,342
σ2,0.019553965246830972,ols,100,342
σ2net,0.019553965246830972,ols,100,342
ψ,1.0282911859376278,plugin,100,343
σ2boot,NaN,plugin,100,343
ψ,0.9367760614906419,ipw,100,343
σ2,0.0013526257617007796,ipw,100,343
σ2net,0.0008467506370010979,ipw,100,343
σ2boot,NaN,ipw,100,343
stabilized,false,ipw,100,343
ψ,0.9367759871341167,sipw,100,343
σ2,0.0013526241420380649,sipw,100,343
σ2net,0.0008467503100117656,sipw,100,343
σ2boot,NaN,sipw,100,343
stabilized,true,sipw,100,343
ψ,1.028291179938005,onestep,100,343
σ2,0.00130732994645148,onestep,100,343
σ2net,0.0005898490892437322,onestep,100,343
σ2boot,NaN,onestep,100,343
ψ,1.0279509917232814,tmle,100,343
σ2,0.0013073309890901774,tmle,100,343
σ2net,0.0005869223110469085,tmle,100,343
σ2boot,NaN,tmle,100,343
ψ,0.9491780174717718,plugin_iid,100,343
σ2boot,NaN,plugin_iid,100,343
ψ,0.9367759770573443,ipw_iid,100,343
σ2,0.0013526227303726306,ipw_iid,100,343
σ2net,0.0013526227303726302,ipw_iid,100,343
σ2boot,NaN,ipw_iid,100,343
stabilized,false,ipw_iid,100,343
ψ,0.9367761619540554,sipw_iid,100,343
σ2,0.0013526277615210905,sipw_iid,100,343
σ2net,0.001352627761521091,sipw_iid,100,343
σ2boot,NaN,sipw_iid,100,343
stabilized,true,sipw_iid,100,343
ψ,0.9491780303979731,onestep_iid,100,343
σ2,0.0013526261812879573,onestep_iid,100,343
σ2net,0.001352626181287957,onestep_iid,100,343
σ2boot,NaN,onestep_iid,100,343
ψ,0.9491780118752993,tmle_iid,100,343
σ2,0.0013526250724900124,tmle_iid,100,343
σ2net,0.0013526250724900124,tmle_iid,100,343
σ2boot,NaN,tmle_iid,100,343
ψ,0.25116379083613416,ols,100,343
σ2,0.016232251005056653,ols,100,343
σ2net,0.016232251005056653,ols,100,343
ψ,1.0260880701162274,plugin,100,344
σ2boot,NaN,plugin,100,344
ψ,0.9390229564108236,ipw,100,344
σ2,0.0013008579587651433,ipw,100,344
σ2net,0.0027092356017654074,ipw,100,344
σ2boot,NaN,ipw,100,344
stabilized,false,ipw,100,344
ψ,0.9390228759358201,sipw,100,344
σ2,0.0013008549538484591,sipw,100,344
σ2net,0.0027092334417373387,sipw,100,344
σ2boot,NaN,sipw,100,344
stabilized,true,sipw,100,344
ψ,1.0260880726245907,onestep,100,344
σ2,0.0013043279062431817,onestep,100,344
σ2net,0.0027021840841393815,onestep,100,344
σ2boot,NaN,onestep,100,344
ψ,1.0260880774357835,tmle,100,344
σ2,0.0013043278620356376,tmle,100,344
σ2net,0.0027021840320292285,tmle,100,344
σ2boot,NaN,tmle,100,344
ψ,0.955152847937591,plugin_iid,100,344
σ2boot,NaN,plugin_iid,100,344
ψ,0.9390228280875762,ipw_iid,100,344
σ2,0.0013008541452384614,ipw_iid,100,344
σ2net,0.0013008541452384618,ipw_iid,100,344
σ2boot,NaN,ipw_iid,100,344
stabilized,false,ipw_iid,100,344
ψ,0.9390228697724216,sipw_iid,100,344
σ2,0.0013008552961390463,sipw_iid,100,344
σ2net,0.0013008552961390463,sipw_iid,100,344
σ2boot,NaN,sipw_iid,100,344
stabilized,true,sipw_iid,100,344
ψ,0.9551528499557672,onestep_iid,100,344
σ2,0.001300855340081732,onestep_iid,100,344
σ2net,0.0013008553400817315,onestep_iid,100,344
σ2boot,NaN,onestep_iid,100,344
ψ,0.9551528437641014,tmle_iid,100,344
σ2,0.0013008552805591758,tmle_iid,100,344
σ2net,0.0013008552805591758,tmle_iid,100,344
σ2boot,NaN,tmle_iid,100,344
ψ,0.39004236339719683,ols,100,344
σ2,0.017063537487246917,ols,100,344
σ2net,0.017063537487246917,ols,100,344
ψ,0.9153634518555711,plugin,100,345
σ2boot,NaN,plugin,100,345
ψ,0.8277179108401507,ipw,100,345
σ2,0.001166885044115028,ipw,100,345
σ2net,0.0016761724422169292,ipw,100,345
σ2boot,NaN,ipw,100,345
stabilized,false,ipw,100,345
ψ,0.8277178819790266,sipw,100,345
σ2,0.0011668845704891771,sipw,100,345
σ2net,0.0016761699105004488,sipw,100,345
σ2boot,NaN,sipw,100,345
stabilized,true,sipw,100,345
ψ,0.9153634542133955,onestep,100,345
σ2,0.0011860294164687864,onestep,100,345
σ2net,0.001698986881855405,onestep,100,345
σ2boot,NaN,onestep,100,345
ψ,0.9140052419636927,tmle,100,345
σ2,0.0011860478868015742,tmle,100,345
σ2net,0.0017028091511039473,tmle,100,345
σ2boot,NaN,tmle,100,345
ψ,0.8343756591740946,plugin_iid,100,345
σ2boot,NaN,plugin_iid,100,345
ψ,0.8277179389825207,ipw_iid,100,345
σ2,0.0011668862176436965,ipw_iid,100,345
σ2net,0.0011668862176436965,ipw_iid,100,345
σ2boot,NaN,ipw_iid,100,345
stabilized,false,ipw_iid,100,345
ψ,0.8277178832262632,sipw_iid,100,345
σ2,0.0011668848123413881,sipw_iid,100,345
σ2net,0.0011668848123413886,sipw_iid,100,345
σ2boot,NaN,sipw_iid,100,345
stabilized,true,sipw_iid,100,345
ψ,0.834375647181189,onestep_iid,100,345
σ2,0.0011668849259072335,onestep_iid,100,345
σ2net,0.0011668849259072332,onestep_iid,100,345
σ2boot,NaN,onestep_iid,100,345
ψ,0.8343756405171259,tmle_iid,100,345
σ2,0.0011668849831212157,tmle_iid,100,345
σ2net,0.0011668849831212157,tmle_iid,100,345
σ2boot,NaN,tmle_iid,100,345
ψ,0.16317862237061986,ols,100,345
σ2,0.013233402194597945,ols,100,345
σ2net,0.013233402194597945,ols,100,345
ψ,0.9983198165605848,plugin,100,346
σ2boot,NaN,plugin,100,346
ψ,0.9028957399379638,ipw,100,346
σ2,0.0014024914520801013,ipw,100,346
σ2net,0.004347164753554921,ipw,100,346
σ2boot,NaN,ipw,100,346
stabilized,false,ipw,100,346
ψ,0.9028955870622513,sipw,100,346
σ2,0.0014024891999474352,sipw,100,346
σ2net,0.004347157357360373,sipw,100,346
σ2boot,NaN,sipw,100,346
stabilized,true,sipw,100,346
ψ,0.9983197926161135,onestep,100,346
σ2,0.0014845203912753112,onestep,100,346
σ2net,0.00473568903571435,onestep,100,346
σ2boot,NaN,onestep,100,346
ψ,0.9983197936013855,tmle,100,346
σ2,0.0014845202948541335,tmle,100,346
σ2net,0.004735688831874692,tmle,100,346
σ2boot,NaN,tmle,100,346
ψ,0.9171808616546131,plugin_iid,100,346
σ2boot,NaN,plugin_iid,100,346
ψ,0.9028958355210704,ipw_iid,100,346
σ2,0.0014024954335705065,ipw_iid,100,346
σ2net,0.0014024954335705062,ipw_iid,100,346
σ2boot,NaN,ipw_iid,100,346
stabilized,false,ipw_iid,100,346
ψ,0.9028958459065393,sipw_iid,100,346
σ2,0.0014024927853431824,sipw_iid,100,346
σ2net,0.0014024927853431809,sipw_iid,100,346
σ2boot,NaN,sipw_iid,100,346
stabilized,true,sipw_iid,100,346
ψ,0.9171808603173764,onestep_iid,100,346
σ2,0.0014024910190182807,onestep_iid,100,346
σ2net,0.0014024910190182818,onestep_iid,100,346
σ2boot,NaN,onestep_iid,100,346
ψ,0.9171808306609374,tmle_iid,100,346
σ2,0.0014024908967438727,tmle_iid,100,346
σ2net,0.001402490896743873,tmle_iid,100,346
σ2boot,NaN,tmle_iid,100,346
ψ,0.36770402127853125,ols,100,346
σ2,0.018557866711538907,ols,100,346
σ2net,0.018557866711538907,ols,100,346
ψ,0.9868031388947639,plugin,100,347
σ2boot,NaN,plugin,100,347
ψ,0.8827274815112948,ipw,100,347
σ2,0.001321622291912667,ipw,100,347
σ2net,0.0026645633981425935,ipw,100,347
σ2boot,NaN,ipw,100,347
stabilized,false,ipw,100,347
ψ,0.8827275075355216,sipw,100,347
σ2,0.00132162234587031,sipw,100,347
σ2net,0.0026645609790288205,sipw,100,347
σ2boot,NaN,sipw,100,347
stabilized,true,sipw,100,347
ψ,0.986803127794188,onestep,100,347
σ2,0.001281043074286881,onestep,100,347
σ2net,0.002454415263130043,onestep,100,347
σ2boot,NaN,onestep,100,347
ψ,0.9857237898933013,tmle,100,347
σ2,0.0012810546601182326,tmle,100,347
σ2net,0.002451408709766575,tmle,100,347
σ2boot,NaN,tmle,100,347
ψ,0.8861776243652134,plugin_iid,100,347
σ2boot,NaN,plugin_iid,100,347
ψ,0.8827274531309449,ipw_iid,100,347
σ2,0.0013216213991314927,ipw_iid,100,347
σ2net,0.0013216213991314927,ipw_iid,100,347
σ2boot,NaN,ipw_iid,100,347
stabilized,false,ipw_iid,100,347
ψ,0.882727503571519,sipw_iid,100,347
σ2,0.0013216236940754719,sipw_iid,100,347
σ2net,0.0013216236940754719,sipw_iid,100,347
σ2boot,NaN,sipw_iid,100,347
stabilized,true,sipw_iid,100,347
ψ,0.8861776172738476,onestep_iid,100,347
σ2,0.0013216248473506107,onestep_iid,100,347
σ2net,0.0013216248473506107,onestep_iid,100,347
σ2boot,NaN,onestep_iid,100,347
ψ,0.8861776153731309,tmle_iid,100,347
σ2,0.001321623921166995,tmle_iid,100,347
σ2net,0.0013216239211669947,tmle_iid,100,347
σ2boot,NaN,tmle_iid,100,347
ψ,0.08032060460689128,ols,100,347
σ2,0.01954563509647178,ols,100,347
σ2net,0.01954563509647178,ols,100,347
ψ,1.104104842615084,plugin,100,348
σ2boot,NaN,plugin,100,348
ψ,1.019569438323197,ipw,100,348
σ2,0.0018622029914604173,ipw,100,348
σ2net,0.004892815597051725,ipw,100,348
σ2boot,NaN,ipw,100,348
stabilized,false,ipw,100,348
ψ,1.019569476569412,sipw,100,348
σ2,0.0018622022726999805,sipw,100,348
σ2net,0.0048928160454512785,sipw,100,348
σ2boot,NaN,sipw,100,348
stabilized,true,sipw,100,348
ψ,1.1041048392691666,onestep,100,348
σ2,0.0018881301838322222,onestep,100,348
σ2net,0.004886302258805014,onestep,100,348
σ2boot,NaN,onestep,100,348
ψ,1.1039447533010172,tmle,100,348
σ2,0.0018881305013650857,tmle,100,348
σ2net,0.004886846332957862,tmle,100,348
σ2boot,NaN,tmle,100,348
ψ,1.0301867602314139,plugin_iid,100,348
σ2boot,NaN,plugin_iid,100,348
ψ,1.0195695100795428,ipw_iid,100,348
σ2,0.0018622049369856853,ipw_iid,100,348
σ2net,0.0018622049369856858,ipw_iid,100,348
σ2boot,NaN,ipw_iid,100,348
stabilized,false,ipw_iid,100,348
ψ,1.0195694507504434,sipw_iid,100,348
σ2,0.0018622013255656278,sipw_iid,100,348
σ2net,0.0018622013255656285,sipw_iid,100,348
σ2boot,NaN,sipw_iid,100,348
stabilized,true,sipw_iid,100,348
ψ,1.030186773882955,onestep_iid,100,348
σ2,0.001862201551771997,onestep_iid,100,348
σ2net,0.0018622015517719972,onestep_iid,100,348
σ2boot,NaN,onestep_iid,100,348
ψ,1.0301867640042952,tmle_iid,100,348
σ2,0.0018622013827816791,tmle_iid,100,348
σ2net,0.00186220138278168,tmle_iid,100,348
σ2boot,NaN,tmle_iid,100,348
ψ,0.2625689745581299,ols,100,348
σ2,0.013564636119708233,ols,100,348
σ2net,0.013564636119708233,ols,100,348
ψ,1.1173572669460214,plugin,100,349
σ2boot,NaN,plugin,100,349
ψ,1.030377711652266,ipw,100,349
σ2,0.0011962348910802268,ipw,100,349
σ2net,0.004997654924008064,ipw,100,349
σ2boot,NaN,ipw,100,349
stabilized,false,ipw,100,349
ψ,1.0303777973799446,sipw,100,349
σ2,0.0011962367176622576,sipw,100,349
σ2net,0.004997659555679726,sipw,100,349
σ2boot,NaN,sipw,100,349
stabilized,true,sipw,100,349
ψ,1.1173572948747992,onestep,100,349
σ2,0.001260857362499805,onestep,100,349
σ2net,0.005126755687902888,onestep,100,349
σ2boot,NaN,onestep,100,349
ψ,1.1173572958420912,tmle,100,349
σ2,0.0012608574213641766,tmle,100,349
σ2net,0.005126755790126677,tmle,100,349
σ2boot,NaN,tmle,100,349
ψ,1.0435864775208978,plugin_iid,100,349
σ2boot,NaN,plugin_iid,100,349
ψ,1.0303777869662825,ipw_iid,100,349
σ2,0.0011962365252751875,ipw_iid,100,349
σ2net,0.0011962365252751873,ipw_iid,100,349
σ2boot,NaN,ipw_iid,100,349
stabilized,false,ipw_iid,100,349
ψ,1.030377822192019,sipw_iid,100,349
σ2,0.0011962366108509113,sipw_iid,100,349
σ2net,0.0011962366108509113,sipw_iid,100,349
σ2boot,NaN,sipw_iid,100,349
stabilized,true,sipw_iid,100,349
ψ,1.043586499074507,onestep_iid,100,349
σ2,0.001196236926816486,onestep_iid,100,349
σ2net,0.0011962369268164864,onestep_iid,100,349
σ2boot,NaN,onestep_iid,100,349
ψ,1.04358647699939,tmle_iid,100,349
σ2,0.0011962367491273702,tmle_iid,100,349
σ2net,0.0011962367491273704,tmle_iid,100,349
σ2boot,NaN,tmle_iid,100,349
ψ,0.32196706525762187,ols,100,349
σ2,0.01703494352411114,ols,100,349
σ2net,0.01703494352411114,ols,100,349
ψ,0.8781356687551751,plugin,100,350
σ2boot,NaN,plugin,100,350
ψ,0.7825685715193024,ipw,100,350
σ2,0.0012311074725335326,ipw,100,350
σ2net,0.0037284422853105445,ipw,100,350
σ2boot,NaN,ipw,100,350
stabilized,false,ipw,100,350
ψ,0.7825685767690206,sipw,100,350
σ2,0.0012311068533291563,sipw,100,350
σ2net,0.0037284410116497236,sipw,100,350
σ2boot,NaN,sipw,100,350
stabilized,true,sipw,100,350
ψ,0.8781356760027818,onestep,100,350
σ2,0.0011878303537288608,onestep,100,350
σ2net,0.0032504381880377443,onestep,100,350
σ2boot,NaN,onestep,100,350
ψ,0.8774770535230018,tmle,100,350
σ2,0.0011878347469221194,tmle,100,350
σ2net,0.003246396306843775,tmle,100,350
σ2boot,NaN,tmle,100,350
ψ,0.7947500855513898,plugin_iid,100,350
σ2boot,NaN,plugin_iid,100,350
ψ,0.7825684865314345,ipw_iid,100,350
σ2,0.0012311056559033196,ipw_iid,100,350
σ2net,0.0012311056559033199,ipw_iid,100,350
σ2boot,NaN,ipw_iid,100,350
stabilized,false,ipw_iid,100,350
ψ,0.782568548640731,sipw_iid,100,350
σ2,0.0012311066515454912,sipw_iid,100,350
σ2net,0.0012311066515454912,sipw_iid,100,350
σ2boot,NaN,sipw_iid,100,350
stabilized,true,sipw_iid,100,350
ψ,0.794750103579744,onestep_iid,100,350
σ2,0.0012311066866484296,onestep_iid,100,350
σ2net,0.0012311066866484293,onestep_iid,100,350
σ2boot,NaN,onestep_iid,100,350
ψ,0.7947500666988334,tmle_iid,100,350
σ2,0.0012311070204224105,tmle_iid,100,350
σ2net,0.0012311070204224105,tmle_iid,100,350
σ2boot,NaN,tmle_iid,100,350
ψ,0.29828639597460666,ols,100,350
σ2,0.01936144003979113,ols,100,350
σ2net,0.01936144003979113,ols,100,350
ψ,0.9928260234570294,plugin,100,351
σ2boot,NaN,plugin,100,351
ψ,0.897716174215747,ipw,100,351
σ2,0.0014137920262363077,ipw,100,351
σ2net,0.0017964211209873467,ipw,100,351
σ2boot,NaN,ipw,100,351
stabilized,false,ipw,100,351
ψ,0.8977162022680217,sipw,100,351
σ2,0.0014137915535637883,sipw,100,351
σ2net,0.0017964172287274977,sipw,100,351
σ2boot,NaN,sipw,100,351
stabilized,true,sipw,100,351
ψ,0.9928260351044471,onestep,100,351
σ2,0.001384297429705984,onestep,100,351
σ2net,0.0017780913905776398,onestep,100,351
σ2boot,NaN,onestep,100,351
ψ,0.9928260464546105,tmle,100,351
σ2,0.0013842973551854072,tmle,100,351
σ2net,0.0017780917897398558,tmle,100,351
σ2boot,NaN,tmle,100,351
ψ,0.8976195722642188,plugin_iid,100,351
σ2boot,NaN,plugin_iid,100,351
ψ,0.8977162155525843,ipw_iid,100,351
σ2,0.0014137926162252627,ipw_iid,100,351
σ2net,0.0014137926162252627,ipw_iid,100,351
σ2boot,NaN,ipw_iid,100,351
stabilized,false,ipw_iid,100,351
ψ,0.8977162206266073,sipw_iid,100,351
σ2,0.0014137914384615504,sipw_iid,100,351
σ2net,0.0014137914384615502,sipw_iid,100,351
σ2boot,NaN,sipw_iid,100,351
stabilized,true,sipw_iid,100,351
ψ,0.8976195709998077,onestep_iid,100,351
σ2,0.0014137915137992193,onestep_iid,100,351
σ2net,0.0014137915137992197,onestep_iid,100,351
σ2boot,NaN,onestep_iid,100,351
ψ,0.8976195907428831,tmle_iid,100,351
σ2,0.0014137916468145342,tmle_iid,100,351
σ2net,0.0014137916468145342,tmle_iid,100,351
σ2boot,NaN,tmle_iid,100,351
ψ,-0.02560337399096293,ols,100,351
σ2,0.01550929104262306,ols,100,351
σ2net,0.01550929104262306,ols,100,351
ψ,0.9287855461949346,plugin,100,352
σ2boot,NaN,plugin,100,352
ψ,0.8482379034064195,ipw,100,352
σ2,0.0012511590730290632,ipw,100,352
σ2net,0.00511757367821986,ipw,100,352
σ2boot,NaN,ipw,100,352
stabilized,false,ipw,100,352
ψ,0.8482378719357873,sipw,100,352
σ2,0.0012511591711210168,sipw,100,352
σ2net,0.005117570534002378,sipw,100,352
σ2boot,NaN,sipw,100,352
stabilized,true,sipw,100,352
ψ,0.9287855518089525,onestep,100,352
σ2,0.0011903671637802247,onestep,100,352
σ2net,0.004649517229803979,onestep,100,352
σ2boot,NaN,onestep,100,352
ψ,0.928671315337322,tmle,100,352
σ2,0.0011903672896500777,tmle,100,352
σ2net,0.004647596891752401,tmle,100,352
σ2boot,NaN,tmle,100,352
ψ,0.8626070430218346,plugin_iid,100,352
σ2boot,NaN,plugin_iid,100,352
ψ,0.8482379677649599,ipw_iid,100,352
σ2,0.001251160730049266,ipw_iid,100,352
σ2net,0.0012511607300492657,ipw_iid,100,352
σ2boot,NaN,ipw_iid,100,352
stabilized,false,ipw_iid,100,352
ψ,0.8482378946156843,sipw_iid,100,352
σ2,0.0012511590692089074,sipw_iid,100,352
σ2net,0.0012511590692089077,sipw_iid,100,352
σ2boot,NaN,sipw_iid,100,352
stabilized,true,sipw_iid,100,352
ψ,0.8626070532846889,onestep_iid,100,352
