estimate,value,method,samples,i
σ2boot,NaN,sipw_iid,400,89
stabilized,true,sipw_iid,400,89
ψ,0.9117606334819612,onestep_iid,400,89
σ2,0.00040891329456911563,onestep_iid,400,89
σ2net,0.0004089132945691154,onestep_iid,400,89
σ2boot,NaN,onestep_iid,400,89
ψ,0.9117606158341931,tmle_iid,400,89
σ2,0.0004089133006312827,tmle_iid,400,89
σ2net,0.00040891330063128246,tmle_iid,400,89
σ2boot,NaN,tmle_iid,400,89
ψ,0.28528601878425225,ols,400,89
σ2,0.004777899680024225,ols,400,89
σ2net,0.004777899680024225,ols,400,89
ψ,1.0402237402358328,plugin,400,90
σ2boot,NaN,plugin,400,90
ψ,0.9491930251146726,ipw,400,90
σ2,0.0004018912357759163,ipw,400,90
σ2net,0.0011556167763661477,ipw,400,90
σ2boot,NaN,ipw,400,90
stabilized,false,ipw,400,90
ψ,0.9491929946260903,sipw,400,90
σ2,0.00040189129089674856,sipw,400,90
σ2net,0.0011556152012523076,sipw,400,90
σ2boot,NaN,sipw,400,90
stabilized,true,sipw,400,90
ψ,1.0402237287271416,onestep,400,90
σ2,0.00040754538411077817,onestep,400,90
σ2net,0.001207031444681936,onestep,400,90
σ2boot,NaN,onestep,400,90
ψ,1.0398690663595993,tmle,400,90
σ2,0.0004075457266821515,tmle,400,90
σ2net,0.0012078672610628626,tmle,400,90
σ2boot,NaN,tmle,400,90
ψ,0.9638853306092332,plugin_iid,400,90
σ2boot,NaN,plugin_iid,400,90
ψ,0.9491930653207195,ipw_iid,400,90
σ2,0.0004018916412111464,ipw_iid,400,90
σ2net,0.0004018916412111465,ipw_iid,400,90
σ2boot,NaN,ipw_iid,400,90
stabilized,false,ipw_iid,400,90
ψ,0.9491930254661562,sipw_iid,400,90
σ2,0.0004018915028097997,sipw_iid,400,90
σ2net,0.0004018915028097996,sipw_iid,400,90
σ2boot,NaN,sipw_iid,400,90
stabilized,true,sipw_iid,400,90
ψ,0.9638853108482027,onestep_iid,400,90
σ2,0.00040189158045681443,onestep_iid,400,90
σ2net,0.0004018915804568148,onestep_iid,400,90
σ2boot,NaN,onestep_iid,400,90
ψ,0.9638853214592027,tmle_iid,400,90
σ2,0.00040189156385195046,tmle_iid,400,90
σ2net,0.00040189156385195073,tmle_iid,400,90
σ2boot,NaN,tmle_iid,400,90
ψ,0.36041199103476285,ols,400,90
σ2,0.0044155365046993425,ols,400,90
σ2net,0.0044155365046993425,ols,400,90
ψ,0.9915171926256007,plugin,400,91
σ2boot,NaN,plugin,400,91
ψ,0.894274269173437,ipw,400,91
σ2,0.0004511397643632577,ipw,400,91
σ2net,0.001840617747961034,ipw,400,91
σ2boot,NaN,ipw,400,91
stabilized,false,ipw,400,91
ψ,0.8942742653612893,sipw,400,91
σ2,0.0004511398791635532,sipw,400,91
σ2net,0.0018406182867207789,sipw,400,91
σ2boot,NaN,sipw,400,91
stabilized,true,sipw,400,91
ψ,0.9915171940319294,onestep,400,91
σ2,0.0004454918184545767,onestep,400,91
σ2net,0.001765766053460777,onestep,400,91
σ2boot,NaN,onestep,400,91
ψ,0.9914648596455846,tmle,400,91
σ2,0.0004454918594623845,tmle,400,91
σ2net,0.0017656961228869012,tmle,400,91
σ2boot,NaN,tmle,400,91
ψ,0.9016797285496808,plugin_iid,400,91
σ2boot,NaN,plugin_iid,400,91
ψ,0.8942742953542036,ipw_iid,400,91
σ2,0.0004511400624239501,ipw_iid,400,91
σ2net,0.0004511400624239503,ipw_iid,400,91
σ2boot,NaN,ipw_iid,400,91
stabilized,false,ipw_iid,400,91
ψ,0.8942743061915905,sipw_iid,400,91
σ2,0.00045114002320843625,sipw_iid,400,91
σ2net,0.00045114002320843636,sipw_iid,400,91
σ2boot,NaN,sipw_iid,400,91
stabilized,true,sipw_iid,400,91
ψ,0.9016797281677401,onestep_iid,400,91
σ2,0.0004511403246147982,onestep_iid,400,91
σ2net,0.0004511403246147978,onestep_iid,400,91
σ2boot,NaN,onestep_iid,400,91
ψ,0.9016797538748509,tmle_iid,400,91
σ2,0.00045114041989687887,tmle_iid,400,91
σ2net,0.00045114041989687887,tmle_iid,400,91
σ2boot,NaN,tmle_iid,400,91
ψ,0.1853617898480667,ols,400,91
σ2,0.0050743722037529205,ols,400,91
σ2net,0.0050743722037529205,ols,400,91
ψ,0.9291488496312599,plugin,400,92
σ2boot,NaN,plugin,400,92
ψ,0.8339820719996374,ipw,400,92
σ2,0.00033752563888405485,ipw,400,92
σ2net,0.001075385735921304,ipw,400,92
σ2boot,NaN,ipw,400,92
stabilized,false,ipw,400,92
ψ,0.8339820729021235,sipw,400,92
σ2,0.00033752556603206126,sipw,400,92
σ2net,0.0010753838607041022,sipw,400,92
σ2boot,NaN,sipw,400,92
stabilized,true,sipw,400,92
ψ,0.9291488664729828,onestep,400,92
σ2,0.0003309398855946763,onestep,400,92
σ2net,0.001002933569894113,onestep,400,92
σ2boot,NaN,onestep,400,92
ψ,0.9290588427205817,tmle,400,92
σ2,0.000330939924315158,tmle,400,92
σ2net,0.001002823623869626,tmle,400,92
σ2boot,NaN,tmle,400,92
ψ,0.8506499543491752,plugin_iid,400,92
σ2boot,NaN,plugin_iid,400,92
ψ,0.8339821048481663,ipw_iid,400,92
σ2,0.00033752589197540606,ipw_iid,400,92
σ2net,0.0003375258919754064,ipw_iid,400,92
σ2boot,NaN,ipw_iid,400,92
stabilized,false,ipw_iid,400,92
ψ,0.8339820530060245,sipw_iid,400,92
σ2,0.0003375256134408003,sipw_iid,400,92
σ2net,0.0003375256134408003,sipw_iid,400,92
σ2boot,NaN,sipw_iid,400,92
stabilized,true,sipw_iid,400,92
ψ,0.8506499608856839,onestep_iid,400,92
σ2,0.00033752564441726985,onestep_iid,400,92
σ2net,0.0003375256444172697,onestep_iid,400,92
σ2boot,NaN,onestep_iid,400,92
ψ,0.8506499508415964,tmle_iid,400,92
σ2,0.0003375256471686934,tmle_iid,400,92
σ2net,0.0003375256471686934,tmle_iid,400,92
σ2boot,NaN,tmle_iid,400,92
ψ,0.4002042635735126,ols,400,92
σ2,0.0048137198109226755,ols,400,92
σ2net,0.0048137198109226755,ols,400,92
ψ,1.0233568604123686,plugin,400,93
σ2boot,NaN,plugin,400,93
ψ,0.9260595480968844,ipw,400,93
σ2,0.00040626643498829475,ipw,400,93
σ2net,0.0014382458655274274,ipw,400,93
σ2boot,NaN,ipw,400,93
stabilized,false,ipw,400,93
ψ,0.9261488654725568,sipw,400,93
σ2,0.00040644054868542483,sipw,400,93
σ2net,0.0014348752291690123,sipw,400,93
σ2boot,NaN,sipw,400,93
stabilized,true,sipw,400,93
ψ,1.0233998488564784,onestep,400,93
σ2,0.0004088252404279873,onestep,400,93
σ2net,0.001409268745262256,onestep,400,93
σ2boot,NaN,onestep,400,93
ψ,1.0233658576604414,tmle,400,93
σ2,0.00040882395726241446,tmle,400,93
σ2net,0.0014093217332111448,tmle,400,93
σ2boot,NaN,tmle,400,93
ψ,0.9364482480678628,plugin_iid,400,93
σ2boot,NaN,plugin_iid,400,93
ψ,0.9260797675649777,ipw_iid,400,93
σ2,0.00040622161251784207,ipw_iid,400,93
σ2net,0.00040622161251784234,ipw_iid,400,93
σ2boot,NaN,ipw_iid,400,93
stabilized,false,ipw_iid,400,93
ψ,0.9260798604226561,sipw_iid,400,93
σ2,0.00040622232285035997,sipw_iid,400,93
σ2net,0.0004062223228503593,sipw_iid,400,93
σ2boot,NaN,sipw_iid,400,93
stabilized,true,sipw_iid,400,93
ψ,0.9364482289431959,onestep_iid,400,93
σ2,0.0004062219721031371,onestep_iid,400,93
σ2net,0.00040622197210313693,onestep_iid,400,93
σ2boot,NaN,onestep_iid,400,93
ψ,0.9364482250985574,tmle_iid,400,93
σ2,0.00040622187401120473,tmle_iid,400,93
σ2net,0.0004062218740112051,tmle_iid,400,93
σ2boot,NaN,tmle_iid,400,93
ψ,0.26216409833564946,ols,400,93
σ2,0.004308802054091044,ols,400,93
σ2net,0.004308802054091044,ols,400,93
ψ,0.9715771763033385,plugin,400,94
σ2boot,NaN,plugin,400,94
ψ,0.8847490109775883,ipw,400,94
σ2,0.000306231706519584,ipw,400,94
σ2net,0.0007809399793931425,ipw,400,94
σ2boot,NaN,ipw,400,94
stabilized,false,ipw,400,94
ψ,0.8847490150507669,sipw,400,94
σ2,0.0003062318971397587,sipw,400,94
σ2net,0.0007809398741974768,sipw,400,94
σ2boot,NaN,sipw,400,94
stabilized,true,sipw,400,94
ψ,0.9715771826575542,onestep,400,94
σ2,0.00030121189523275795,onestep,400,94
σ2net,0.0007809631587438393,onestep,400,94
σ2boot,NaN,onestep,400,94
ψ,0.9710757865431878,tmle,400,94
σ2,0.0003012125217248459,tmle,400,94
σ2net,0.0007808114877291678,tmle,400,94
σ2boot,NaN,tmle,400,94
ψ,0.8958353806154616,plugin_iid,400,94
σ2boot,NaN,plugin_iid,400,94
ψ,0.884749019379193,ipw_iid,400,94
σ2,0.000306231828900331,ipw_iid,400,94
σ2net,0.0003062318289003312,ipw_iid,400,94
σ2boot,NaN,ipw_iid,400,94
stabilized,false,ipw_iid,400,94
ψ,0.8847490280081867,sipw_iid,400,94
σ2,0.00030623189867822495,sipw_iid,400,94
σ2net,0.00030623189867822484,sipw_iid,400,94
σ2boot,NaN,sipw_iid,400,94
stabilized,true,sipw_iid,400,94
ψ,0.8958353856376836,onestep_iid,400,94
σ2,0.0003062320205131841,onestep_iid,400,94
σ2net,0.0003062320205131842,onestep_iid,400,94
σ2boot,NaN,onestep_iid,400,94
ψ,0.8958353879316087,tmle_iid,400,94
σ2,0.0003062319844617448,tmle_iid,400,94
σ2net,0.0003062319844617448,tmle_iid,400,94
σ2boot,NaN,tmle_iid,400,94
ψ,0.2550821193439481,ols,400,94
σ2,0.00386200723794165,ols,400,94
σ2net,0.00386200723794165,ols,400,94
ψ,0.95289472367359,plugin,400,95
σ2boot,NaN,plugin,400,95
ψ,0.8657184371238107,ipw,400,95
σ2,0.0003589818108556388,ipw,400,95
σ2net,0.0015152750186340788,ipw,400,95
σ2boot,NaN,ipw,400,95
stabilized,false,ipw,400,95
ψ,0.8657184362716039,sipw,400,95
σ2,0.00035898193072050015,sipw,400,95
σ2net,0.001515274940817943,sipw,400,95
σ2boot,NaN,sipw,400,95
stabilized,true,sipw,400,95
ψ,0.9528947256411472,onestep,400,95
σ2,0.0003547649010693536,onestep,400,95
σ2net,0.0014635619193732537,onestep,400,95
σ2boot,NaN,onestep,400,95
ψ,0.9528947287062891,tmle,400,95
σ2,0.00035476486335482706,tmle,400,95
σ2net,0.0014635618091142803,tmle,400,95
σ2boot,NaN,tmle,400,95
ψ,0.8829317307431778,plugin_iid,400,95
σ2boot,NaN,plugin_iid,400,95
ψ,0.8657184971176464,ipw_iid,400,95
σ2,0.0003589822304923032,ipw_iid,400,95
σ2net,0.00035898223049230324,ipw_iid,400,95
σ2boot,NaN,ipw_iid,400,95
stabilized,false,ipw_iid,400,95
ψ,0.8657184426778383,sipw_iid,400,95
σ2,0.0003589818972668553,sipw_iid,400,95
σ2net,0.0003589818972668554,sipw_iid,400,95
σ2boot,NaN,sipw_iid,400,95
stabilized,true,sipw_iid,400,95
ψ,0.8829317266983543,onestep_iid,400,95
σ2,0.0003589820143962754,onestep_iid,400,95
σ2net,0.0003589820143962754,onestep_iid,400,95
σ2boot,NaN,onestep_iid,400,95
ψ,0.8829317287177652,tmle_iid,400,95
σ2,0.00035898203951526474,tmle_iid,400,95
σ2net,0.0003589820395152648,tmle_iid,400,95
σ2boot,NaN,tmle_iid,400,95
ψ,0.4004687265905705,ols,400,95
σ2,0.004288061789624689,ols,400,95
σ2net,0.004288061789624689,ols,400,95
ψ,0.9756439723108121,plugin,400,96
σ2boot,NaN,plugin,400,96
ψ,0.8856872271945302,ipw,400,96
σ2,0.00043666246943833194,ipw,400,96
σ2net,0.0013082844137255294,ipw,400,96
σ2boot,NaN,ipw,400,96
stabilized,false,ipw,400,96
ψ,0.8856872306311678,sipw,400,96
σ2,0.00043666244440095293,sipw,400,96
σ2net,0.001308283629679951,sipw,400,96
σ2boot,NaN,sipw,400,96
stabilized,true,sipw,400,96
ψ,0.9756439586105897,onestep,400,96
σ2,0.00043246174195582944,onestep,400,96
σ2net,0.0012663233039394608,onestep,400,96
σ2boot,NaN,onestep,400,96
ψ,0.9751317047155545,tmle,400,96
σ2,0.0004324624415592595,tmle,400,96
σ2net,0.0012659644420859708,tmle,400,96
σ2boot,NaN,tmle,400,96
ψ,0.8961539134254588,plugin_iid,400,96
σ2boot,NaN,plugin_iid,400,96
ψ,0.8856872989318694,ipw_iid,400,96
σ2,0.00043666303922866676,ipw_iid,400,96
σ2net,0.000436663039228667,ipw_iid,400,96
σ2boot,NaN,ipw_iid,400,96
stabilized,false,ipw_iid,400,96
ψ,0.885687312042583,sipw_iid,400,96
σ2,0.0004366627430399685,sipw_iid,400,96
σ2net,0.0004366627430399684,sipw_iid,400,96
σ2boot,NaN,sipw_iid,400,96
stabilized,true,sipw_iid,400,96
ψ,0.8961539155766429,onestep_iid,400,96
σ2,0.00043666267511245643,onestep_iid,400,96
σ2net,0.00043666267511245654,onestep_iid,400,96
σ2boot,NaN,onestep_iid,400,96
ψ,0.8961539100214415,tmle_iid,400,96
σ2,0.00043666263303776125,tmle_iid,400,96
σ2net,0.00043666263303776125,tmle_iid,400,96
σ2boot,NaN,tmle_iid,400,96
ψ,0.26598832995288274,ols,400,96
σ2,0.004531983116153766,ols,400,96
σ2net,0.004531983116153766,ols,400,96
ψ,0.9395056758738535,plugin,400,97
σ2boot,NaN,plugin,400,97
ψ,0.8456571089441606,ipw,400,97
σ2,0.00047549446635333624,ipw,400,97
σ2net,0.0020418193564436518,ipw,400,97
σ2boot,NaN,ipw,400,97
stabilized,false,ipw,400,97
ψ,0.8456570815028371,sipw,400,97
σ2,0.00047549454898926255,sipw,400,97
σ2net,0.0020418186940103916,sipw,400,97
σ2boot,NaN,sipw,400,97
stabilized,true,sipw,400,97
ψ,0.9395056784289796,onestep,400,97
σ2,0.0004680831580157649,onestep,400,97
σ2net,0.0020047875718787363,onestep,400,97
σ2boot,NaN,onestep,400,97
ψ,0.9393699488727484,tmle,400,97
σ2,0.0004680831471415745,tmle,400,97
σ2net,0.0020047315197703405,tmle,400,97
σ2boot,NaN,tmle,400,97
ψ,0.8615003861844417,plugin_iid,400,97
σ2boot,NaN,plugin_iid,400,97
ψ,0.8456570981143186,ipw_iid,400,97
σ2,0.000475494288985455,ipw_iid,400,97
σ2net,0.00047549428898545517,ipw_iid,400,97
σ2boot,NaN,ipw_iid,400,97
stabilized,false,ipw_iid,400,97
ψ,0.8456570691197081,sipw_iid,400,97
σ2,0.00047549452434681393,sipw_iid,400,97
σ2net,0.000475494524346814,sipw_iid,400,97
σ2boot,NaN,sipw_iid,400,97
stabilized,true,sipw_iid,400,97
ψ,0.8615003795766251,onestep_iid,400,97
σ2,0.0004754949080341355,onestep_iid,400,97
σ2net,0.0004754949080341352,onestep_iid,400,97
σ2boot,NaN,onestep_iid,400,97
ψ,0.8615003724633814,tmle_iid,400,97
σ2,0.00047549494624749564,tmle_iid,400,97
σ2net,0.0004754949462474957,tmle_iid,400,97
σ2boot,NaN,tmle_iid,400,97
ψ,0.3942143733713824,ols,400,97
σ2,0.004547544965517979,ols,400,97
σ2net,0.004547544965517979,ols,400,97
ψ,1.0001137425904374,plugin,400,98
σ2boot,NaN,plugin,400,98
ψ,0.908406482458446,ipw,400,98
σ2,0.00036246975905760743,ipw,400,98
σ2net,0.001208034397055311,ipw,400,98
σ2boot,NaN,ipw,400,98
stabilized,false,ipw,400,98
ψ,0.9084065192572958,sipw,400,98
σ2,0.000362469861559824,sipw,400,98
σ2net,0.0012080330855662347,sipw,400,98
σ2boot,NaN,sipw,400,98
stabilized,true,sipw,400,98
ψ,1.000113748498252,onestep,400,98
σ2,0.00035960939653979036,onestep,400,98
σ2net,0.00119548215142615,onestep,400,98
σ2boot,NaN,onestep,400,98
ψ,0.9999150794564321,tmle,400,98
σ2,0.0003596094827875709,tmle,400,98
σ2net,0.0011955646798103097,tmle,400,98
σ2boot,NaN,tmle,400,98
ψ,0.9158286591378199,plugin_iid,400,98
σ2boot,NaN,plugin_iid,400,98
ψ,0.9084065155355916,ipw_iid,400,98
σ2,0.0003624700164735893,ipw_iid,400,98
σ2net,0.0003624700164735893,ipw_iid,400,98
σ2boot,NaN,ipw_iid,400,98
stabilized,false,ipw_iid,400,98
ψ,0.9084065176537961,sipw_iid,400,98
σ2,0.0003624700049181311,sipw_iid,400,98
σ2net,0.0003624700049181311,sipw_iid,400,98
σ2boot,NaN,sipw_iid,400,98
stabilized,true,sipw_iid,400,98
ψ,0.9158286516198589,onestep_iid,400,98
σ2,0.0003624700172375828,onestep_iid,400,98
σ2net,0.0003624700172375835,onestep_iid,400,98
σ2boot,NaN,onestep_iid,400,98
ψ,0.9158286632630492,tmle_iid,400,98
σ2,0.0003624700381951089,tmle_iid,400,98
σ2net,0.00036247003819510907,tmle_iid,400,98
σ2boot,NaN,tmle_iid,400,98
ψ,0.18474653898622537,ols,400,98
σ2,0.003922079712939327,ols,400,98
σ2net,0.003922079712939327,ols,400,98
ψ,0.965799348097058,plugin,400,99
σ2boot,NaN,plugin,400,99
ψ,0.8734652429881913,ipw,400,99
σ2,0.00043195576344699516,ipw,400,99
σ2net,0.001434750716406996,ipw,400,99
σ2boot,NaN,ipw,400,99
stabilized,false,ipw,400,99
ψ,0.8734652649070435,sipw,400,99
σ2,0.00043195604875903413,sipw,400,99
σ2net,0.0014347499727121818,sipw,400,99
σ2boot,NaN,sipw,400,99
stabilized,true,sipw,400,99
ψ,0.9657993608786427,onestep,400,99
σ2,0.0004256517446988713,onestep,400,99
σ2net,0.0013834077551734248,onestep,400,99
σ2boot,NaN,onestep,400,99
ψ,0.965799358251634,tmle,400,99
σ2,0.00042565174496883405,tmle,400,99
σ2net,0.001383407757921201,tmle,400,99
σ2boot,NaN,tmle,400,99
ψ,0.8854700538989537,plugin_iid,400,99
σ2boot,NaN,plugin_iid,400,99
ψ,0.873465264491374,ipw_iid,400,99
σ2,0.00043195604952203415,ipw_iid,400,99
σ2net,0.00043195604952203393,ipw_iid,400,99
σ2boot,NaN,ipw_iid,400,99
stabilized,false,ipw_iid,400,99
ψ,0.873465433395727,sipw_iid,400,99
σ2,0.0004319567739519485,sipw_iid,400,99
σ2net,0.0004319567739519485,sipw_iid,400,99
σ2boot,NaN,sipw_iid,400,99
stabilized,true,sipw_iid,400,99
ψ,0.8854700646707933,onestep_iid,400,99
σ2,0.00043195649997592426,onestep_iid,400,99
σ2net,0.0004319564999759244,onestep_iid,400,99
σ2boot,NaN,onestep_iid,400,99
ψ,0.8854700497197482,tmle_iid,400,99
σ2,0.00043195640901854825,tmle_iid,400,99
σ2net,0.00043195640901854803,tmle_iid,400,99
σ2boot,NaN,tmle_iid,400,99
ψ,0.2893092069798523,ols,400,99
σ2,0.004299005411611277,ols,400,99
σ2net,0.004299005411611277,ols,400,99
ψ,0.9491855792460616,plugin,400,100
σ2boot,NaN,plugin,400,100
ψ,0.8594409109189555,ipw,400,100
σ2,0.00041543630513900254,ipw,400,100
σ2net,0.0014421833417431096,ipw,400,100
σ2boot,NaN,ipw,400,100
stabilized,false,ipw,400,100
ψ,0.8594409240237547,sipw,400,100
σ2,0.0004154370411239643,sipw,400,100
σ2net,0.0014421853503223732,sipw,400,100
σ2boot,NaN,sipw,400,100
stabilized,true,sipw,400,100
ψ,0.949185577425599,onestep,400,100
σ2,0.0004079469401626581,onestep,400,100
σ2net,0.0013728967023729389,onestep,400,100
σ2boot,NaN,onestep,400,100
ψ,0.9491855800370734,tmle,400,100
σ2,0.0004079469049717597,tmle,400,100
σ2net,0.0013728965226224388,tmle,400,100
σ2boot,NaN,tmle,400,100
ψ,0.8746420800159147,plugin_iid,400,100
σ2boot,NaN,plugin_iid,400,100
ψ,0.8594410452959699,ipw_iid,400,100
σ2,0.00041543776503553476,ipw_iid,400,100
σ2net,0.00041543776503553465,ipw_iid,400,100
σ2boot,NaN,ipw_iid,400,100
stabilized,false,ipw_iid,400,100
ψ,0.8594410583049171,sipw_iid,400,100
σ2,0.00041543773294383746,sipw_iid,400,100
σ2net,0.0004154377329438376,sipw_iid,400,100
σ2boot,NaN,sipw_iid,400,100
stabilized,true,sipw_iid,400,100
ψ,0.8746420503576592,onestep_iid,400,100
σ2,0.00041543746219052923,onestep_iid,400,100
σ2net,0.0004154374621905295,onestep_iid,400,100
σ2boot,NaN,onestep_iid,400,100
ψ,0.8746420533804918,tmle_iid,400,100
σ2,0.00041543746212682113,tmle_iid,400,100
σ2net,0.00041543746212682146,tmle_iid,400,100
σ2boot,NaN,tmle_iid,400,100
ψ,0.34454203941368694,ols,400,100
σ2,0.004284065210287394,ols,400,100
σ2net,0.004284065210287394,ols,400,100
ψ,0.9724339046936624,plugin,400,101
σ2boot,NaN,plugin,400,101
ψ,0.8817246043732591,ipw,400,101
σ2,0.00045178866232011873,ipw,400,101
σ2net,0.0015906680389921135,ipw,400,101
σ2boot,NaN,ipw,400,101
stabilized,false,ipw,400,101
ψ,0.8817246194412526,sipw,400,101
σ2,0.00045178902319845875,sipw,400,101
σ2net,0.0015906676800012827,sipw,400,101
σ2boot,NaN,sipw,400,101
stabilized,true,sipw,400,101
ψ,0.9724338853009494,onestep,400,101
σ2,0.00044696549038746156,onestep,400,101
σ2net,0.0015681221856359035,onestep,400,101
σ2boot,NaN,onestep,400,101
ψ,0.9724338973209572,tmle,400,101
σ2,0.0004469656154599492,tmle,400,101
σ2net,0.001568122577110227,tmle,400,101
σ2boot,NaN,tmle,400,101
ψ,0.8921659072846684,plugin_iid,400,101
σ2boot,NaN,plugin_iid,400,101
ψ,0.8817247306026417,ipw_iid,400,101
σ2,0.000451789811291415,ipw_iid,400,101
σ2net,0.000451789811291415,ipw_iid,400,101
σ2boot,NaN,ipw_iid,400,101
stabilized,false,ipw_iid,400,101
ψ,0.8817246135978646,sipw_iid,400,101
σ2,0.0004517890451803817,sipw_iid,400,101
σ2net,0.00045178904518038186,sipw_iid,400,101
σ2boot,NaN,sipw_iid,400,101
stabilized,true,sipw_iid,400,101
ψ,0.89216589917588,onestep_iid,400,101
σ2,0.0004517894073618801,onestep_iid,400,101
σ2net,0.00045178940736188,onestep_iid,400,101
σ2boot,NaN,onestep_iid,400,101
ψ,0.8921659293616762,tmle_iid,400,101
σ2,0.0004517895378724027,tmle_iid,400,101
σ2net,0.0004517895378724024,tmle_iid,400,101
σ2boot,NaN,tmle_iid,400,101
ψ,0.2559642275841095,ols,400,101
σ2,0.0048336532447014295,ols,400,101
σ2net,0.0048336532447014295,ols,400,101
ψ,0.9784968554004826,plugin,400,102
σ2boot,NaN,plugin,400,102
ψ,0.8881354275129952,ipw,400,102
σ2,0.00039260523195741185,ipw,400,102
σ2net,0.0010587520739177428,ipw,400,102
σ2boot,NaN,ipw,400,102
stabilized,false,ipw,400,102
ψ,0.8881354345732991,sipw,400,102
σ2,0.00039260547253583986,sipw,400,102
σ2net,0.0010587520086494965,sipw,400,102
σ2boot,NaN,sipw,400,102
stabilized,true,sipw,400,102
ψ,0.9784968488095324,onestep,400,102
σ2,0.0003952774844699066,onestep,400,102
σ2net,0.001083839940276633,onestep,400,102
σ2boot,NaN,onestep,400,102
ψ,0.9784968556478243,tmle,400,102
σ2,0.00039527744628823795,tmle,400,102
σ2net,0.001083839846486031,tmle,400,102
σ2boot,NaN,tmle,400,102
ψ,0.905402400843181,plugin_iid,400,102
σ2boot,NaN,plugin_iid,400,102
ψ,0.8881354398499185,ipw_iid,400,102
σ2,0.0003926052867958631,ipw_iid,400,102
σ2net,0.00039260528679586307,ipw_iid,400,102
σ2boot,NaN,ipw_iid,400,102
stabilized,false,ipw_iid,400,102
ψ,0.8881353752936256,sipw_iid,400,102
σ2,0.00039260531586693696,sipw_iid,400,102
σ2net,0.00039260531586693685,sipw_iid,400,102
σ2boot,NaN,sipw_iid,400,102
stabilized,true,sipw_iid,400,102
ψ,0.9054024012828675,onestep_iid,400,102
σ2,0.00039260558975249925,onestep_iid,400,102
σ2net,0.00039260558975249914,onestep_iid,400,102
σ2boot,NaN,onestep_iid,400,102
ψ,0.905402394441448,tmle_iid,400,102
σ2,0.0003926056124084059,tmle_iid,400,102
σ2net,0.0003926056124084058,tmle_iid,400,102
σ2boot,NaN,tmle_iid,400,102
ψ,0.41913416515983876,ols,400,102
σ2,0.003860731077955042,ols,400,102
σ2net,0.003860731077955042,ols,400,102
ψ,0.9826187350225477,plugin,400,103
σ2boot,NaN,plugin,400,103
ψ,0.8878471603337965,ipw,400,103
σ2,0.0003205823152523054,ipw,400,103
σ2net,0.0008968813485968284,ipw,400,103
σ2boot,NaN,ipw,400,103
stabilized,false,ipw,400,103
ψ,0.8876377097163014,sipw,400,103
σ2,0.00032024415420750003,sipw,400,103
σ2net,0.0008937649123224062,sipw,400,103
σ2boot,NaN,sipw,400,103
stabilized,true,sipw,400,103
ψ,0.9825964713923157,onestep,400,103
σ2,0.00032558794323745614,onestep,400,103
σ2net,0.0009217697999324228,onestep,400,103
σ2boot,NaN,onestep,400,103
ψ,0.9823323595852653,tmle,400,103
σ2,0.00032555041939007906,tmle,400,103
σ2net,0.0009220186217540277,tmle,400,103
σ2boot,NaN,tmle,400,103
ψ,0.9012955200414781,plugin_iid,400,103
σ2boot,NaN,plugin_iid,400,103
ψ,0.8879228177915741,ipw_iid,400,103
σ2,0.0003222587068548759,ipw_iid,400,103
σ2net,0.0003222587068548758,ipw_iid,400,103
σ2boot,NaN,ipw_iid,400,103
stabilized,false,ipw_iid,400,103
ψ,0.8879228095440632,sipw_iid,400,103
σ2,0.00032225863801039903,sipw_iid,400,103
σ2net,0.00032225863801039903,sipw_iid,400,103
σ2boot,NaN,sipw_iid,400,103
stabilized,true,sipw_iid,400,103
ψ,0.9012954999370618,onestep_iid,400,103
σ2,0.00032225869491358063,onestep_iid,400,103
σ2net,0.00032225869491358047,onestep_iid,400,103
σ2boot,NaN,onestep_iid,400,103
ψ,0.901295517050973,tmle_iid,400,103
σ2,0.0003222586987080563,tmle_iid,400,103
σ2net,0.00032225869870805654,tmle_iid,400,103
σ2boot,NaN,tmle_iid,400,103
ψ,0.33423486131562524,ols,400,103
σ2,0.0034916377468708656,ols,400,103
σ2net,0.0034916377468708656,ols,400,103
ψ,1.0265367259708975,plugin,400,104
σ2boot,NaN,plugin,400,104
ψ,0.9303792255701248,ipw,400,104
σ2,0.0004522248591002739,ipw,400,104
σ2net,0.0018527988489481625,ipw,400,104
σ2boot,NaN,ipw,400,104
stabilized,false,ipw,400,104
ψ,0.9303791924602304,sipw,400,104
σ2,0.00045222443867296106,sipw,400,104
σ2net,0.0018527970638337252,sipw,400,104
σ2boot,NaN,sipw,400,104
stabilized,true,sipw,400,104
ψ,1.0265367310307165,onestep,400,104
σ2,0.0004496939767336184,onestep,400,104
σ2net,0.001804131697047923,onestep,400,104
σ2boot,NaN,onestep,400,104
ψ,1.0264094961278172,tmle,400,104
σ2,0.0004496940533503147,tmle,400,104
σ2net,0.001804118870816324,tmle,400,104
σ2boot,NaN,tmle,400,104
ψ,0.9464129643062686,plugin_iid,400,104
σ2boot,NaN,plugin_iid,400,104
ψ,0.9303792324433172,ipw_iid,400,104
σ2,0.0004522248927439457,ipw_iid,400,104
σ2net,0.00045222489274394624,ipw_iid,400,104
σ2boot,NaN,ipw_iid,400,104
stabilized,false,ipw_iid,400,104
ψ,0.9303791264732891,sipw_iid,400,104
σ2,0.00045222442033539636,sipw_iid,400,104
σ2net,0.000452224420335396,sipw_iid,400,104
σ2boot,NaN,sipw_iid,400,104
stabilized,true,sipw_iid,400,104
