estimate,value,method,samples,i
σ2boot,NaN,onestep_iid,400,38
ψ,3.519364265869013,tmle_iid,400,38
σ2,0.00018921864242598562,tmle_iid,400,38
σ2net,0.00018921864242598557,tmle_iid,400,38
σ2boot,NaN,tmle_iid,400,38
ψ,-0.028463704076731045,ols,400,38
σ2,0.00645821628752885,ols,400,38
σ2net,0.00645821628752885,ols,400,38
ψ,3.482686051799249,plugin,400,39
σ2boot,NaN,plugin,400,39
ψ,3.431965678255801,ipw,400,39
σ2,0.00021508382867928456,ipw,400,39
σ2net,0.0005959390696990183,ipw,400,39
σ2boot,NaN,ipw,400,39
stabilized,false,ipw,400,39
ψ,3.4319657139127706,sipw,400,39
σ2,0.00021508340439732918,sipw,400,39
σ2net,0.0005959395625391588,sipw,400,39
σ2boot,NaN,sipw,400,39
stabilized,true,sipw,400,39
ψ,3.4826860585174098,onestep,400,39
σ2,0.00018937708443501,onestep,400,39
σ2net,0.00042548272006654857,onestep,400,39
σ2boot,NaN,onestep,400,39
ψ,3.482068071640283,tmle,400,39
σ2,0.00018937804579547242,tmle,400,39
σ2net,0.00042252028284937306,tmle,400,39
σ2boot,NaN,tmle,400,39
ψ,3.445393534801021,plugin_iid,400,39
σ2boot,NaN,plugin_iid,400,39
ψ,3.4319656750962997,ipw_iid,400,39
σ2,0.00021508388591940134,ipw_iid,400,39
σ2net,0.00021508388591940107,ipw_iid,400,39
σ2boot,NaN,ipw_iid,400,39
stabilized,false,ipw_iid,400,39
ψ,3.4319656599106967,sipw_iid,400,39
σ2,0.00021508370188196393,sipw_iid,400,39
σ2net,0.000215083701881964,sipw_iid,400,39
σ2boot,NaN,sipw_iid,400,39
stabilized,true,sipw_iid,400,39
ψ,3.4453935371708315,onestep_iid,400,39
σ2,0.00021508365277054855,onestep_iid,400,39
σ2net,0.0002150836527705486,onestep_iid,400,39
σ2boot,NaN,onestep_iid,400,39
ψ,3.4453935292885056,tmle_iid,400,39
σ2,0.00021508376477943225,tmle_iid,400,39
σ2net,0.0002150837647794322,tmle_iid,400,39
σ2boot,NaN,tmle_iid,400,39
ψ,0.1297010350628911,ols,400,39
σ2,0.0072209582513711535,ols,400,39
σ2net,0.0072209582513711535,ols,400,39
ψ,3.55895360178752,plugin,400,40
σ2boot,NaN,plugin,400,40
ψ,3.507775869865069,ipw,400,40
σ2,0.00018303587443370436,ipw,400,40
σ2net,0.0006642210485140541,ipw,400,40
σ2boot,NaN,ipw,400,40
stabilized,false,ipw,400,40
ψ,3.507775873218955,sipw,400,40
σ2,0.0001830357652640744,sipw,400,40
σ2net,0.0006642267659387478,sipw,400,40
σ2boot,NaN,sipw,400,40
stabilized,true,sipw,400,40
ψ,3.5589536013731187,onestep,400,40
σ2,0.00018407553165043447,onestep,400,40
σ2net,0.0006417510420111196,onestep,400,40
σ2boot,NaN,onestep,400,40
ψ,3.5583787007573084,tmle,400,40
σ2,0.00018407635785852228,tmle,400,40
σ2net,0.000642888472442841,tmle,400,40
σ2boot,NaN,tmle,400,40
ψ,3.517603340139481,plugin_iid,400,40
σ2boot,NaN,plugin_iid,400,40
ψ,3.5077758756310033,ipw_iid,400,40
σ2,0.000183035956460645,ipw_iid,400,40
σ2net,0.00018303595646064504,ipw_iid,400,40
σ2boot,NaN,ipw_iid,400,40
stabilized,false,ipw_iid,400,40
ψ,3.507775868813689,sipw_iid,400,40
σ2,0.00018303577963137144,sipw_iid,400,40
σ2net,0.00018303577963137122,sipw_iid,400,40
σ2boot,NaN,sipw_iid,400,40
stabilized,true,sipw_iid,400,40
ψ,3.5176033396517625,onestep_iid,400,40
σ2,0.00018303580641903345,onestep_iid,400,40
σ2net,0.00018303580641903342,onestep_iid,400,40
σ2boot,NaN,onestep_iid,400,40
ψ,3.51760335377278,tmle_iid,400,40
σ2,0.00018303579783940396,tmle_iid,400,40
σ2net,0.0001830357978394039,tmle_iid,400,40
σ2boot,NaN,tmle_iid,400,40
ψ,-0.03235944194729869,ols,400,40
σ2,0.005990120730174566,ols,400,40
σ2net,0.005990120730174566,ols,400,40
ψ,3.586144125246412,plugin,400,41
σ2boot,NaN,plugin,400,41
ψ,3.5365379948597466,ipw,400,41
σ2,0.00021220644023118925,ipw,400,41
σ2net,0.0008603620971443228,ipw,400,41
σ2boot,NaN,ipw,400,41
stabilized,false,ipw,400,41
ψ,3.5365380239732254,sipw,400,41
σ2,0.00021220636321547492,sipw,400,41
σ2net,0.0008603583346784447,sipw,400,41
σ2boot,NaN,sipw,400,41
stabilized,true,sipw,400,41
ψ,3.5861441249020793,onestep,400,41
σ2,0.0002092498696464332,onestep,400,41
σ2net,0.001035138211603551,onestep,400,41
σ2boot,NaN,onestep,400,41
ψ,3.585666314571087,tmle,400,41
σ2,0.0002092504467684819,tmle,400,41
σ2net,0.0010386212833888731,tmle,400,41
σ2boot,NaN,tmle,400,41
ψ,3.547090588588156,plugin_iid,400,41
σ2boot,NaN,plugin_iid,400,41
ψ,3.5365379764673652,ipw_iid,400,41
σ2,0.0002122061734833238,ipw_iid,400,41
σ2net,0.0002122061734833238,ipw_iid,400,41
σ2boot,NaN,ipw_iid,400,41
stabilized,false,ipw_iid,400,41
ψ,3.536538007818008,sipw_iid,400,41
σ2,0.00021220641278516376,sipw_iid,400,41
σ2net,0.00021220641278516376,sipw_iid,400,41
σ2boot,NaN,sipw_iid,400,41
stabilized,true,sipw_iid,400,41
ψ,3.5470905948241214,onestep_iid,400,41
σ2,0.00021220644350197952,onestep_iid,400,41
σ2net,0.00021220644350197938,onestep_iid,400,41
σ2boot,NaN,onestep_iid,400,41
ψ,3.547090600872084,tmle_iid,400,41
σ2,0.00021220642989180485,tmle_iid,400,41
σ2net,0.0002122064298918049,tmle_iid,400,41
σ2boot,NaN,tmle_iid,400,41
ψ,0.06084808939971713,ols,400,41
σ2,0.007700422527328638,ols,400,41
σ2net,0.007700422527328638,ols,400,41
ψ,3.5566335003526337,plugin,400,42
σ2boot,NaN,plugin,400,42
ψ,3.502771135384854,ipw,400,42
σ2,0.00020344019703604985,ipw,400,42
σ2net,0.0007100801418996046,ipw,400,42
σ2boot,NaN,ipw,400,42
stabilized,false,ipw,400,42
ψ,3.5027711319468504,sipw,400,42
σ2,0.0002034402188419472,sipw,400,42
σ2net,0.0007100808311188662,sipw,400,42
σ2boot,NaN,sipw,400,42
stabilized,true,sipw,400,42
ψ,3.556633499393162,onestep,400,42
σ2,0.00020972410969324188,onestep,400,42
σ2net,0.0007189858193728397,onestep,400,42
σ2boot,NaN,onestep,400,42
ψ,3.5561216663119457,tmle,400,42
σ2,0.00020972476417058225,tmle,400,42
σ2net,0.0007188573276590822,tmle,400,42
σ2boot,NaN,tmle,400,42
ψ,3.513388317647977,plugin_iid,400,42
σ2boot,NaN,plugin_iid,400,42
ψ,3.5027711399434684,ipw_iid,400,42
σ2,0.00020344027137403237,ipw_iid,400,42
σ2net,0.00020344027137403242,ipw_iid,400,42
σ2boot,NaN,ipw_iid,400,42
stabilized,false,ipw_iid,400,42
ψ,3.5027711569125723,sipw_iid,400,42
σ2,0.00020344015789799981,sipw_iid,400,42
σ2net,0.00020344015789799976,sipw_iid,400,42
σ2boot,NaN,sipw_iid,400,42
stabilized,true,sipw_iid,400,42
ψ,3.5133883161109973,onestep_iid,400,42
σ2,0.00020344022693699103,onestep_iid,400,42
σ2net,0.000203440226936991,onestep_iid,400,42
σ2boot,NaN,onestep_iid,400,42
ψ,3.513388316746953,tmle_iid,400,42
σ2,0.00020344021159917296,tmle_iid,400,42
σ2net,0.00020344021159917296,tmle_iid,400,42
σ2boot,NaN,tmle_iid,400,42
ψ,0.17709712188169666,ols,400,42
σ2,0.0071648219708731,ols,400,42
σ2net,0.0071648219708731,ols,400,42
ψ,3.495047943013867,plugin,400,43
σ2boot,NaN,plugin,400,43
ψ,3.44708616752913,ipw,400,43
σ2,0.00022261757396589582,ipw,400,43
σ2net,0.0015416247170793554,ipw,400,43
σ2boot,NaN,ipw,400,43
stabilized,false,ipw,400,43
ψ,3.4470861084051876,sipw,400,43
σ2,0.00022261627299554238,sipw,400,43
σ2net,0.0015416085238044836,sipw,400,43
σ2boot,NaN,sipw,400,43
stabilized,true,sipw,400,43
ψ,3.4950479390408677,onestep,400,43
σ2,0.00020806591650476147,onestep,400,43
σ2net,0.0013399863992254251,onestep,400,43
σ2boot,NaN,onestep,400,43
ψ,3.4944413933614475,tmle,400,43
σ2,0.00020806683320241225,tmle,400,43
σ2net,0.0013362840952444418,tmle,400,43
σ2boot,NaN,tmle,400,43
ψ,3.4591809598289336,plugin_iid,400,43
σ2boot,NaN,plugin_iid,400,43
ψ,3.44708613406279,ipw_iid,400,43
σ2,0.00022261716288562988,ipw_iid,400,43
σ2net,0.0002226171628856298,ipw_iid,400,43
σ2boot,NaN,ipw_iid,400,43
stabilized,false,ipw_iid,400,43
ψ,3.4470860847282347,sipw_iid,400,43
σ2,0.00022261636154963327,sipw_iid,400,43
σ2net,0.00022261636154963322,sipw_iid,400,43
σ2boot,NaN,sipw_iid,400,43
stabilized,true,sipw_iid,400,43
ψ,3.4591809563822618,onestep_iid,400,43
σ2,0.00022261642255028152,onestep_iid,400,43
σ2net,0.0002226164225502814,onestep_iid,400,43
σ2boot,NaN,onestep_iid,400,43
ψ,3.459180955879973,tmle_iid,400,43
σ2,0.0002226164009179096,tmle_iid,400,43
σ2net,0.00022261640091790963,tmle_iid,400,43
σ2boot,NaN,tmle_iid,400,43
ψ,0.066521044707497,ols,400,43
σ2,0.0071531648010001,ols,400,43
σ2net,0.0071531648010001,ols,400,43
ψ,3.5091050976457727,plugin,400,44
σ2boot,NaN,plugin,400,44
ψ,3.458962723321718,ipw,400,44
σ2,0.0001745211586410647,ipw,400,44
σ2net,0.0003584742615877421,ipw,400,44
σ2boot,NaN,ipw,400,44
stabilized,false,ipw,400,44
ψ,3.458962727235201,sipw,400,44
σ2,0.00017452122601324332,sipw,400,44
σ2net,0.00035847424986813157,sipw,400,44
σ2boot,NaN,sipw,400,44
stabilized,true,sipw,400,44
ψ,3.509105089224535,onestep,400,44
σ2,0.0001759377524854423,onestep,400,44
σ2net,0.0003938740195323063,onestep,400,44
σ2boot,NaN,onestep,400,44
ψ,3.507914125586995,tmle,400,44
σ2,0.00017594129582213197,tmle,400,44
σ2net,0.0003971529621326898,tmle,400,44
σ2boot,NaN,tmle,400,44
ψ,3.469575593660183,plugin_iid,400,44
σ2boot,NaN,plugin_iid,400,44
ψ,3.4589627204738647,ipw_iid,400,44
σ2,0.00017452113244999215,ipw_iid,400,44
σ2net,0.00017452113244999205,ipw_iid,400,44
σ2boot,NaN,ipw_iid,400,44
stabilized,false,ipw_iid,400,44
ψ,3.458962724616192,sipw_iid,400,44
σ2,0.00017452123344267932,sipw_iid,400,44
σ2net,0.00017452123344267927,sipw_iid,400,44
σ2boot,NaN,sipw_iid,400,44
stabilized,true,sipw_iid,400,44
ψ,3.4695755863857682,onestep_iid,400,44
σ2,0.0001745212694192346,onestep_iid,400,44
σ2net,0.00017452126941923455,onestep_iid,400,44
σ2boot,NaN,onestep_iid,400,44
ψ,3.469575593689943,tmle_iid,400,44
σ2,0.00017452127153995496,tmle_iid,400,44
σ2net,0.00017452127153995512,tmle_iid,400,44
σ2boot,NaN,tmle_iid,400,44
ψ,0.001284660430037395,ols,400,44
σ2,0.006032219724509753,ols,400,44
σ2net,0.006032219724509753,ols,400,44
ψ,3.545417413468773,plugin,400,45
σ2boot,NaN,plugin,400,45
ψ,3.4955589359557773,ipw,400,45
σ2,0.00019670885488112759,ipw,400,45
σ2net,0.000541996397803091,ipw,400,45
σ2boot,NaN,ipw,400,45
stabilized,false,ipw,400,45
ψ,3.495558944262765,sipw,400,45
σ2,0.00019670895349317615,sipw,400,45
σ2net,0.0005419965903083235,sipw,400,45
σ2boot,NaN,sipw,400,45
stabilized,true,sipw,400,45
ψ,3.545417415652794,onestep,400,45
σ2,0.00019699679110923838,onestep,400,45
σ2net,0.0005146788362284978,onestep,400,45
σ2boot,NaN,onestep,400,45
ψ,3.5450563759341684,tmle,400,45
σ2,0.00019699710448132002,tmle,400,45
σ2net,0.0005147282935845312,tmle,400,45
σ2boot,NaN,tmle,400,45
ψ,3.504194664760019,plugin_iid,400,45
σ2boot,NaN,plugin_iid,400,45
ψ,3.4955589588324414,ipw_iid,400,45
σ2,0.00019670929431623755,ipw_iid,400,45
σ2net,0.00019670929431623747,ipw_iid,400,45
σ2boot,NaN,ipw_iid,400,45
stabilized,false,ipw_iid,400,45
ψ,3.4955589293929124,sipw_iid,400,45
σ2,0.0001967089227278751,sipw_iid,400,45
σ2net,0.00019670892272787507,sipw_iid,400,45
σ2boot,NaN,sipw_iid,400,45
stabilized,true,sipw_iid,400,45
ψ,3.504194660659475,onestep_iid,400,45
σ2,0.00019670892274644886,onestep_iid,400,45
σ2net,0.00019670892274644886,onestep_iid,400,45
σ2boot,NaN,onestep_iid,400,45
ψ,3.5041946633227123,tmle_iid,400,45
σ2,0.00019670893886100711,tmle_iid,400,45
σ2net,0.00019670893886100722,tmle_iid,400,45
σ2boot,NaN,tmle_iid,400,45
ψ,0.025894234939385228,ols,400,45
σ2,0.0073467031760111575,ols,400,45
σ2net,0.0073467031760111575,ols,400,45
ψ,3.49806478908933,plugin,400,46
σ2boot,NaN,plugin,400,46
ψ,3.4459231453701546,ipw,400,46
σ2,0.0002473694335661424,ipw,400,46
σ2net,0.0006203877077927331,ipw,400,46
σ2boot,NaN,ipw,400,46
stabilized,false,ipw,400,46
ψ,3.4459231740239056,sipw,400,46
σ2,0.000247369235842039,sipw,400,46
σ2net,0.00062038847312315,sipw,400,46
σ2boot,NaN,sipw,400,46
stabilized,true,sipw,400,46
ψ,3.4980647860170815,onestep,400,46
σ2,0.00023750005057301913,onestep,400,46
σ2net,0.0006263828004878894,onestep,400,46
σ2boot,NaN,onestep,400,46
ψ,3.497191968403036,tmle,400,46
σ2,0.00023750196177462654,tmle,400,46
σ2net,0.0006266999251239807,tmle,400,46
σ2boot,NaN,tmle,400,46
ψ,3.457469279355537,plugin_iid,400,46
σ2boot,NaN,plugin_iid,400,46
ψ,3.4459231225466986,ipw_iid,400,46
σ2,0.00024736911931324553,ipw_iid,400,46
σ2net,0.0002473691193132456,ipw_iid,400,46
σ2boot,NaN,ipw_iid,400,46
stabilized,false,ipw_iid,400,46
ψ,3.4459231310987986,sipw_iid,400,46
σ2,0.0002473692939932195,sipw_iid,400,46
σ2net,0.0002473692939932194,sipw_iid,400,46
σ2boot,NaN,sipw_iid,400,46
stabilized,true,sipw_iid,400,46
ψ,3.45746925831617,onestep_iid,400,46
σ2,0.0002473692955515174,onestep_iid,400,46
σ2net,0.0002473692955515175,onestep_iid,400,46
σ2boot,NaN,onestep_iid,400,46
ψ,3.4574692574881003,tmle_iid,400,46
σ2,0.0002473693172401259,tmle_iid,400,46
σ2net,0.00024736931724012593,tmle_iid,400,46
σ2boot,NaN,tmle_iid,400,46
ψ,0.07703035775844087,ols,400,46
σ2,0.006971232093101192,ols,400,46
σ2net,0.006971232093101192,ols,400,46
ψ,3.5714487199218614,plugin,400,47
σ2boot,NaN,plugin,400,47
ψ,3.5217269636872537,ipw,400,47
σ2,0.00019658651970994067,ipw,400,47
σ2net,0.0006758169761596785,ipw,400,47
σ2boot,NaN,ipw,400,47
stabilized,false,ipw,400,47
ψ,3.521726997552695,sipw,400,47
σ2,0.0001965868600063643,sipw,400,47
σ2net,0.0006758189968081654,sipw,400,47
σ2boot,NaN,sipw,400,47
stabilized,true,sipw,400,47
ψ,3.5714487220661733,onestep,400,47
σ2,0.00020359002911417884,onestep,400,47
σ2net,0.0007861799915575382,onestep,400,47
σ2boot,NaN,onestep,400,47
ψ,3.5704644617557566,tmle,400,47
σ2,0.00020359244163152716,tmle,400,47
σ2net,0.0007903078105950375,tmle,400,47
σ2boot,NaN,tmle,400,47
ψ,3.529909683373895,plugin_iid,400,47
σ2boot,NaN,plugin_iid,400,47
ψ,3.5217269480391837,ipw_iid,400,47
σ2,0.00019658622435520543,ipw_iid,400,47
σ2net,0.00019658622435520534,ipw_iid,400,47
σ2boot,NaN,ipw_iid,400,47
stabilized,false,ipw_iid,400,47
ψ,3.521726955412482,sipw_iid,400,47
σ2,0.00019658682785173346,sipw_iid,400,47
σ2net,0.0001965868278517335,sipw_iid,400,47
σ2boot,NaN,sipw_iid,400,47
stabilized,true,sipw_iid,400,47
ψ,3.5299096822004725,onestep_iid,400,47
σ2,0.0001965868115919373,onestep_iid,400,47
σ2net,0.00019658681159193721,onestep_iid,400,47
σ2boot,NaN,onestep_iid,400,47
ψ,3.529909688249092,tmle_iid,400,47
σ2,0.0001965868144306221,tmle_iid,400,47
σ2net,0.0001965868144306221,tmle_iid,400,47
σ2boot,NaN,tmle_iid,400,47
ψ,0.03588108102275696,ols,400,47
σ2,0.0073599041690143325,ols,400,47
σ2net,0.0073599041690143325,ols,400,47
ψ,3.514914111900703,plugin,400,48
σ2boot,NaN,plugin,400,48
ψ,3.461824204665251,ipw,400,48
σ2,0.00022393958959607212,ipw,400,48
σ2net,0.0007557668802218401,ipw,400,48
σ2boot,NaN,ipw,400,48
stabilized,false,ipw,400,48
ψ,3.4618242041098934,sipw,400,48
σ2,0.00022393923811909008,sipw,400,48
σ2net,0.000755762057173847,sipw,400,48
σ2boot,NaN,sipw,400,48
stabilized,true,sipw,400,48
ψ,3.514914118413768,onestep,400,48
σ2,0.0002101396713379555,onestep,400,48
σ2net,0.0006205764760568392,onestep,400,48
σ2boot,NaN,onestep,400,48
ψ,3.5148798167490143,tmle,400,48
σ2,0.00021013966599920438,tmle,400,48
σ2net,0.0006204700899820992,tmle,400,48
σ2boot,NaN,tmle,400,48
ψ,3.4730613254880325,plugin_iid,400,48
σ2boot,NaN,plugin_iid,400,48
ψ,3.461824168448183,ipw_iid,400,48
σ2,0.00022393914059853782,ipw_iid,400,48
σ2net,0.00022393914059853782,ipw_iid,400,48
σ2boot,NaN,ipw_iid,400,48
stabilized,false,ipw_iid,400,48
ψ,3.4618241698536405,sipw_iid,400,48
σ2,0.00022393935217303472,sipw_iid,400,48
σ2net,0.00022393935217303483,sipw_iid,400,48
σ2boot,NaN,sipw_iid,400,48
stabilized,true,sipw_iid,400,48
ψ,3.473061327754652,onestep_iid,400,48
σ2,0.0002239393781649783,onestep_iid,400,48
σ2net,0.00022393937816497819,onestep_iid,400,48
σ2boot,NaN,onestep_iid,400,48
ψ,3.4730613158646624,tmle_iid,400,48
σ2,0.000223939415581294,tmle_iid,400,48
σ2net,0.00022393941558129403,tmle_iid,400,48
σ2boot,NaN,tmle_iid,400,48
ψ,0.14853200495846208,ols,400,48
σ2,0.005386119873428646,ols,400,48
σ2net,0.005386119873428646,ols,400,48
ψ,3.4926113091961115,plugin,400,49
σ2boot,NaN,plugin,400,49
ψ,3.440672327018044,ipw,400,49
σ2,0.00017870234057141296,ipw,400,49
σ2net,0.00048035953785534124,ipw,400,49
σ2boot,NaN,ipw,400,49
stabilized,false,ipw,400,49
ψ,3.4406723057003883,sipw,400,49
σ2,0.0001787020705256841,sipw,400,49
σ2net,0.00048036043348678064,sipw,400,49
σ2boot,NaN,sipw,400,49
stabilized,true,sipw,400,49
ψ,3.492611310940597,onestep,400,49
σ2,0.00018927962077460185,onestep,400,49
σ2net,0.0006104989945352404,onestep,400,49
σ2boot,NaN,onestep,400,49
ψ,3.4899473851160447,tmle,400,49
σ2,0.0001892973595586118,tmle,400,49
σ2net,0.0006299349497272724,tmle,400,49
σ2boot,NaN,tmle,400,49
ψ,3.4531805142701106,plugin_iid,400,49
σ2boot,NaN,plugin_iid,400,49
ψ,3.440672325961211,ipw_iid,400,49
σ2,0.00017870235891231814,ipw_iid,400,49
σ2net,0.00017870235891231804,ipw_iid,400,49
σ2boot,NaN,ipw_iid,400,49
stabilized,false,ipw_iid,400,49
ψ,3.4406723073439363,sipw_iid,400,49
σ2,0.00017870205919495277,sipw_iid,400,49
σ2net,0.0001787020591949527,sipw_iid,400,49
σ2boot,NaN,sipw_iid,400,49
stabilized,true,sipw_iid,400,49
ψ,3.453180511628373,onestep_iid,400,49
σ2,0.00017870207920842545,onestep_iid,400,49
σ2net,0.0001787020792084257,onestep_iid,400,49
σ2boot,NaN,onestep_iid,400,49
ψ,3.4531805137443117,tmle_iid,400,49
σ2,0.00017870207125790847,tmle_iid,400,49
σ2net,0.0001787020712579085,tmle_iid,400,49
σ2boot,NaN,tmle_iid,400,49
ψ,0.19169689575939525,ols,400,49
σ2,0.00731920023397647,ols,400,49
σ2net,0.00731920023397647,ols,400,49
ψ,3.509978824644362,plugin,400,50
σ2boot,NaN,plugin,400,50
ψ,3.458934252601375,ipw,400,50
σ2,0.00023021707104194374,ipw,400,50
σ2net,0.0007773818140792423,ipw,400,50
σ2boot,NaN,ipw,400,50
stabilized,false,ipw,400,50
ψ,3.458934209366127,sipw,400,50
σ2,0.00023021612202680987,sipw,400,50
σ2net,0.0007773792525820098,sipw,400,50
σ2boot,NaN,sipw,400,50
stabilized,true,sipw,400,50
ψ,3.509978830495085,onestep,400,50
σ2,0.00021504821719996056,onestep,400,50
σ2net,0.0007905691026612977,onestep,400,50
σ2boot,NaN,onestep,400,50
ψ,3.509309797924658,tmle,400,50
σ2,0.00021504933717141504,tmle,400,50
σ2net,0.0007918371302088207,tmle,400,50
σ2boot,NaN,tmle,400,50
ψ,3.465594407440289,plugin_iid,400,50
σ2boot,NaN,plugin_iid,400,50
ψ,3.4589342008629274,ipw_iid,400,50
σ2,0.0002302162787905076,ipw_iid,400,50
σ2net,0.0002302162787905075,ipw_iid,400,50
σ2boot,NaN,ipw_iid,400,50
stabilized,false,ipw_iid,400,50
ψ,3.458934234859718,sipw_iid,400,50
σ2,0.00023021621896672856,sipw_iid,400,50
σ2net,0.0002302162189667285,sipw_iid,400,50
σ2boot,NaN,sipw_iid,400,50
stabilized,true,sipw_iid,400,50
ψ,3.465594405493011,onestep_iid,400,50
σ2,0.0002302162518624951,onestep_iid,400,50
σ2net,0.00023021625186249532,onestep_iid,400,50
σ2boot,NaN,onestep_iid,400,50
ψ,3.4655944107782677,tmle_iid,400,50
σ2,0.00023021626820263967,tmle_iid,400,50
σ2net,0.00023021626820263964,tmle_iid,400,50
σ2boot,NaN,tmle_iid,400,50
ψ,0.010682975846042818,ols,400,50
σ2,0.007457635553177159,ols,400,50
σ2net,0.007457635553177159,ols,400,50
ψ,3.5070712485581343,plugin,400,51
σ2boot,NaN,plugin,400,51
ψ,3.458463263307479,ipw,400,51
σ2,0.00021136366331419917,ipw,400,51
σ2net,0.0005214059122061144,ipw,400,51
σ2boot,NaN,ipw,400,51
stabilized,false,ipw,400,51
ψ,3.4584632819486325,sipw,400,51
σ2,0.00021136366124667406,sipw,400,51
σ2net,0.0005214058734597884,sipw,400,51
σ2boot,NaN,sipw,400,51
stabilized,true,sipw,400,51
ψ,3.5070712483042645,onestep,400,51
σ2,0.00019446461538695297,onestep,400,51
σ2net,0.0005573889006696588,onestep,400,51
σ2boot,NaN,onestep,400,51
ψ,3.507071243942615,tmle,400,51
σ2,0.000194464620476297,tmle,400,51
σ2net,0.0005573889923331842,tmle,400,51
σ2boot,NaN,tmle,400,51
ψ,3.4680870692178685,plugin_iid,400,51
σ2boot,NaN,plugin_iid,400,51
ψ,3.4584632619732885,ipw_iid,400,51
σ2,0.00021136368970658986,ipw_iid,400,51
σ2net,0.00021136368970658988,ipw_iid,400,51
σ2boot,NaN,ipw_iid,400,51
stabilized,false,ipw_iid,400,51
ψ,3.4584632503129127,sipw_iid,400,51
σ2,0.0002113636523492231,sipw_iid,400,51
σ2net,0.0002113636523492231,sipw_iid,400,51
σ2boot,NaN,sipw_iid,400,51
stabilized,true,sipw_iid,400,51
ψ,3.468087067248293,onestep_iid,400,51
σ2,0.00021136367343588274,onestep_iid,400,51
σ2net,0.00021136367343588277,onestep_iid,400,51
σ2boot,NaN,onestep_iid,400,51
ψ,3.468087076293685,tmle_iid,400,51
σ2,0.00021136369072598498,tmle_iid,400,51
σ2net,0.00021136369072598474,tmle_iid,400,51
σ2boot,NaN,tmle_iid,400,51
ψ,-0.0076750570768148885,ols,400,51
σ2,0.006781907900727964,ols,400,51
σ2net,0.006781907900727964,ols,400,51
ψ,3.4966402655394324,plugin,400,52
σ2boot,NaN,plugin,400,52
ψ,3.4520190095950607,ipw,400,52
σ2,0.00021877814781514674,ipw,400,52
σ2net,0.0004737208879532838,ipw,400,52
σ2boot,NaN,ipw,400,52
stabilized,false,ipw,400,52
ψ,3.4520190098893995,sipw,400,52
σ2,0.0002187777085569972,sipw,400,52
σ2net,0.00047371950271340654,sipw,400,52
σ2boot,NaN,sipw,400,52
stabilized,true,sipw,400,52
ψ,3.496640263826905,onestep,400,52
σ2,0.00020552266729579965,onestep,400,52
σ2net,0.00048118591254513036,onestep,400,52
σ2boot,NaN,onestep,400,52
ψ,3.496216023536287,tmle,400,52
σ2,0.00020552311005965826,tmle,400,52
σ2net,0.00048121967643576245,tmle,400,52
σ2boot,NaN,tmle,400,52
ψ,3.45987786840433,plugin_iid,400,52
σ2boot,NaN,plugin_iid,400,52
ψ,3.4520190113959406,ipw_iid,400,52
σ2,0.00021877823670884506,ipw_iid,400,52
σ2net,0.00021877823670884492,ipw_iid,400,52
σ2boot,NaN,ipw_iid,400,52
stabilized,false,ipw_iid,400,52
ψ,3.4520190048059725,sipw_iid,400,52
σ2,0.00021877776490241004,sipw_iid,400,52
σ2net,0.0002187777649024103,sipw_iid,400,52
σ2boot,NaN,sipw_iid,400,52
stabilized,true,sipw_iid,400,52
ψ,3.4598778686843117,onestep_iid,400,52
σ2,0.00021877781182218423,onestep_iid,400,52
σ2net,0.00021877781182218423,onestep_iid,400,52
σ2boot,NaN,onestep_iid,400,52
ψ,3.459877887114619,tmle_iid,400,52
σ2,0.00021877777813491053,tmle_iid,400,52
σ2net,0.00021877777813491045,tmle_iid,400,52
σ2boot,NaN,tmle_iid,400,52
ψ,0.11051258350738206,ols,400,52
σ2,0.005883911455975367,ols,400,52
σ2net,0.005883911455975367,ols,400,52
ψ,3.549601967699544,plugin,400,53
σ2boot,NaN,plugin,400,53
ψ,3.5016986380050366,ipw,400,53
σ2,0.0001816305416520345,ipw,400,53
σ2net,0.000532424366563734,ipw,400,53
σ2boot,NaN,ipw,400,53
stabilized,false,ipw,400,53
ψ,3.5016986372638774,sipw,400,53
σ2,0.00018163056238643395,sipw,400,53
σ2net,0.000532422304918636,sipw,400,53
σ2boot,NaN,sipw,400,53
stabilized,true,sipw,400,53
ψ,3.549601972204012,onestep,400,53
σ2,0.00018783318060292136,onestep,400,53
σ2net,0.0005996258855951124,onestep,400,53
σ2boot,NaN,onestep,400,53
ψ,3.548125269795784,tmle,400,53
σ2,0.0001878386364401826,tmle,400,53
σ2net,0.0006060675028361699,tmle,400,53
σ2boot,NaN,tmle,400,53
ψ,3.507601196753646,plugin_iid,400,53
σ2boot,NaN,plugin_iid,400,53
ψ,3.5016986394375094,ipw_iid,400,53
σ2,0.00018163056799514225,ipw_iid,400,53
σ2net,0.00018163056799514236,ipw_iid,400,53
σ2boot,NaN,ipw_iid,400,53
stabilized,false,ipw_iid,400,53
ψ,3.501698638959713,sipw_iid,400,53
σ2,0.0001816305716185097,sipw_iid,400,53
σ2net,0.00018163057161850967,sipw_iid,400,53
σ2boot,NaN,sipw_iid,400,53
stabilized,true,sipw_iid,400,53
ψ,3.5076011987743523,onestep_iid,400,53
σ2,0.00018163056877023578,onestep_iid,400,53
σ2net,0.0001816305687702356,onestep_iid,400,53
σ2boot,NaN,onestep_iid,400,53
ψ,3.5076011944831844,tmle_iid,400,53
σ2,0.0001816305692014455,tmle_iid,400,53
σ2net,0.00018163056920144534,tmle_iid,400,53
