estimate,value,method,samples,i
σ2net,0.0008832161434298303,ipw_iid,100,233
σ2boot,NaN,ipw_iid,100,233
stabilized,false,ipw_iid,100,233
ψ,3.458213101198392,sipw_iid,100,233
σ2,0.0008832157632107697,sipw_iid,100,233
σ2net,0.0008832157632107697,sipw_iid,100,233
σ2boot,NaN,sipw_iid,100,233
stabilized,true,sipw_iid,100,233
ψ,3.4686270457612483,onestep_iid,100,233
σ2,0.0008832155811610688,onestep_iid,100,233
σ2net,0.0008832155811610692,onestep_iid,100,233
σ2boot,NaN,onestep_iid,100,233
ψ,3.4686270353554676,tmle_iid,100,233
σ2,0.0008832155796936274,tmle_iid,100,233
σ2net,0.0008832155796936272,tmle_iid,100,233
σ2boot,NaN,tmle_iid,100,233
ψ,0.053975662808332436,ols,100,233
σ2,0.023383529077997855,ols,100,233
σ2net,0.023383529077997855,ols,100,233
ψ,3.636177326095244,plugin,100,234
σ2boot,NaN,plugin,100,234
ψ,3.582011736588802,ipw,100,234
σ2,0.0007999659411475075,ipw,100,234
σ2net,0.003097413581639701,ipw,100,234
σ2boot,NaN,ipw,100,234
stabilized,false,ipw,100,234
ψ,3.5820117608379185,sipw,100,234
σ2,0.0007999678971284173,sipw,100,234
σ2net,0.003097406601343201,sipw,100,234
σ2boot,NaN,sipw,100,234
stabilized,true,sipw,100,234
ψ,3.636177313578929,onestep,100,234
σ2,0.000914697895042385,onestep,100,234
σ2net,0.0036454565362228266,onestep,100,234
σ2boot,NaN,onestep,100,234
ψ,3.632089358804807,tmle,100,234
σ2,0.0009148649884859062,tmle,100,234
σ2net,0.003748461323537007,tmle,100,234
σ2boot,NaN,tmle,100,234
ψ,3.5923164352691,plugin_iid,100,234
σ2boot,NaN,plugin_iid,100,234
ψ,3.582011753878953,ipw_iid,100,234
σ2,0.000799966993933595,ipw_iid,100,234
σ2net,0.0007999669939335948,ipw_iid,100,234
σ2boot,NaN,ipw_iid,100,234
stabilized,false,ipw_iid,100,234
ψ,3.582011759870783,sipw_iid,100,234
σ2,0.0007999677263372544,sipw_iid,100,234
σ2net,0.000799967726337254,sipw_iid,100,234
σ2boot,NaN,sipw_iid,100,234
stabilized,true,sipw_iid,100,234
ψ,3.592316423579504,onestep_iid,100,234
σ2,0.0007999677175011074,onestep_iid,100,234
σ2net,0.0007999677175011073,onestep_iid,100,234
σ2boot,NaN,onestep_iid,100,234
ψ,3.5923164347352965,tmle_iid,100,234
σ2,0.0007999676786945522,tmle_iid,100,234
σ2net,0.0007999676786945522,tmle_iid,100,234
σ2boot,NaN,tmle_iid,100,234
ψ,0.11086367347333408,ols,100,234
σ2,0.03928539715148703,ols,100,234
σ2net,0.03928539715148703,ols,100,234
ψ,3.5334166419359407,plugin,100,235
σ2boot,NaN,plugin,100,235
ψ,3.48051897345003,ipw,100,235
σ2,0.0006814772176761972,ipw,100,235
σ2net,0.0004953924762525867,ipw,100,235
σ2boot,NaN,ipw,100,235
stabilized,false,ipw,100,235
ψ,3.480519010263631,sipw,100,235
σ2,0.0006814775074632094,sipw,100,235
σ2net,0.0004953940441932461,sipw,100,235
σ2boot,NaN,sipw,100,235
stabilized,true,sipw,100,235
ψ,3.5334166389083546,onestep,100,235
σ2,0.0006789906587735112,onestep,100,235
σ2net,0.0005273967700652506,onestep,100,235
σ2boot,NaN,onestep,100,235
ψ,3.5334166371631217,tmle,100,235
σ2,0.0006789906682975775,tmle,100,235
σ2net,0.0005273967545502086,tmle,100,235
σ2boot,NaN,tmle,100,235
ψ,3.486233127015437,plugin_iid,100,235
σ2boot,NaN,plugin_iid,100,235
ψ,3.4805189714979115,ipw_iid,100,235
σ2,0.0006814768128323481,ipw_iid,100,235
σ2net,0.000681476812832348,ipw_iid,100,235
σ2boot,NaN,ipw_iid,100,235
stabilized,false,ipw_iid,100,235
ψ,3.4805189613699663,sipw_iid,100,235
σ2,0.0006814776006215238,sipw_iid,100,235
σ2net,0.0006814776006215236,sipw_iid,100,235
σ2boot,NaN,sipw_iid,100,235
stabilized,true,sipw_iid,100,235
ψ,3.486233118862391,onestep_iid,100,235
σ2,0.0006814777042928269,onestep_iid,100,235
σ2net,0.0006814777042928271,onestep_iid,100,235
σ2boot,NaN,onestep_iid,100,235
ψ,3.486233101012599,tmle_iid,100,235
σ2,0.0006814776360722017,tmle_iid,100,235
σ2net,0.000681477636072202,tmle_iid,100,235
σ2boot,NaN,tmle_iid,100,235
ψ,0.3534193145158782,ols,100,235
σ2,0.024787862487065514,ols,100,235
σ2net,0.024787862487065514,ols,100,235
ψ,3.5948115214666423,plugin,100,236
σ2boot,NaN,plugin,100,236
ψ,3.544885980068382,ipw,100,236
σ2,0.0007673942100416386,ipw,100,236
σ2net,0.0010064549258027244,ipw,100,236
σ2boot,NaN,ipw,100,236
stabilized,false,ipw,100,236
ψ,3.544885931675608,sipw,100,236
σ2,0.0007673958063436977,sipw,100,236
σ2net,0.001006446019524878,sipw,100,236
σ2boot,NaN,sipw,100,236
stabilized,true,sipw,100,236
ψ,3.5948115204375415,onestep,100,236
σ2,0.0008598128265947815,onestep,100,236
σ2net,0.0008570430890812986,onestep,100,236
σ2boot,NaN,onestep,100,236
ψ,3.5895684344253196,tmle,100,236
σ2,0.0008600877832954032,tmle,100,236
σ2net,0.0009357338159199873,tmle,100,236
σ2boot,NaN,tmle,100,236
ψ,3.5576967829865627,plugin_iid,100,236
σ2boot,NaN,plugin_iid,100,236
ψ,3.5448859766153173,ipw_iid,100,236
σ2,0.0007673938849205871,ipw_iid,100,236
σ2net,0.0007673938849205874,ipw_iid,100,236
σ2boot,NaN,ipw_iid,100,236
stabilized,false,ipw_iid,100,236
ψ,3.544885963559409,sipw_iid,100,236
σ2,0.0007673960081567593,sipw_iid,100,236
σ2net,0.0007673960081567595,sipw_iid,100,236
σ2boot,NaN,sipw_iid,100,236
stabilized,true,sipw_iid,100,236
ψ,3.5576967436360656,onestep_iid,100,236
σ2,0.0007673958435610982,onestep_iid,100,236
σ2net,0.0007673958435610983,onestep_iid,100,236
σ2boot,NaN,onestep_iid,100,236
ψ,3.5576967543924187,tmle_iid,100,236
σ2,0.0007673959923421367,tmle_iid,100,236
σ2net,0.000767395992342137,tmle_iid,100,236
σ2boot,NaN,tmle_iid,100,236
ψ,0.4292271152712397,ols,100,236
σ2,0.024311809926851655,ols,100,236
σ2net,0.024311809926851655,ols,100,236
ψ,3.528023032952535,plugin,100,237
σ2boot,NaN,plugin,100,237
ψ,3.438498559426425,ipw,100,237
σ2,0.0008491818971020248,ipw,100,237
σ2net,0.00203507893736374,ipw,100,237
σ2boot,NaN,ipw,100,237
stabilized,false,ipw,100,237
ψ,3.438498530439998,sipw,100,237
σ2,0.0008491789631725353,sipw,100,237
σ2net,0.002035077921457476,sipw,100,237
σ2boot,NaN,sipw,100,237
stabilized,true,sipw,100,237
ψ,3.528023033479371,onestep,100,237
σ2,0.0008138048749325723,onestep,100,237
σ2net,0.0019747833371880287,onestep,100,237
σ2boot,NaN,onestep,100,237
ψ,3.527100579350435,tmle,100,237
σ2,0.000813813337753543,tmle,100,237
σ2net,0.001973275306574093,tmle,100,237
σ2boot,NaN,tmle,100,237
ψ,3.441830841201198,plugin_iid,100,237
σ2boot,NaN,plugin_iid,100,237
ψ,3.4384985518424434,ipw_iid,100,237
σ2,0.000849181396687769,ipw_iid,100,237
σ2net,0.0008491813966877693,ipw_iid,100,237
σ2boot,NaN,ipw_iid,100,237
stabilized,false,ipw_iid,100,237
ψ,3.4384985637831265,sipw_iid,100,237
σ2,0.0008491791415729676,sipw_iid,100,237
σ2net,0.0008491791415729678,sipw_iid,100,237
σ2boot,NaN,sipw_iid,100,237
stabilized,true,sipw_iid,100,237
ψ,3.441830844142158,onestep_iid,100,237
σ2,0.0008491790577702464,onestep_iid,100,237
σ2net,0.0008491790577702467,onestep_iid,100,237
σ2boot,NaN,onestep_iid,100,237
ψ,3.4418308472233328,tmle_iid,100,237
σ2,0.0008491790423239717,tmle_iid,100,237
σ2net,0.0008491790423239717,tmle_iid,100,237
σ2boot,NaN,tmle_iid,100,237
ψ,0.06888311069769366,ols,100,237
σ2,0.03566206048603861,ols,100,237
σ2net,0.03566206048603861,ols,100,237
ψ,3.476426387381614,plugin,100,238
σ2boot,NaN,plugin,100,238
ψ,3.4295473159590784,ipw,100,238
σ2,0.0007143629665938739,ipw,100,238
σ2net,0.002171009556275879,ipw,100,238
σ2boot,NaN,ipw,100,238
stabilized,false,ipw,100,238
ψ,3.4295473169128634,sipw,100,238
σ2,0.000714364586303437,sipw,100,238
σ2net,0.0021710107641730735,sipw,100,238
σ2boot,NaN,sipw,100,238
stabilized,true,sipw,100,238
ψ,3.476426388221534,onestep,100,238
σ2,0.0006589907827581303,onestep,100,238
σ2net,0.00208781957207075,onestep,100,238
σ2boot,NaN,onestep,100,238
ψ,3.4764263839308267,tmle,100,238
σ2,0.0006589907643769805,tmle,100,238
σ2net,0.0020878194388587647,tmle,100,238
σ2boot,NaN,tmle,100,238
ψ,3.436605925778744,plugin_iid,100,238
σ2boot,NaN,plugin_iid,100,238
ψ,3.4295473597761132,ipw_iid,100,238
σ2,0.0007143662850206793,ipw_iid,100,238
σ2net,0.0007143662850206795,ipw_iid,100,238
σ2boot,NaN,ipw_iid,100,238
stabilized,false,ipw_iid,100,238
ψ,3.4295473470168245,sipw_iid,100,238
σ2,0.0007143648313358404,sipw_iid,100,238
σ2net,0.0007143648313358405,sipw_iid,100,238
σ2boot,NaN,sipw_iid,100,238
stabilized,true,sipw_iid,100,238
ψ,3.4366059064327397,onestep_iid,100,238
σ2,0.0007143645361981178,onestep_iid,100,238
σ2net,0.000714364536198118,onestep_iid,100,238
σ2boot,NaN,onestep_iid,100,238
ψ,3.436605911318117,tmle_iid,100,238
σ2,0.0007143645270941656,tmle_iid,100,238
σ2net,0.0007143645270941655,tmle_iid,100,238
σ2boot,NaN,tmle_iid,100,238
ψ,0.094260986591196,ols,100,238
σ2,0.025683587829336597,ols,100,238
σ2net,0.025683587829336597,ols,100,238
ψ,3.585583117423687,plugin,100,239
σ2boot,NaN,plugin,100,239
ψ,3.532147717284044,ipw,100,239
σ2,0.000662279941238414,ipw,100,239
σ2net,0.000973376125493902,ipw,100,239
σ2boot,NaN,ipw,100,239
stabilized,false,ipw,100,239
ψ,3.5321477186676087,sipw,100,239
σ2,0.0006622804180186351,sipw,100,239
σ2net,0.000973377199494884,sipw,100,239
σ2boot,NaN,sipw,100,239
stabilized,true,sipw,100,239
ψ,3.585583109488551,onestep,100,239
σ2,0.0006657317785340233,onestep,100,239
σ2net,0.0010738592704759955,onestep,100,239
σ2boot,NaN,onestep,100,239
ψ,3.583987436887909,tmle,100,239
σ2,0.0006657571855908617,tmle,100,239
σ2net,0.0010801777157742275,tmle,100,239
σ2boot,NaN,tmle,100,239
ψ,3.5396430519586533,plugin_iid,100,239
σ2boot,NaN,plugin_iid,100,239
ψ,3.5321477128965175,ipw_iid,100,239
σ2,0.0006622794376089928,ipw_iid,100,239
σ2net,0.0006622794376089929,ipw_iid,100,239
σ2boot,NaN,ipw_iid,100,239
stabilized,false,ipw_iid,100,239
ψ,3.5321477055216484,sipw_iid,100,239
σ2,0.0006622802783596088,sipw_iid,100,239
σ2net,0.0006622802783596088,sipw_iid,100,239
σ2boot,NaN,sipw_iid,100,239
stabilized,true,sipw_iid,100,239
ψ,3.539643056925001,onestep_iid,100,239
σ2,0.0006622804725306294,onestep_iid,100,239
σ2net,0.0006622804725306297,onestep_iid,100,239
σ2boot,NaN,onestep_iid,100,239
ψ,3.539643049756236,tmle_iid,100,239
σ2,0.0006622804315743233,tmle_iid,100,239
σ2net,0.0006622804315743234,tmle_iid,100,239
σ2boot,NaN,tmle_iid,100,239
ψ,0.1750262836287382,ols,100,239
σ2,0.02098418163665355,ols,100,239
σ2net,0.02098418163665355,ols,100,239
ψ,3.5686372305511167,plugin,100,240
σ2boot,NaN,plugin,100,240
ψ,3.5140201222155065,ipw,100,240
σ2,0.0010899916114029636,ipw,100,240
σ2net,0.0030943810987881454,ipw,100,240
σ2boot,NaN,ipw,100,240
stabilized,false,ipw,100,240
ψ,3.514020126955155,sipw,100,240
σ2,0.0010899883696605718,sipw,100,240
σ2net,0.003094361771615861,sipw,100,240
σ2boot,NaN,sipw,100,240
stabilized,true,sipw,100,240
ψ,3.568637237976118,onestep,100,240
σ2,0.0010308397365887117,onestep,100,240
σ2net,0.002963383508165541,onestep,100,240
σ2boot,NaN,onestep,100,240
ψ,3.5674843124667435,tmle,100,240
σ2,0.0010308531381895123,tmle,100,240
σ2net,0.0029653954073252864,tmle,100,240
σ2boot,NaN,tmle,100,240
ψ,3.522243909353004,plugin_iid,100,240
σ2boot,NaN,plugin_iid,100,240
ψ,3.514020085221033,ipw_iid,100,240
σ2,0.001089987022033924,ipw_iid,100,240
σ2net,0.0010899870220339243,ipw_iid,100,240
σ2boot,NaN,ipw_iid,100,240
stabilized,false,ipw_iid,100,240
ψ,3.514020092520427,sipw_iid,100,240
σ2,0.0010899884861360174,sipw_iid,100,240
σ2net,0.0010899884861360165,sipw_iid,100,240
σ2boot,NaN,sipw_iid,100,240
stabilized,true,sipw_iid,100,240
ψ,3.522243914830725,onestep_iid,100,240
σ2,0.0010899865978135316,onestep_iid,100,240
σ2net,0.0010899865978135318,onestep_iid,100,240
σ2boot,NaN,onestep_iid,100,240
ψ,3.522243914868416,tmle_iid,100,240
σ2,0.0010899864483646458,tmle_iid,100,240
σ2net,0.0010899864483646458,tmle_iid,100,240
σ2boot,NaN,tmle_iid,100,240
ψ,-0.09772972751879795,ols,100,240
σ2,0.025162972865956795,ols,100,240
σ2net,0.025162972865956795,ols,100,240
ψ,3.51017699517059,plugin,100,241
σ2boot,NaN,plugin,100,241
ψ,3.4596088829553473,ipw,100,241
σ2,0.0008918868651330663,ipw,100,241
σ2net,0.003217026108001591,ipw,100,241
σ2boot,NaN,ipw,100,241
stabilized,false,ipw,100,241
ψ,3.4596088309175657,sipw,100,241
σ2,0.0008918826050575678,sipw,100,241
σ2net,0.0032169915930381917,sipw,100,241
σ2boot,NaN,sipw,100,241
stabilized,true,sipw,100,241
ψ,3.5101770000290675,onestep,100,241
σ2,0.0008408438896281449,onestep,100,241
σ2net,0.0030362334653555255,onestep,100,241
σ2boot,NaN,onestep,100,241
ψ,3.51017700020191,tmle,100,241
σ2,0.0008408438971118349,tmle,100,241
σ2net,0.0030362332462789956,tmle,100,241
σ2boot,NaN,tmle,100,241
ψ,3.4717339116198627,plugin_iid,100,241
σ2boot,NaN,plugin_iid,100,241
ψ,3.4596088123084705,ipw_iid,100,241
σ2,0.0008918822809233804,ipw_iid,100,241
σ2net,0.0008918822809233809,ipw_iid,100,241
σ2boot,NaN,ipw_iid,100,241
stabilized,false,ipw_iid,100,241
ψ,3.4596088098061095,sipw_iid,100,241
σ2,0.00089188359101147,sipw_iid,100,241
σ2net,0.0008918835910114701,sipw_iid,100,241
σ2boot,NaN,sipw_iid,100,241
stabilized,true,sipw_iid,100,241
ψ,3.4717339020896816,onestep_iid,100,241
σ2,0.0008918828512458766,onestep_iid,100,241
σ2net,0.0008918828512458768,onestep_iid,100,241
σ2boot,NaN,onestep_iid,100,241
ψ,3.47173390615557,tmle_iid,100,241
σ2,0.0008918830101922262,tmle_iid,100,241
σ2net,0.0008918830101922259,tmle_iid,100,241
σ2boot,NaN,tmle_iid,100,241
ψ,-0.019890530783850686,ols,100,241
σ2,0.03791842749514823,ols,100,241
σ2net,0.03791842749514823,ols,100,241
ψ,3.5767125862777505,plugin,100,242
σ2boot,NaN,plugin,100,242
ψ,3.5332377008877858,ipw,100,242
σ2,0.0005836165494514367,ipw,100,242
σ2net,0.0008838142910029766,ipw,100,242
σ2boot,NaN,ipw,100,242
stabilized,false,ipw,100,242
ψ,3.533237675355535,sipw,100,242
σ2,0.0005836154710807319,sipw,100,242
σ2net,0.0008838110184968659,sipw,100,242
σ2boot,NaN,sipw,100,242
stabilized,true,sipw,100,242
ψ,3.576712586963715,onestep,100,242
σ2,0.0006107363769554765,onestep,100,242
σ2net,0.0010044407978929473,onestep,100,242
σ2boot,NaN,onestep,100,242
ψ,3.5767125854361153,tmle,100,242
σ2,0.0006107363521120783,tmle,100,242
σ2net,0.0010044407547200682,tmle,100,242
σ2boot,NaN,tmle,100,242
ψ,3.545917981835491,plugin_iid,100,242
σ2boot,NaN,plugin_iid,100,242
ψ,3.533237696285874,ipw_iid,100,242
σ2,0.0005836162125981876,ipw_iid,100,242
σ2net,0.0005836162125981873,ipw_iid,100,242
σ2boot,NaN,ipw_iid,100,242
stabilized,false,ipw_iid,100,242
ψ,3.5332376922638065,sipw_iid,100,242
σ2,0.0005836152201104224,sipw_iid,100,242
σ2net,0.0005836152201104224,sipw_iid,100,242
σ2boot,NaN,sipw_iid,100,242
stabilized,true,sipw_iid,100,242
ψ,3.545917985665611,onestep_iid,100,242
σ2,0.0005836154343356097,onestep_iid,100,242
σ2net,0.0005836154343356097,onestep_iid,100,242
σ2boot,NaN,onestep_iid,100,242
ψ,3.545917982391058,tmle_iid,100,242
σ2,0.0005836154704807526,tmle_iid,100,242
σ2net,0.0005836154704807523,tmle_iid,100,242
σ2boot,NaN,tmle_iid,100,242
ψ,0.16818784285969612,ols,100,242
σ2,0.019754340060175988,ols,100,242
σ2net,0.019754340060175988,ols,100,242
ψ,3.57894480658679,plugin,100,243
σ2boot,NaN,plugin,100,243
ψ,3.5275713047300155,ipw,100,243
σ2,0.0007901950424502209,ipw,100,243
σ2net,0.006054903811523462,ipw,100,243
σ2boot,NaN,ipw,100,243
stabilized,false,ipw,100,243
ψ,3.5275713134178472,sipw,100,243
σ2,0.0007901941234951407,sipw,100,243
σ2net,0.0060549007022315795,sipw,100,243
σ2boot,NaN,sipw,100,243
stabilized,true,sipw,100,243
ψ,3.5789448022998953,onestep,100,243
σ2,0.0008009699885437413,onestep,100,243
σ2net,0.005893749856796622,onestep,100,243
σ2boot,NaN,onestep,100,243
ψ,3.578423183363446,tmle,100,243
σ2,0.0008009727110289213,tmle,100,243
σ2net,0.005884615469844796,tmle,100,243
σ2boot,NaN,tmle,100,243
ψ,3.530947443750135,plugin_iid,100,243
σ2boot,NaN,plugin_iid,100,243
ψ,3.5275713269372106,ipw_iid,100,243
σ2,0.0007901963389807912,ipw_iid,100,243
σ2net,0.0007901963389807913,ipw_iid,100,243
σ2boot,NaN,ipw_iid,100,243
stabilized,false,ipw_iid,100,243
ψ,3.5275713206631827,sipw_iid,100,243
σ2,0.000790193899869654,sipw_iid,100,243
σ2net,0.000790193899869654,sipw_iid,100,243
σ2boot,NaN,sipw_iid,100,243
stabilized,true,sipw_iid,100,243
ψ,3.5309474475718408,onestep_iid,100,243
σ2,0.0007901939642478331,onestep_iid,100,243
σ2net,0.0007901939642478333,onestep_iid,100,243
σ2boot,NaN,onestep_iid,100,243
ψ,3.5309474500458538,tmle_iid,100,243
σ2,0.0007901939741788064,tmle_iid,100,243
σ2net,0.0007901939741788065,tmle_iid,100,243
σ2boot,NaN,tmle_iid,100,243
ψ,-0.3897503530650024,ols,100,243
σ2,0.03661192492988237,ols,100,243
σ2net,0.03661192492988237,ols,100,243
ψ,3.48454073296256,plugin,100,244
σ2boot,NaN,plugin,100,244
ψ,3.4292664771740538,ipw,100,244
σ2,0.000845337249906599,ipw,100,244
σ2net,0.0007017609409540958,ipw,100,244
σ2boot,NaN,ipw,100,244
stabilized,false,ipw,100,244
ψ,3.429266485654318,sipw,100,244
σ2,0.0008453352990215316,sipw,100,244
σ2net,0.000701765248448233,sipw,100,244
σ2boot,NaN,sipw,100,244
stabilized,true,sipw,100,244
ψ,3.484540716402779,onestep,100,244
σ2,0.0008395479026745784,onestep,100,244
σ2net,0.0007265195588757924,onestep,100,244
σ2boot,NaN,onestep,100,244
ψ,3.4826917202905117,tmle,100,244
σ2,0.0008395820676762962,tmle,100,244
σ2net,0.0007254427007505012,tmle,100,244
σ2boot,NaN,tmle,100,244
ψ,3.4352014968047953,plugin_iid,100,244
σ2boot,NaN,plugin_iid,100,244
ψ,3.429266455050447,ipw_iid,100,244
σ2,0.0008453356173054086,ipw_iid,100,244
σ2net,0.0008453356173054087,ipw_iid,100,244
σ2boot,NaN,ipw_iid,100,244
stabilized,false,ipw_iid,100,244
ψ,3.429266467004839,sipw_iid,100,244
σ2,0.0008453351493341713,sipw_iid,100,244
σ2net,0.0008453351493341712,sipw_iid,100,244
σ2boot,NaN,sipw_iid,100,244
stabilized,true,sipw_iid,100,244
ψ,3.43520146156537,onestep_iid,100,244
σ2,0.0008453351542527923,onestep_iid,100,244
σ2net,0.0008453351542527921,onestep_iid,100,244
σ2boot,NaN,onestep_iid,100,244
ψ,3.4352014916350884,tmle_iid,100,244
σ2,0.0008453352024479446,tmle_iid,100,244
σ2net,0.0008453352024479447,tmle_iid,100,244
σ2boot,NaN,tmle_iid,100,244
ψ,0.006935596451523728,ols,100,244
σ2,0.03289974509655098,ols,100,244
σ2net,0.03289974509655098,ols,100,244
ψ,3.555013397741604,plugin,100,245
σ2boot,NaN,plugin,100,245
ψ,3.503651493438137,ipw,100,245
σ2,0.000688227493029577,ipw,100,245
σ2net,0.00089736404326441,ipw,100,245
σ2boot,NaN,ipw,100,245
stabilized,false,ipw,100,245
ψ,3.5036515125094576,sipw,100,245
σ2,0.0006882275002998686,sipw,100,245
σ2net,0.0008973637984818654,sipw,100,245
σ2boot,NaN,sipw,100,245
stabilized,true,sipw,100,245
ψ,3.55501338761544,onestep,100,245
σ2,0.0006850227424884421,onestep,100,245
σ2net,0.0008038091556562994,onestep,100,245
σ2boot,NaN,onestep,100,245
ψ,3.5539399765367476,tmle,100,245
σ2,0.0006850342119784751,tmle,100,245
σ2net,0.000803122423815903,tmle,100,245
σ2boot,NaN,tmle,100,245
ψ,3.5115943921044477,plugin_iid,100,245
σ2boot,NaN,plugin_iid,100,245
ψ,3.5036514441333524,ipw_iid,100,245
σ2,0.0006882241757599197,ipw_iid,100,245
σ2net,0.0006882241757599197,ipw_iid,100,245
σ2boot,NaN,ipw_iid,100,245
stabilized,false,ipw_iid,100,245
ψ,3.5036514725517325,sipw_iid,100,245
σ2,0.0006882272764327938,sipw_iid,100,245
σ2net,0.0006882272764327939,sipw_iid,100,245
σ2boot,NaN,sipw_iid,100,245
stabilized,true,sipw_iid,100,245
ψ,3.511594412203296,onestep_iid,100,245
σ2,0.0006882273456578539,onestep_iid,100,245
σ2net,0.0006882273456578536,onestep_iid,100,245
σ2boot,NaN,onestep_iid,100,245
ψ,3.511594390987939,tmle_iid,100,245
σ2,0.0006882272381882702,tmle_iid,100,245
σ2net,0.0006882272381882701,tmle_iid,100,245
σ2boot,NaN,tmle_iid,100,245
ψ,-0.07421821913497953,ols,100,245
σ2,0.0252605496028777,ols,100,245
σ2net,0.0252605496028777,ols,100,245
ψ,3.49610254133649,plugin,100,246
σ2boot,NaN,plugin,100,246
ψ,3.4474913964935596,ipw,100,246
σ2,0.0006693116449628875,ipw,100,246
σ2net,0.000699958347449082,ipw,100,246
σ2boot,NaN,ipw,100,246
stabilized,false,ipw,100,246
ψ,3.4474914341464142,sipw,100,246
σ2,0.0006693114083739715,sipw,100,246
σ2net,0.0006999646815433974,sipw,100,246
σ2boot,NaN,sipw,100,246
stabilized,true,sipw,100,246
ψ,3.4961025416108362,onestep,100,246
σ2,0.000642523650252965,onestep,100,246
σ2net,0.0006683125294021428,onestep,100,246
σ2boot,NaN,onestep,100,246
ψ,3.4955945380271434,tmle,100,246
σ2,0.0006425261756568517,tmle,100,246
σ2net,0.0006681495579986282,tmle,100,246
σ2boot,NaN,tmle,100,246
ψ,3.4569108429460247,plugin_iid,100,246
σ2boot,NaN,plugin_iid,100,246
ψ,3.4474913821896735,ipw_iid,100,246
σ2,0.0006693101111417681,ipw_iid,100,246
σ2net,0.000669310111141768,ipw_iid,100,246
σ2boot,NaN,ipw_iid,100,246
stabilized,false,ipw_iid,100,246
ψ,3.4474913809174863,sipw_iid,100,246
σ2,0.0006693119110386276,sipw_iid,100,246
σ2net,0.0006693119110386276,sipw_iid,100,246
σ2boot,NaN,sipw_iid,100,246
stabilized,true,sipw_iid,100,246
ψ,3.456910812051439,onestep_iid,100,246
σ2,0.0006693121979175925,onestep_iid,100,246
σ2net,0.0006693121979175922,onestep_iid,100,246
σ2boot,NaN,onestep_iid,100,246
ψ,3.4569108147387353,tmle_iid,100,246
σ2,0.0006693119929113617,tmle_iid,100,246
σ2net,0.0006693119929113619,tmle_iid,100,246
σ2boot,NaN,tmle_iid,100,246
ψ,-0.1361072377866384,ols,100,246
σ2,0.030203689464274736,ols,100,246
σ2net,0.030203689464274736,ols,100,246
ψ,3.555810643697942,plugin,100,247
σ2boot,NaN,plugin,100,247
ψ,3.50140711574494,ipw,100,247
σ2,0.0007885719065774268,ipw,100,247
σ2net,0.0012627757998920914,ipw,100,247
σ2boot,NaN,ipw,100,247
stabilized,false,ipw,100,247
ψ,3.501407109657097,sipw,100,247
σ2,0.0007885737560066466,sipw,100,247
σ2net,0.0012627781083140246,sipw,100,247
σ2boot,NaN,sipw,100,247
stabilized,true,sipw,100,247
ψ,3.5558106434545906,onestep,100,247
σ2,0.000739296937522099,onestep,100,247
σ2net,0.0010652578477677414,onestep,100,247
σ2boot,NaN,onestep,100,247
ψ,3.5553659843822447,tmle,100,247
σ2,0.0007392988991628283,tmle,100,247
σ2net,0.0010622531326212603,tmle,100,247
σ2boot,NaN,tmle,100,247
ψ,3.5101264275227946,plugin_iid,100,247
σ2boot,NaN,plugin_iid,100,247
ψ,3.5014071298873786,ipw_iid,100,247
σ2,0.0007885731846540876,ipw_iid,100,247
σ2net,0.0007885731846540879,ipw_iid,100,247
σ2boot,NaN,ipw_iid,100,247
stabilized,false,ipw_iid,100,247
ψ,3.5014071211219657,sipw_iid,100,247
σ2,0.0007885738302082704,sipw_iid,100,247
σ2net,0.0007885738302082709,sipw_iid,100,247
σ2boot,NaN,sipw_iid,100,247
stabilized,true,sipw_iid,100,247
ψ,3.5101264220977724,onestep_iid,100,247
σ2,0.0007885739612663534,onestep_iid,100,247
σ2net,0.0007885739612663534,onestep_iid,100,247
σ2boot,NaN,onestep_iid,100,247
ψ,3.5101264249260464,tmle_iid,100,247
σ2,0.0007885739974479667,tmle_iid,100,247
σ2net,0.0007885739974479668,tmle_iid,100,247
σ2boot,NaN,tmle_iid,100,247
ψ,0.14937064834689548,ols,100,247
σ2,0.03018764251537099,ols,100,247
σ2net,0.03018764251537099,ols,100,247
ψ,3.581525574794985,plugin,100,248
σ2boot,NaN,plugin,100,248
ψ,3.532607299222485,ipw,100,248
σ2,0.0007893918587268054,ipw,100,248
σ2net,0.0020512321838632814,ipw,100,248
σ2boot,NaN,ipw,100,248
stabilized,false,ipw,100,248
ψ,3.5326073065306214,sipw,100,248
σ2,0.0007893911781967063,sipw,100,248
σ2net,0.002051230387053235,sipw,100,248
σ2boot,NaN,sipw,100,248
stabilized,true,sipw,100,248
ψ,3.58152558291721,onestep,100,248
σ2,0.0007293012651413801,onestep,100,248
σ2net,0.001957567037880897,onestep,100,248
σ2boot,NaN,onestep,100,248
ψ,3.5810393470406647,tmle,100,248
σ2,0.0007293036008592153,tmle,100,248
σ2net,0.001954756191315669,tmle,100,248
σ2boot,NaN,tmle,100,248
ψ,3.544348457462125,plugin_iid,100,248
σ2boot,NaN,plugin_iid,100,248
ψ,3.5326072893791576,ipw_iid,100,248
σ2,0.0007893915090659669,ipw_iid,100,248
σ2net,0.0007893915090659668,ipw_iid,100,248
σ2boot,NaN,ipw_iid,100,248
stabilized,false,ipw_iid,100,248
ψ,3.5326072999156257,sipw_iid,100,248
σ2,0.0007893921033786248,sipw_iid,100,248
